Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]","[-0.28721, 0.14837, 0.30465, 1.13319, 1.33154, 0.25797, 1.2463, -0.96144]","[1.04117, -1.06304, -1.05658, -1.05588, -1.05571, -1.05721, -1.05694, -1.05521]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.22739, 0.09688, -1.11112, -0.65525, -2.53253, -1.94078, 0.25155, 1.44012]","[-1.05413, 1.04397, 1.04909, -1.04111, 1.05255, -1.04255, 1.05253, 1.04954]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.78591, 1.39959, -3.20932, 0.44092, -0.5601, 0.95148, -0.58879, -1.38209]","[-1.05185, -1.04999, -1.0522, -1.04284, -1.04282, -1.04131, 1.05145, -1.04184]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-0.41108, -1.55431, 0.75371, 0.91439, -1.54443, -0.64009, 1.37388, -1.27955]","[-1.04655, -1.0456, -1.04263, -1.04424, -1.04555, 1.0521, -1.04351, -1.04333]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0.785, 1.2391, -0.25942, -0.95318, 1.428, 0.76051, -0.39018, 1.44166]","[-1.05, -1.05569, -1.04173, -1.04269, -1.04948, 1.05016, -1.04203, 1.05118]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 1, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 1]","[1.31293, -2.28231, -1.13169, 1.54091, -0.13128, -0.86331, -1.88123, -1.16776]","[1.06092, -1.05584, -1.05582, -1.04292, 1.05011, 1.05097, 1.05375, -1.04883]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-0.64279, 1.45078, 2.21307, -0.82907, -0.94855, 1.14859, 1.00039, 0.37096]","[-1.0633, -1.05402, -1.05286, -1.04653, -1.05664, 1.04806, 1.04766, 1.04763]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 0]","[-0.49917, 0.66888, 2.49715, 0.07377, -0.7287, 0.77789, 1.84799, 0.17283]","[1.03843, 1.04022, 1.04141, 1.04159, -1.06279, 1.03977, 1.04331, 1.04456]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[0.65608, -0.10649, -1.31504, 1.63756, 1.08049, 0.1185, -1.06176, -1.04841]","[-0.93314, 1.05621, -1.05279, -1.04112, 1.05928, -1.03665, 1.04923, -1.03553]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[-1.13897, -0.52374, 1.5498, -1.08566, -0.82359, 0.41526, 1.84121, 0.37336]","[1.04325, 1.05094, -1.05182, -1.04384, -1.0506, 1.0526, 1.05284, 1.05315]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1]","[0.64459, -0.53025, 0.98655, 0.29839, -0.00953, -2.25042, -0.00031, -0.23475]","[-1.04295, -1.05122, 1.06129, -1.04466, 1.05365, 1.05295, 1.04666, -1.04384]"
