Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0.40471, 1.46992, 0.12598, 0.8934, 2.16665, 0.28591, 1.46968, -0.8347]","[-1.04064, -1.05428, -1.04355, -1.0527, -1.04919, -1.04849, -1.05337, -1.0528]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 1]","[-0.83669, -1.73164, -0.23514, -0.80151, -0.30443, 0.19993, -1.95719, -0.08593]","[-1.03956, -1.03902, 1.06029, 1.05124, -1.05, -1.04408, 1.06124, -1.04161]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-0.82996, 1.29573, -0.10362, 1.41142, -0.57103, 0.97131, -1.88379, -1.51444]","[-1.06486, -1.04323, -1.05039, -1.04115, -1.04818, -1.04125, 1.04612, -1.03858]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.74845, -1.75782, 0.8851, -0.13054, -1.709, -0.56624, -0.12844, -1.14209]","[-1.05618, 1.04362, -1.03596, 1.04547, 1.04813, 1.04571, 1.05042, -1.04566]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0.76385, 2.5399, -1.66656, -0.04985, 1.47769, 0.54428, -1.01567, 1.49236]","[-1.07459, -1.05237, -1.04578, -1.04639, -1.05019, 1.04328, -1.04291, 1.04838]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[1.63179, -0.88434, -0.53945, 1.20319, 0.4401, -2.70166, -1.72556, -0.22819]","[-1.05759, -1.05256, -1.0491, -1.04636, -1.0459, 1.04146, 1.04877, -1.04425]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0]","[-1.10373, 0.81011, 1.05787, 0.30756, -0.98402, 0.23437, 0.42485, 0.31861]","[1.04943, 1.05481, 1.05549, 1.05043, -1.05785, 1.04738, 1.04668, 1.04875]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[-1.27617, 1.53009, 1.10348, 0.64, -0.98233, 2.39788, 0.87142, -0.90618]","[-1.08486, -1.05124, -1.04662, -1.05477, 1.04302, -1.04722, -1.04589, -1.0435]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0.04945, 0.95233, -1.02782, 0.84701, 0.47132, 0.89948, -0.28614, -0.41224]","[-1.05143, -1.03606, -1.05697, -1.04237, 1.05478, -1.04727, 1.04016, -1.04879]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-0.71529, -2.09558, 1.5744, -1.45698, -2.46295, -1.52417, 1.07356, 0.90105]","[-1.07284, -1.04503, -1.05595, -1.04088, 1.0491, -1.04114, 1.05007, 1.05403]"
