Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[1.46903, 1.11474, 1.01448, 0.70309, 1.40884, 1.06516, 2.55676, -1.1798]","[-1.05708, -1.0592, -1.0571, -1.05453, -1.05455, -1.05584, -1.05679, -1.05097]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[-2.31626, -0.75772, -1.71033, -0.24225, -1.49669, -0.85351, -0.75027, 1.31624]","[-1.05502, -1.05171, -1.04319, -1.04067, -1.04743, -1.04649, -1.04891, 1.03508]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-0.83005, 1.88298, -0.21706, 2.03736, -1.32949, 2.49149, -0.67892, -0.21563]","[-1.03488, -1.04802, -1.04084, -1.03879, -1.03968, -1.03865, 1.04685, -1.04153]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[-0.87535, -0.26986, 0.46295, -0.79831, -0.9144, -1.56945, 1.16264, -1.17051]","[1.05912, 1.04937, 1.04563, 1.04679, -1.03833, 1.04851, -1.04304, -1.04237]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 1, 0, 1, 0]","[0.6363, 0.07661, -0.76837, -0.24457, -0.09986, 2.05661, -1.34498, 1.21806]","[1.04043, -1.04783, -1.03779, -1.03924, 1.04344, 1.04387, -1.03873, 1.0416]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1]","[1.08622, 0.40696, 0.16857, 1.71573, 1.48201, -0.2292, -0.70841, -1.00817]","[-1.05653, 1.04182, 1.04506, -1.04673, -1.04563, 1.04315, 1.04482, -1.05115]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[-1.09906, 0.13215, -0.21314, -1.56225, -0.6463, 0.38955, 2.49918, 1.99472]","[1.04156, -1.04543, 1.03555, -1.04129, -1.04534, 1.04232, 1.04304, 1.04347]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[-0.79773, 1.74703, 2.55598, 0.20529, -1.93388, 2.60551, 1.53807, -1.19948]","[-1.04525, -1.05241, -1.04905, -1.05146, 1.04, -1.04756, -1.04843, -1.04349]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1]","[0.47577, -0.20312, -1.612, 0.94968, -0.06058, 2.75613, -1.26647, -2.29349]","[-1.04038, 1.04836, -1.04287, -1.04135, -1.04149, -1.04346, 1.04902, -1.04062]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-2.17564, -0.75037, 1.38162, -1.58096, -0.39716, -0.71677, 2.17858, 0.84109]","[-1.03707, -1.04732, -1.0452, -1.03722, 1.04684, -1.03887, 1.04455, 1.04401]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 1]","[0.6315, -0.22554, 1.62222, -1.06306, -1.25471, -1.17543, 0.50271, -1.38024]","[-1.04193, 1.04955, 1.04583, 1.04619, -1.03776, 1.04773, -1.04252, -1.04129]"
