Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1]","[1.27076, 1.9621, -0.01935, 1.81543, 0.87264, 1.13763, 0.92962, -1.16532]","[1.04956, -1.06321, 1.04096, -1.05811, -1.04902, -1.04682, -1.04505, -1.0451]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0]","[0.20309, -0.42758, -1.95315, -0.36813, -1.35032, -0.83866, -1.21965, 0.60623]","[-1.04453, -1.06786, -1.04933, -1.04799, -1.05252, -1.04799, -1.05009, 1.03053]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-0.29827, -0.17624, -2.05866, 0.35678, 0.07531, 0.75795, -0.44867, -1.53973]","[-1.05018, 1.06382, -1.0514, -1.04393, 1.05649, -1.04282, 1.043, -1.0368]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 0, 0]","[-1.06378, -1.74984, 2.07409, 0.29884, -0.3004, -0.76252, 1.96145, 0.02131]","[1.03383, 1.04975, 1.04086, 1.0362, 1.03635, -1.05077, 1.04184, 1.04204]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 1]","[0.40091, 1.64527, -0.76781, -2.16695, 2.02167, 0.5497, 0.36032, -0.22366]","[-1.08635, 1.05754, -1.04448, 1.03951, -1.04922, -1.04943, -1.04947, -1.04734]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[2.49078, -0.88037, -0.02134, 0.49229, 0.7978, 0.00359, -1.85272, -0.36333]","[0.86176, 1.06134, -1.05298, -1.04419, 1.05637, -1.04303, 1.04312, -1.0419]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-0.29985, 1.66466, 0.93995, -0.5318, -2.10343, 1.60976, 1.26392, 1.11346]","[-1.07164, -1.05737, -1.05956, -1.04969, -1.05919, 1.03987, 1.03909, 1.04177]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1]","[0.94645, 0.57042, 0.44058, -0.59714, -0.90759, 1.19371, 0.88328, -0.87878]","[-1.06083, 1.05905, 1.06231, 1.03432, 1.04273, -1.0451, -1.04706, -1.0482]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[1.32712, 1.08016, -0.74512, 1.0219, 1.15155, 0.81251, -1.8208, -0.05539]","[-1.05859, -1.04614, -1.05601, -1.04493, 1.06144, -1.04511, 1.04057, -1.04512]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[-0.88874, -0.6756, 1.641, -1.90877, -0.09922, 0.64373, 0.83426, 0.55198]","[1.0333, 1.03634, -1.05582, -1.05438, -1.06, 1.03378, 1.03601, 1.04206]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0.69861, -0.71665, 0.57659, 1.45876, 1.07083, -0.78121, 0.19185, -1.69241]","[-1.07972, -1.05079, -1.05208, -1.05161, 1.05792, 1.04313, -1.04957, -1.05243]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[-2.00702, -0.16568, -1.62299, -0.08418, -0.72276, 2.25425, 1.42847, 0.92284]","[-1.07547, 1.0373, 1.03427, -1.05703, -1.05892, 1.03655, 1.04135, 1.04081]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-2.19277, -1.19105, -0.80011, 0.5339, -1.44522, -1.0688, -1.16391, -1.38744]","[-1.06889, -1.05778, -1.05883, -1.05333, 1.03788, 1.03745, 1.03918, -1.05687]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]","[0.9, 0.947, 2.24649, -0.47262, 0.16621, 1.72182, 1.52546, -0.1547]","[1.05682, 1.05765, 1.0588, 1.03738, -1.04967, -1.0416, -1.04549, -1.04652]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 1, 1, 0]","[-0.01942, 1.00424, 1.32607, 0.76048, -0.34127, -1.26271, -1.62199, 1.07035]","[1.03605, -1.04994, -1.05716, 1.04262, -1.04133, -1.0479, -1.04764, 1.03774]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[1.67342, -0.0756, 0.72085, -1.72316, -0.97625, 0.92918, -2.31137, -1.71452]","[-1.04564, -1.03075, -1.0342, 1.04777, -1.04617, -1.03692, 1.04424, -1.04098]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.26087, 1.64568, -1.46877, 0.98877, 1.18965, -2.58006, 0.59834, 0.73283]","[-1.06962, -1.04516, -1.05107, 1.03609, -1.06269, -1.05128, 1.03996, 1.04205]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[-0.53506, 2.58851, -0.09049, -0.38053, -0.06871, -1.88568, 0.58979, -1.23825]","[1.07268, -1.05064, -1.04339, 1.03536, -1.0436, 1.04784, -1.04185, -1.04195]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1]","[0.10183, -1.77924, -0.63855, 1.06602, 1.45707, 1.29184, -1.16675, -0.22906]","[0.90206, 1.06208, -1.05175, -1.04432, 1.05599, -1.04345, 1.04348, -1.04177]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]","[1.75389, -1.05536, -1.23603, 0.81323, -0.75791, 1.30993, 2.26495, 1.07883]","[-1.06327, -1.05804, -1.05222, 1.0366, -1.05856, 1.02079, 1.02878, 1.02934]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 1]","[0.35529, -0.92887, -0.17738, -0.78789, -0.43107, 0.71444, 0.94858, -0.9593]","[-1.04729, -1.0363, -1.04074, 1.04166, 1.04865, -1.04181, -1.04358, -1.03963]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0]","[-0.94572, 1.73409, 1.48066, -0.98352, 0.77913, -1.50364, -0.55336, 2.23468]","[1.03858, 1.04399, 1.04286, -1.0503, 1.04131, -1.04862, -1.0459, 1.04027]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 1]","[-0.11863, 0.0123, 1.61327, -0.46144, 0.09004, 1.84119, -0.6208, -0.29188]","[1.07304, 1.04963, -1.03155, 1.04997, 1.06188, -1.04388, 1.04444, -1.04038]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0]","[0.52173, 1.72889, -0.57541, 1.47129, -0.91394, -0.12454, 0.8377, 1.22978]","[-1.08045, -1.04687, -1.05375, 1.03109, 1.03643, -1.05007, 1.04194, 1.03828]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-0.11635, 1.06683, -0.48101, -0.99992, 1.6427, -0.9547, 0.8163, -1.61149]","[-1.05415, -1.05358, -1.04235, 1.03698, 1.05905, 1.04535, -1.04033, -1.03765]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-0.28897, -1.20456, 0.21429, 0.01726, -0.28704, 0.18806, 0.12377, 0.41362]","[-1.07288, -1.06153, 1.035, 1.03855, -1.05763, 1.03754, 1.03855, 1.04065]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 0]","[0.59663, 0.79285, 1.77747, -0.10685, 0.35072, -1.80034, -0.89719, 0.1823]","[-0.88719, 1.04299, 1.04247, -1.05125, 1.04137, -1.0485, -1.04643, 1.03901]"
27,"[1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[-1.31648, 0.282, -0.08226, 0.34918, 1.61696, 0.83568, 0.19676, 0.77576]","[1.03526, 1.03422, -1.05935, 1.03863, 1.0365, 1.03858, 1.03914, 1.04192]"
28,"[1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[-1.33634, 2.40318, -0.79112, -0.75677, 1.31969, 0.79746, 0.0209, -0.06161]","[1.05545, 1.05384, -1.04482, 1.03999, -1.04819, -1.05013, -1.04915, -1.04817]"
