Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0.99085, 1.44521, 1.41709, 2.15271, 1.00844, 0.82436, 1.28406, -0.55808]","[-1.03339, -1.05455, -1.0506, -1.0496, -1.04629, -1.04534, -1.04943, -1.04481]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[-0.75569, -1.05633, -1.6485, -1.53546, -1.23361, -1.1951, -0.31704, 1.07664]","[-1.04922, -1.04773, -1.03611, -1.03994, -1.0444, -1.04392, -1.0441, 1.05082]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-0.99287, 0.40023, -1.28232, 0.9783, -0.6207, 0.98916, -0.96751, -1.20507]","[-1.05619, -1.05396, -1.04535, -1.04403, -1.04514, -1.04468, 1.04558, -1.04491]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[-0.43823, -1.30418, -0.12871, 1.97929, -0.21059, -1.43575, 1.48795, -1.34087]","[1.04861, -1.04508, 1.04763, -1.04964, -1.04584, 1.04913, -1.04862, -1.04877]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 0]","[0.60682, 1.49156, -1.81181, -2.00116, 1.62334, 1.59852, 0.00111, 0.83462]","[1.054, -1.04786, 1.04895, -1.04406, 1.04559, 1.04648, 1.04641, 1.04587]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 1]","[0.7581, -1.29073, -1.38157, 0.90974, 0.90857, -1.52507, 0.41187, -0.55884]","[1.04124, -1.04451, 1.0475, -1.04807, 1.04827, 1.04546, -1.04359, -1.04692]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.15629, 0.12575, 1.48541, -1.43065, -0.96213, 0.80418, 0.98227, 1.82306]","[-1.05716, -1.0476, -1.04855, -1.04482, -1.04647, 1.04531, 1.04342, 1.0437]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[-1.10951, 1.62133, 0.2683, 2.49218, -0.22216, 2.236, 1.54947, -1.04556]","[-1.05339, -1.05234, -1.04934, -1.05202, 1.0439, -1.04646, -1.0481, -1.04398]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[1.18355, 1.30618, -1.04486, 0.81926, 1.31884, 1.80228, -0.62819, -0.28779]","[-1.05743, -1.05105, -1.0478, -1.04961, 1.04547, -1.04673, 1.04424, -1.04643]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-0.7886, -1.58756, 1.19738, -1.38393, -0.01526, -1.16887, 0.60277, 1.90487]","[-1.05228, -1.04762, -1.05189, -1.04139, 1.04799, -1.04379, 1.04832, 1.04779]"
