Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1]","[1.59926, -0.72986, 0.81859, 0.33005, 0.38366, 2.36826, 1.20201, -2.14137]","[1.08798, 1.03888, -1.06049, -1.06549, -1.06147, -1.05827, -1.05699, -1.05041]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]","[-0.71101, -0.969, -0.32154, -1.71278, 1.05073, -1.43644, -1.32849, 1.48453]","[1.09729, -1.0472, -1.03949, -1.0387, 1.05785, -1.03556, -1.03581, 1.06828]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[-0.40439, 0.66152, -0.96907, 1.50277, -0.58137, 1.46313, 0.81162, -1.13065]","[1.06138, -1.06351, 1.04826, -1.05906, 1.04089, -1.06034, -1.05804, -1.05569]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-0.6058, -0.78796, 1.29113, 1.10712, -1.43167, -1.70444, 1.52972, -1.98908]","[-1.0799, -1.06225, -1.04553, -1.04745, -1.04418, 1.04189, -1.04945, -1.04246]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[1.91037, 0.63606, -1.19359, -0.829, 1.77975, 0.42369, -2.4722, 1.23676]","[-1.06867, -1.05466, -1.05158, -1.04921, -1.05593, 1.04827, -1.04451, 1.05521]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1]","[2.06195, -0.99197, 0.01121, 1.35759, -0.1298, -0.27334, -0.29967, -0.92168]","[-1.07144, -1.04766, 1.05642, -1.06005, 1.04917, 1.04526, 1.04986, -1.0421]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.59, 1.45959, 0.82682, -0.69391, -1.66808, 1.37108, 1.75068, 1.2349]","[-1.0914, -1.0396, -1.05175, -1.04652, -1.05852, 1.05071, 1.04689, 1.04785]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[-0.75439, 1.18385, 1.56973, 2.07167, -1.00006, 0.29612, 1.1382, -1.99903]","[-1.12188, -1.06656, -1.05855, -1.0635, 1.03493, -1.05425, -1.05439, -1.04942]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0.64703, 0.87556, -0.78649, 0.90916, 0.22401, 1.75096, -1.4477, -0.81714]","[-1.08077, -1.04899, -1.06486, -1.05397, 1.05481, -1.05663, 1.04208, -1.05932]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.46217, -0.39562, 1.71592, -1.89873, -0.83579, -0.09214, 0.5548, 0.45204]","[-1.10093, -1.04275, -1.06539, -1.04276, 1.05025, -1.04582, 1.05347, 1.05985]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0]","[0.91537, -1.30674, 0.07189, 0.94471, 1.3979, 1.0472, 0.63585, 0.13584]","[-1.04692, -1.03931, 1.06264, 1.05573, 1.05869, 1.0555, 1.05644, 1.0597]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.50238, 1.27291, -1.13479, -0.50812, -1.24805, 0.75438, -3.16094, 0.75575]","[-1.09028, -1.04743, -1.04592, -1.05032, 1.04567, 1.05668, -1.04537, 1.05508]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.07972, 1.15772, -0.78283, 1.1095, -0.59239, -2.05736, -1.01304, -0.83298]","[1.0621, 1.0473, -1.05239, -1.05312, 1.049, 1.04064, 1.05075, -1.04522]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]","[1.113, -0.02552, 0.71666, -1.09889, 0.14787, 1.51535, 1.08431, 1.90735]","[1.07706, 1.04767, -1.03675, -1.03713, 1.05048, 1.04982, 1.05046, 1.05345]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]","[0.84924, 0.71355, 0.56848, 1.66576, 0.00862, -0.95288, -1.38036, 0.24251]","[1.06891, -1.04855, -1.05577, 1.05044, 1.05676, -1.06142, -1.05786, 1.04664]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[0.34398, -1.89374, 3.32059, -0.08066, -0.82298, 0.5663, -0.99383, -2.578]","[-1.0498, -1.04361, -1.0396, 1.05789, -1.05275, -1.04145, 1.05231, -1.04178]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-0.54828, 1.16887, -0.02991, 1.0657, 1.8604, -0.35535, 1.35648, 0.86511]","[-1.10305, -1.03476, -1.04099, 1.04259, -1.0544, -1.05169, 1.04952, 1.05185]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 0, 1]","[1.67717, 0.91287, -1.56571, -1.61703, -0.00692, -1.0893, 0.47426, -1.28233]","[-1.04204, -1.04333, -1.05076, 1.06074, -1.05098, 1.05222, -1.04581, -1.04122]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-0.39097, -0.18661, 1.93817, 2.26174, 1.51671, 0.7553, -1.20012, 0.06843]","[-1.1031, -1.06905, -1.04825, 1.03882, -1.05572, 1.04609, -1.05113, 1.05091]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[-0.197, -1.4, -1.41449, 0.54732, -1.2929, 1.32901, 1.30897, 1.7959]","[1.07038, -1.05502, -1.05176, 1.05348, -1.05338, 1.03674, 1.03992, 1.03771]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 1]","[0.02879, -0.1437, -0.25902, -0.05773, -0.34828, 1.0556, -0.17794, -1.51368]","[1.11506, -1.04574, 1.06708, 1.05439, -1.04458, -1.03512, 1.06002, -1.03853]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[-0.48577, 2.12346, 1.63704, 1.16627, 1.23581, -0.50876, -0.88279, 0.33387]","[-1.09827, -1.04404, -1.05097, 1.04916, 1.05821, -1.05655, -1.05695, 1.04907]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-0.9809, -2.11982, 1.48427, -1.57406, 1.71023, 2.14433, -0.04441, -0.69694]","[-1.07782, -1.05207, -1.0435, 1.05334, 1.05767, -1.05091, 1.04723, -1.04106]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0]","[0.40576, -0.01024, -1.50106, 0.89372, -1.51987, -1.31203, 1.73504, 0.34675]","[1.08385, 1.05254, -1.05802, 1.05375, 1.04898, -1.04543, 1.05142, 1.05677]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-0.27247, 1.56858, -1.76415, -0.71111, 0.69837, -1.77817, 1.81753, -0.90838]","[-1.09459, -1.05294, -1.05225, 1.05141, 1.0591, 1.04926, -1.04569, -1.03923]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 0]","[1.91664, -1.2209, 1.24964, 2.48209, -1.8154, 2.3364, -0.55883, 1.86837]","[-1.081, -1.07044, -1.05066, 1.04971, 1.0473, 1.04914, -1.0459, 1.051]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]","[1.83985, 0.75518, 0.87604, -1.06521, -2.0866, -1.49568, -0.60305, -0.62159]","[-1.04901, -1.0416, -1.0415, 1.0552, 1.05054, 1.05089, 1.05217, -1.04675]"
