Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]","[0.43176, 1.47985, 0.43439, 1.59313, 1.36612, -0.48806, 1.31702, 0.67078]","[-1.07756, -1.05836, 1.04477, 1.04087, -1.06544, -1.05822, 1.03662, 1.03612]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[-2.81308, -0.80763, -0.80058, -1.17915, -0.78677, 0.14774, -1.1983, 0.42984]","[1.05272, 1.05573, -1.04257, -1.04202, 1.0405, 1.05047, -1.04216, 1.04866]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0953, 1.49967, -0.56395, 1.24367, -0.228, 0.97729, -1.65757, -0.73673]","[-1.06589, -1.05337, -1.05169, -1.04636, -1.04928, -1.04475, 1.0515, -1.04604]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-0.70309, -0.72244, 1.85514, 1.34084, -1.01342, -1.0596, 1.96768, -2.07742]","[-1.06502, -1.05633, -1.04924, -1.0534, -1.05275, 1.04908, -1.04701, -1.04813]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 0]","[1.23775, 1.12647, -1.87742, -1.70335, 1.94311, 1.49316, 0.49719, 2.30955]","[1.04148, -1.04867, 1.03966, -1.05272, 1.04382, 1.0465, 1.04507, 1.03893]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 1]","[0.99648, -1.08068, -0.90619, 1.69978, 1.01542, -1.98679, -1.39506, -0.88281]","[-1.06194, -1.053, -1.05434, -1.05003, -1.05106, 1.04454, 1.04977, -1.05206]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[-0.15086, 1.80198, 1.15832, -2.33429, -0.33811, -0.24907, 0.96963, 0.68011]","[1.0358, 1.04545, -1.05675, -1.04511, 1.04229, -1.04851, 1.04384, 1.04478]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[-1.74611, 0.69195, 1.50972, 0.85534, -1.35336, 1.70928, 0.96845, -2.22298]","[-1.07926, -1.06136, -1.05255, -1.06166, 1.03351, -1.05356, -1.05332, -1.0503]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[1.08125, 2.8781, -2.65553, 1.15163, 1.08473, 0.58182, -1.83348, -0.89329]","[-1.05758, -1.04362, -1.05259, -1.04995, 1.05897, -1.04756, 1.04814, -1.04772]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]","[0.15205, -1.38472, 1.24111, -0.3215, -1.00465, 0.19269, 0.05537, 0.64614]","[-1.06913, 1.04576, -1.05202, -1.04871, -1.05994, 1.04241, 1.042, 1.04467]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0.54302, -1.2923, 0.51395, 2.392, 1.03218, -0.9904, 1.45952, -0.5584]","[-1.07951, -1.05935, -1.05088, -1.05648, 1.05406, 1.04759, -1.0531, -1.054]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.06558, 0.70915, -1.37597, -1.75679, -1.74357, 2.8745, -1.3611, 1.5781]","[-1.06977, -1.05772, -1.04175, -1.04367, 1.03966, 1.04782, -1.0429, 1.04644]"
