Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1.50191, -0.39424, -2.67458, -0.5362, -1.60077, 0.10206, -0.7637, 0.6863, 0.38463, 1.03427, 2.75334, 1.76328, 1.7081, 1.16067, 1.08638, -1.85479]","[-1.03916, -1.0429, -1.03746, -1.03662, -1.04183, -1.03667, -1.03744, -1.03227]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-2.44705, 2.39528, 2.01463, 1.11038, 2.56793, 1.15786, -0.26168, -2.20853, 0.06046, -1.87915, -1.46007, -1.5614, -0.50411, -1.03525, -1.44728, 0.69276]","[-1.05133, -1.05627, -1.05543, -1.05255, -1.0548, -1.05156, -1.05117, 1.03912]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-1.85178, -1.13955, -0.38891, -0.10598, -0.01894, -1.30562, 0.79943, 0.74225, 1.19427, 1.24492, 0.65831, 0.2484, -0.14945, 0.87816, -0.0494, -0.03256]","[-1.04138, -1.04239, -1.05102, -1.0286, -1.05072, -1.03951, 1.04779, -1.03639]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[-0.44418, 1.57832, -1.52597, -0.37666, 1.11057, 1.16973, -0.9528, 0.24666, 0.6238, 0.26453, 1.34761, 0.75566, -1.84354, -0.48258, 1.16069, -0.83706]","[-1.04088, -1.04598, -1.04597, -1.03888, -1.06146, 1.046, -1.03927, -1.03793]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]","[0.5377, -0.54305, 1.36312, 2.8156, -0.20225, -0.12755, 1.96903, -0.73778, -0.48828, -0.36034, 0.26235, -0.22408, 1.68501, 0.2858, -0.88543, 1.88513]","[-1.04805, -1.05528, -1.04882, -1.05545, -1.04497, 1.04773, -1.04638, 1.04728]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1.71851, 1.45106, 0.34322, -1.27984, -0.85409, 2.62266, 0.92331, 1.27216, -1.11375, -1.3647, 0.03299, 0.44576, 1.87184, -0.78288, -2.33421, -1.62705]","[-1.04443, -1.04696, -1.0476, -1.04277, -1.0477, 1.04644, 1.04662, -1.03698]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1]","[-0.15139, 0.34209, -0.1941, 0.25749, 0.56776, -0.02121, -0.48693, -1.86079, 1.38227, 1.41709, 2.23078, -0.98588, -0.21552, -0.05648, 1.73077, -0.66036]","[-1.04668, -1.04834, -1.04816, -1.04925, -1.0487, 1.0489, 1.04859, 1.04913]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.15479, -1.08819, -1.42639, -1.29267, 0.98227, 0.47244, -1.07752, 1.35122, 1.0198, 0.90963, 1.49213, 1.19154, -1.20185, 1.00546, 0.20132, -0.7921]","[-1.03916, -1.04341, -1.03603, -1.03559, 1.04257, -1.03622, -1.03729, -1.03542]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0.55006, -0.63155, 0.50536, -1.19638, -2.37856, -1.41803, 1.53516, 1.39289, 0.11249, 1.43061, -3.22805, 0.88375, 1.0113, 0.77389, -1.8727, -0.40199]","[-1.04199, -1.04223, -1.05148, -1.03097, 1.05214, -1.03964, 1.04824, -1.03653]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.69431, 2.1379, -1.9546, 1.84599, -0.16152, 1.14453, -1.41153, -1.1773, 2.50032, -1.20053, 0.24262, -1.60853, -0.27436, -1.15398, 2.93839, 1.18719]","[-1.04882, -1.05059, -1.052, -1.0545, 1.04294, -1.04867, 1.04381, 1.04411]"
