Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]","[1.99181, -2.02406, 0.31414, 0.12154, -0.69334, -0.81283, 0.83106, 0.43901, -0.72899, 0.97348, -0.38439, 1.29895, 0.22369, -0.50081, 3.39197, -0.78146]","[-1.04074, -1.04868, -1.04561, -1.04129, -1.04726, -1.04044, -1.04093, -1.04]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.13465, 0.44053, 1.40767, -0.06071, 0.22153, -0.06718, 1.76307, -0.97189, 1.12715, -2.19478, -0.84247, -1.88307, -0.37481, -1.55239, -0.61357, 1.55179]","[-1.03961, -1.04803, -1.04437, -1.03834, -1.04596, -1.03863, -1.04094, 1.03807]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-2.6244, -0.6936, 1.95653, -0.70404, 1.56699, -1.19492, 0.71415, 1.20893, 0.99149, 0.23425, 0.2532, 0.758, -0.3569, 1.66734, -0.3289, -1.22433]","[-1.0405, -1.0452, -1.05351, -1.04209, -1.04682, -1.04137, 1.03571, -1.03992]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[-0.64646, 0.96791, -0.72429, -0.33366, 1.2718, 1.30547, -0.14396, 0.58836, 1.2843, -0.37234, -0.27486, 0.71089, -0.95142, -0.74219, 1.38053, -0.52276]","[-1.04009, -1.06665, -1.05183, -1.04395, -1.04719, 1.03383, -1.04009, -1.03977]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.04712, -0.50242, 0.72128, -0.17773, -1.6685, -1.68672, 0.12268, -3.61381, -0.83965, 1.03115, -2.33406, -0.6477, 0.49208, 1.38134, -1.76642, 1.64897]","[-1.04132, -1.05097, -1.04638, -1.04322, -1.0475, 1.03769, -1.04124, 1.0392]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1.31521, 1.87557, 0.26763, -0.31335, -1.34189, 0.38993, 0.79351, 0.23268, -1.27561, -1.69519, 0.13107, 0.28704, 2.14115, -1.39059, -1.86037, -0.24188]","[-1.03911, -1.05369, -1.04651, -1.04545, -1.05078, 1.03238, 1.03356, -1.03892]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.82972, -1.43421, -0.73089, 2.94661, 0.54306, -1.7541, 0.41666, -1.0405, 0.62626, 0.37355, 1.34259, -0.77039, -0.46799, 1.58744, 1.2444, 0.43968]","[-1.04152, -1.04181, -1.04228, -1.04576, -1.04729, 1.03786, 1.03776, 1.03814]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-1.37798, -1.32414, -3.03244, -0.29428, 1.395, -1.32264, -1.15134, 0.29309, 1.23935, 1.83462, -0.11294, 2.02061, -1.15049, 0.93792, 2.01946, -0.90212]","[-1.04068, -1.0486, -1.04534, -1.04117, 1.04583, -1.04044, -1.04086, -1.04016]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.51509, -0.08977, -0.18396, 0.01205, -1.64977, -1.29097, -0.18212, 1.78037, -0.08488, 1.62697, -2.20916, 1.24942, 1.03715, 0.90418, -0.80443, -0.56438]","[-1.04032, -1.04534, -1.05347, -1.0427, 1.04335, -1.04106, 1.03701, -1.04012]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.4541, 0.44251, -0.85063, 1.50255, 0.57738, 1.41053, -0.7067, -0.86262, 0.08687, -0.09307, 0.56307, -0.22049, -1.25262, -0.96253, 1.46348, 2.11932]","[-1.04139, -1.05374, -1.04878, -1.04346, 1.04529, -1.04199, 1.03718, 1.03899]"
