Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[1.59976, -0.96026, -1.01687, -1.54735, -0.92031, -1.67447, -1.67298, 1.06279, -1.63082, 0.22732, -0.41459, 1.81167, 0.50514, 0.49138, 1.04489, -1.85106]","[-1.0484, -1.03845, -1.04291, -1.04976, -1.05247, -1.04871, -1.04848, -1.05029]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.56464, 0.28821, 1.46966, 2.07289, 0.27008, -0.32768, -0.00296, -0.87207, 1.36292, -1.01167, -1.37768, -0.91589, -0.44969, -1.09627, -0.68455, 1.99151]","[-1.05728, -1.05668, -1.05506, -1.05109, -1.04943, -1.05133, -1.05424, 1.04604]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-1.2291, -0.69289, 0.84387, 0.20997, 1.11773, -0.89835, 0.85031, 0.35726, 0.72479, -0.57091, -0.81216, 1.18393, -0.70714, 0.98726, -1.4563, -1.25139]","[-1.05805, -1.05395, -1.07356, -1.06578, -1.04823, -1.05999, 1.04887, -1.05475]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[-1.03639, 0.91647, -1.23906, -1.45959, 0.81259, 2.03323, -1.58612, 1.70206, 0.97168, 0.65688, 1.90936, 0.76861, 0.59508, -0.96702, 1.25959, -0.66093]","[-1.04901, -1.07258, -1.05993, -1.06366, -1.04902, 1.05521, -1.0499, -1.05043]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.47896, -0.03764, 0.47141, 0.05072, -0.69079, -1.69401, 1.24049, -0.96377, -2.44309, 1.23812, -1.70582, -1.86383, 1.06102, 1.26907, -1.69915, 1.04057]","[-1.05714, -1.06369, -1.07304, -1.06059, -1.06314, 1.05177, -1.05145, 1.05092]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.74789, 0.76359, 1.70591, -0.93913, -1.49161, 1.10566, 0.78972, 0.36026, -1.27173, -0.86187, -0.58782, 0.46174, 1.34473, -0.65211, -0.77181, -1.04276]","[-1.06028, -1.07204, -1.06408, -1.06467, -1.06636, 1.0474, 1.04676, -1.05474]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-1.56904, -1.76213, -1.2601, 2.23382, 2.25902, -1.2501, -0.42074, -1.33435, 1.28713, -0.29262, 1.77616, -0.90425, -0.82779, 0.6975, 1.28708, 1.55235]","[-1.06442, -1.06697, -1.06845, -1.06033, -1.06006, 1.0447, 1.04632, 1.04557]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.30898, -1.462, -0.46858, -1.1286, 0.08363, -0.6532, -0.76431, 0.67005, 0.93085, 0.77784, 0.32146, 1.22082, -1.11265, 1.97464, 0.15729, -0.49287]","[-1.04956, -1.03997, -1.04302, -1.04996, 1.06077, -1.04898, -1.04993, -1.0521]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.98835, 0.16615, 1.19649, -1.56141, -0.76209, -0.34369, -0.03687, 1.58155, -0.74582, 1.38845, -0.55864, 1.05428, 0.22632, 1.52746, -0.46758, -0.5715]","[-1.05827, -1.05144, -1.07251, -1.06467, 1.04508, -1.05971, 1.04881, -1.05363]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.5679, 0.98087, 0.41504, 0.23146, 1.63422, 1.36159, -0.9129, -1.48763, 1.35271, -1.92702, 0.77198, -0.63557, -1.321, -0.97113, 1.46101, 0.52072]","[-1.06249, -1.06823, -1.07739, -1.06494, 1.05175, -1.05964, 1.04512, 1.0473]"
