Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[0.63753, -1.62832, -0.59675, -1.86516, 0.98061, -1.43912, -1.98835, -0.55204, -0.96324, 0.11357, 0.44072, 1.00118, 2.29287, 1.16443, 1.69896, -1.91985]","[-1.03914, -1.04424, -1.03732, -1.03625, -1.04412, -1.0386, -1.039, -1.03825]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.61804, 1.3329, 1.61999, 1.23739, 0.85589, 1.2238, 2.07607, -1.6959, 1.95258, -1.37827, -1.53027, -0.61796, -0.97027, -1.71116, -1.68782, 0.96065]","[-1.04284, -1.05433, -1.05106, -1.04331, -1.04668, -1.04183, -1.04353, 1.033]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.32226, -1.1579, 0.3185, -1.32077, 2.61459, -2.34242, -0.40671, 0.80106, 1.58841, 0.94491, -0.88448, 1.08619, -0.0071, 0.6502, -0.31511, -2.71753]","[-1.03985, -1.04628, -1.05148, -1.03738, -1.0425, -1.03959, 1.0363, -1.03868]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[-0.38307, 0.18028, -1.02656, -0.63328, 2.36721, 2.06188, -0.25075, 2.4762, 1.24734, -1.04814, -0.63842, 0.47418, -1.33309, -0.68706, 1.28746, -0.74941]","[-1.03907, -1.05532, -1.04498, -1.03701, -1.02775, 1.03846, -1.03918, -1.03828]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[1.76921, -1.08235, -0.13227, 0.63517, -0.76161, -1.29883, 0.59574, -1.00494, 0.23115, 0.61458, -0.40212, -1.38994, 0.39793, 1.32015, -0.9288, 0.47567]","[-1.0434, -1.04976, -1.04731, -1.04355, -1.05465, 1.03126, -1.04343, 1.03495]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[-0.2574, 0.44003, 1.05017, -1.9718, -1.22643, 1.80713, 0.36994, 1.22459, -0.30722, -1.46398, -2.89004, 1.26364, 1.01527, -1.66881, -0.04673, -1.43905]","[-1.04009, -1.05118, -1.0467, -1.03861, -1.05447, 1.03634, 1.03591, -1.03842]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1.38845, -2.21696, -1.6274, 1.59321, 0.80595, -1.52439, -0.47031, 0.33509, 1.26122, 1.74227, 0.76355, 0.02648, -0.48738, 0.11707, 0.68163, 0.5533]","[-1.04387, -1.04987, -1.05082, -1.0439, -1.04253, 1.03654, 1.03648, 1.03599]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-0.20294, 0.05396, -0.90033, -1.97179, 0.84207, -1.05652, 0.08373, 0.43627, 1.93527, 1.47322, 0.9485, 0.33487, -0.60876, 0.62632, -0.33384, -1.29333]","[-1.03912, -1.0447, -1.03754, -1.03623, 1.04808, -1.03862, -1.03897, -1.03868]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.89838, 0.23194, 2.08771, -0.87669, -0.83598, 0.691, 0.65925, 2.41394, -0.03145, 1.58361, -0.36189, 0.11495, 0.62523, 0.87708, -1.60716, -0.99577]","[-1.03988, -1.04649, -1.05196, -1.03788, 1.03465, -1.03961, 1.03731, -1.03906]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.92333, 0.38338, -1.05601, 0.34997, 0.49198, 0.7733, -1.19867, -0.87764, 0.67686, -0.61406, 1.4505, -3.54243, -0.09042, -1.40762, 1.68192, 1.46411]","[-1.04102, -1.05875, -1.06234, -1.04262, 1.0413, -1.04153, 1.03169, 1.03454]"
