Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[1.33725, -1.55458, -0.85315, -1.31867, -1.73563, -0.93005, -1.45654, -0.79892, -1.4142, 1.36549, 1.99191, 2.9384, 2.34579, -0.20195, 1.0238, -1.89358]","[-1.036, -1.04304, -1.0381, -1.03531, -1.04297, -1.03777, -1.03666, -1.04113]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.34155, 0.76489, 0.39187, 0.28837, 0.27824, 0.0837, 0.39553, -1.54502, 0.92993, -1.04528, -1.6761, -1.42046, -1.25266, -1.49067, -1.3029, 0.54628]","[-1.03771, -1.0583, -1.05615, -1.04001, -1.05311, -1.03166, -1.03628, 1.03722]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.04773, -0.83353, -0.0117, -3.34527, -0.41561, -0.33262, 0.05459, 0.73989, 1.52761, 0.1673, -1.72424, 0.38424, -1.23807, 0.81179, -1.26006, -1.72859]","[-1.03739, -1.05085, -1.04961, -1.03978, -1.04939, -1.03804, 1.03495, -1.0416]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[-0.78195, 0.34047, -1.48777, -1.10252, 0.28405, 0.59525, -0.12946, 1.7451, 1.29122, -0.52351, 1.12764, 1.36324, 0.23599, -1.59228, 2.68144, -1.12573]","[-1.0341, -1.05369, -1.04501, -1.03494, -1.03893, 1.03649, -1.0355, -1.04116]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0.39049, -0.60676, 0.83969, 0.61649, -1.4839, -1.01312, 0.37035, -2.04955, -0.72731, 1.02345, 0.37396, -1.2304, 1.93445, 0.24553, -0.76858, 1.16642]","[-1.0355, -1.04342, -1.05402, -1.03973, -1.04759, 1.04005, -1.03473, 1.0388]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[2.15479, 0.86671, 0.57356, -0.71682, -1.41017, 0.97546, 1.87433, 0.95331, -0.70077, 0.04337, -0.80382, 2.3311, 0.65955, -1.05222, -0.57073, -1.30173]","[-1.04361, -1.05219, -1.04498, -1.04487, -1.05474, 1.03588, 1.03439, -1.04156]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-0.9586, -1.15779, -0.40699, 0.98435, 1.3082, -0.1792, -0.57599, -0.67909, 2.16209, -0.27929, 0.97707, -1.37575, -0.81489, 0.27068, 0.0053, 1.70089]","[-1.03248, -1.04706, -1.04489, -1.03583, -1.04485, 1.03723, 1.03714, 1.03699]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.41682, -0.98458, -0.53239, -1.85645, 2.40214, -0.879, -0.53273, 1.57808, 0.77717, 0.32223, 0.23393, -0.09371, -0.55411, 1.48234, 0.96204, -0.74325]","[-1.03571, -1.04508, -1.03796, -1.03462, 1.05045, -1.03757, -1.03648, -1.04102]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[0.73999, -0.93953, 0.4578, -1.2312, -0.31241, -0.6552, 0.59594, 1.22814, -1.36457, 1.13338, 0.2899, 0.80813, 1.82666, 1.45135, -1.75474, -0.8758]","[-1.03775, -1.05105, -1.05031, -1.04111, 1.05076, -1.03849, 1.03583, -1.04188]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[-1.72919, 1.09058, -0.9875, 1.35242, 0.9317, 2.02995, -0.51773, -0.01878, -0.51082, -0.15003, 1.49256, -2.05587, -1.01322, -0.70831, 0.89883, 1.02347]","[-1.03507, -1.0565, -1.05457, -1.04375, 1.04634, -1.03441, 1.03559, 1.03717]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.00017, -0.0232, -0.63964, -0.59119, 0.91972, 0.63122, -0.8747, 0.18324, -0.56881, -1.54476, 1.8975, 1.97284, 0.57263, -0.35033, 0.77108, -1.2219]","[-1.03446, -1.05507, -1.04579, -1.03609, 1.05004, 1.03629, -1.03599, -1.04119]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[0.13191, -1.0179, 1.16761, -0.55383, 1.96116, -0.255, 0.98931, -1.75923, 1.612, 0.53698, -0.74157, -0.94006, -0.48926, 0.4154, -0.26374, 1.01277]","[-1.03523, -1.04129, -1.05055, -1.03865, 1.05566, 1.04027, -1.03419, 1.03879]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","[0.81189, 0.60778, 0.17775, -1.56967, 0.77475, 0.47629, 0.59998, 1.05531, 2.05566, -1.27361, -1.37268, 2.37363, 0.4761, -0.31737, -2.09925, 0.53778]","[-1.04275, -1.05374, -1.0468, -1.04337, 1.04447, 1.03512, 1.03401, -1.04159]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[1.93702, -1.46465, -0.88344, 0.57699, -0.74987, -0.16051, -1.76019, -1.93975, -0.60927, -1.13969, 0.12724, -0.92762, 1.86421, 1.63545, 0.56996, 0.31906]","[-1.03081, -1.0464, -1.04537, -1.03361, 1.04653, 1.03636, 1.03693, 1.03664]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[1.32635, 0.3328, -1.2019, -0.79245, 0.79926, 1.75737, 1.52069, -1.07083, -1.74322, 0.46612, 0.31184, 0.56424, -1.90458, -0.06159, 0.62622, 0.14747]","[-1.03654, -1.05657, -1.05601, 1.0442, -1.05216, -1.03066, -1.03523, 1.03817]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[-0.68921, 0.42581, -0.69557, -0.28134, -0.23178, -1.50096, 1.17217, 0.61127, -1.09563, -1.4783, 1.95764, -0.9859, -1.69362, 0.61215, -0.51683, -2.73469]","[-1.03828, -1.0476, -1.05501, 1.03631, -1.04915, -1.03893, 1.03494, -1.0419]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[-0.82436, -1.79191, 1.08438, -1.48568, -1.48841, 1.02197, -2.80465, -1.16956, 2.41604, 1.60489, -2.09324, 1.8337, 0.30178, -1.6268, 0.70281, 0.85821]","[-1.03326, -1.05603, -1.05502, 1.04488, -1.05599, -1.03278, 1.03548, 1.03658]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0.89593, -1.15562, 1.62074, 0.92899, -0.07626, 1.15596, -1.00558, 0.79512, -1.0739, 1.92878, -1.94969, -1.69266, -1.82343, -0.96143, 2.08421, -2.21273]","[-1.03386, -1.05015, -1.04708, 1.03791, -1.04335, 1.03659, -1.03597, -1.04118]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]","[-0.11419, 1.21032, -0.53778, -1.04985, 0.03936, -1.18079, 1.31987, -1.25138, 1.16333, -1.73842, 1.31839, -0.04704, 1.46449, 0.30186, -1.62382, 1.03051]","[-1.03536, -1.04986, -1.0414, 1.048, -1.04866, 1.0446, -1.03526, 1.03992]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]","[0.62575, 1.51852, 1.64001, -1.51105, 1.34468, -0.49691, -1.78849, 0.39483, -1.94577, -1.45099, -1.72684, 0.73932, -0.28589, 1.10031, 0.47829, -0.12178]","[-1.03216, -1.04654, -1.04774, 1.04349, -1.04657, 1.03587, 1.03699, 1.03656]"
