Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.84261, -0.32869, -0.2154, -0.77445, -0.3753, -1.11183, -1.54065, 2.05685, -1.01652, 1.22445, 0.61155, 0.19184, 0.36351, 1.74453, 1.00247, -0.63606]","[-1.03731, -1.04304, -1.03488, -1.03567, -1.04914, -1.03706, -1.03879, -1.03703]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.19525, 1.28567, 0.18593, 1.04407, 0.06916, 0.48078, 0.63582, -0.83329, 0.62082, -0.68717, -1.05755, -1.47679, -0.01232, -0.41769, -0.69896, 1.37489]","[-1.04259, -1.05156, -1.05363, -1.04553, -1.0514, -1.04091, -1.04191, 1.03784]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.98668, -0.80154, 3.18704, -1.98078, 2.12121, -0.76672, 0.63702, 1.24527, 1.17125, 1.52975, -1.76417, 1.17294, -2.0013, 0.09406, -1.32923, -1.42381]","[-1.03724, -1.04077, -1.06129, -1.0404, -1.04295, -1.03671, 1.0427, -1.03722]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[-1.6686, 1.1469, -0.51311, -0.37562, 2.20315, 0.94867, -1.72708, 0.35376, 1.28481, -2.74385, -0.93506, 1.29907, -1.25796, -0.32617, 0.36479, -2.50285]","[-1.03831, -1.0629, -1.04687, -1.04149, -1.05331, 1.04148, -1.03877, -1.03735]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[0.82101, -1.51564, -0.57006, 1.29129, -0.50934, -1.24056, 0.7422, -0.40891, -0.03225, -0.06936, -0.02822, -1.51076, 0.83422, 1.30451, -2.56646, 0.78474]","[-1.04256, -1.05895, -1.05648, -1.04709, -1.05384, 1.03621, -1.04096, 1.04015]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[-0.533, 0.01242, 1.02199, -1.50701, -0.00443, 0.75461, 1.85402, 1.4003, -2.44645, -2.12911, -1.13053, 1.44204, 1.00821, -1.61222, -0.94961, -0.48315]","[-1.0445, -1.05482, -1.05447, -1.04501, -1.05817, 1.04037, 1.04211, -1.03725]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.44762, -0.00782, -0.71744, 1.33665, 0.25441, -1.43705, 0.38171, -2.68816, 0.44206, 0.301, 1.21414, -1.65541, -1.92989, 1.01183, 0.3921, 2.11045]","[-1.0462, -1.05578, -1.05128, -1.05118, -1.05385, 1.0372, 1.03701, 1.03887]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.10094, -0.18052, -1.23729, -1.93446, 1.71678, -1.23271, -0.16759, 1.22179, 1.41759, 0.94244, 0.9612, 1.32878, -2.28893, 2.39737, 1.59053, -1.06601]","[-1.03733, -1.04439, -1.03419, -1.03511, 1.0466, -1.03698, -1.03876, -1.03705]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","[-0.2108, -1.46775, 1.39991, -0.79164, -1.54923, -0.10711, 2.35004, -0.13128, 0.26148, 0.59613, -1.17472, -0.51161, 1.26574, 0.66107, -2.02782, -1.49586]","[-1.03722, -1.04325, -1.06137, -1.04127, 1.04465, -1.03695, 1.04344, -1.03731]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]","[-0.51128, 0.74466, -1.06435, 0.07264, 1.14522, 0.4859, -1.90709, -1.05859, 0.34829, 0.90748, 1.67555, -1.60306, -0.22042, -2.01254, -0.27497, 1.18693]","[-1.04235, -1.05811, -1.05251, -1.04991, 1.0446, -1.04186, 1.03345, 1.03795]"
