Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[2.00229, -2.01589, -1.1536, -1.90859, -0.71923, -1.90198, -1.85616, 1.93104, -2.06397, 1.05932, 0.40724, 0.55342, 0.50319, 1.96282, 1.8331, -0.69486]","[-1.04998, -1.04689, -1.03556, -1.04426, -1.04273, -1.04936, -1.05026, -1.04921]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[-0.8346, 0.6258, 0.91557, -0.34073, -0.84383, 0.32402, 1.69059, -0.62457, 1.2848, -1.42222, -1.63035, -1.664, 0.87876, -1.28055, -0.83464, 1.59624]","[-1.04017, -1.04654, -1.047, -1.04162, -1.04687, -1.04049, -1.04054, 1.02942]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[-1.14409, -0.57011, 2.15267, -0.60003, 0.34587, -0.89939, 1.34628, 0.56028, -0.00011, 0.76205, -0.71809, -0.17264, -1.98387, 1.70779, -0.95449, -1.03443]","[-1.05054, -1.05091, -1.07555, -1.04175, -1.0492, -1.0484, 1.03613, -1.04759]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]","[-0.3483, 1.49567, -1.40902, 0.12444, 1.52336, 0.45749, -0.55319, 0.60495, 0.92936, -0.94982, 1.07738, -0.06679, -1.90106, -0.95435, 2.67737, -0.83508]","[-1.05051, -1.06318, -1.04946, -1.04585, -1.04286, 1.03346, -1.05109, -1.04878]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0.73454, -1.00547, 0.39637, 1.48162, -0.74057, -0.80261, 1.51267, -0.75649, -0.0079, 0.86107, 0.29072, -0.78577, 0.71269, 2.05657, -0.27248, 0.44827]","[-1.03888, -1.04506, -1.05167, -1.04379, -1.04907, 1.03252, -1.0387, 1.03239]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.25367, 0.82854, 1.33675, -0.03266, -1.74297, 1.182, 0.44643, 0.20595, -1.66386, -0.86209, -0.82751, 0.96354, 2.31792, -0.76594, -1.39741, -2.35074]","[-1.05175, -1.0571, -1.06381, -1.04674, -1.05116, 1.03699, 1.03795, -1.04852]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.30017, -0.15389, -0.68178, 0.15008, 2.59366, -1.66057, -1.69486, -1.21226, 1.18133, 1.54978, 0.19819, -0.83679, -1.48941, 0.34762, 0.63681, -0.37666]","[-1.03517, -1.04276, -1.04405, -1.0383, -1.03637, 1.03514, 1.0341, 1.03328]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.10504, -1.19122, -0.50894, -0.96753, 2.19074, -0.79414, -0.57689, 1.72023, 1.14832, 2.10472, 0.54222, 0.98984, -1.33339, 0.70845, 0.92854, -1.70286]","[-1.0499, -1.0471, -1.03545, -1.04378, 1.0453, -1.04921, -1.05019, -1.04916]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.81137, -0.09236, -0.66975, -0.33876, -1.34368, -0.97035, -0.45512, 1.19124, -2.75397, 1.68256, -0.96524, 1.65479, 1.92694, 0.78405, -0.9874, -0.41427]","[-1.05088, -1.05124, -1.07484, -1.043, 1.04505, -1.04884, 1.03653, -1.04868]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]","[-2.95867, 1.16707, -2.06929, 0.72512, 0.86379, 0.37607, -0.16608, -0.60457, 2.52532, -1.97389, 1.37869, 0.22576, -1.24772, -1.58079, 1.4087, -0.39427]","[-1.03902, -1.04501, -1.04662, -1.03817, 1.05169, -1.03942, 1.03226, 1.03236]"
