Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.24197, -0.60898, -1.50339, 0.44039, -1.64895, -2.0536, -1.0834, 1.37637, -1.20806, 0.52103, 1.81903, 0.71613, 2.25604, 1.92666, 1.9557, -0.89405]","[-1.0425, -1.03948, -1.03234, -1.0355, -1.04639, -1.04415, -1.04344, -1.04606]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[-1.4202, 0.30223, 0.56385, 1.15286, 0.21982, 0.86362, 0.53502, -0.54795, -0.13453, -1.66478, -0.87905, -0.0041, -0.76035, -0.35378, 0.28603, 1.54247]","[-1.04758, -1.05867, -1.05983, -1.05196, -1.05145, -1.04634, -1.04712, 1.03979]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[-0.29683, -1.5055, 0.71678, -1.66775, 0.85448, -1.38738, 0.99898, 1.69303, 0.40754, 2.33788, -1.66703, -0.4623, -1.22512, 0.58601, -1.85422, -0.82106]","[-1.04814, -1.04972, -1.05741, -1.04549, -1.04562, -1.04868, 1.04609, -1.04815]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.7479, 0.13003, -0.85215, -0.60649, 1.52242, 1.00196, -0.93756, 1.15927, 1.80876, -1.78693, 0.66353, 0.95148, -1.61457, -0.40628, 1.51754, -2.04135]","[-1.04149, -1.05511, -1.04338, -1.03935, -1.0368, 1.0462, -1.04298, -1.04523]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.99161, -1.51526, 1.19457, 0.58034, -1.12148, -0.79601, 1.29595, -1.33311, -2.19954, 2.32799, -0.80812, -1.0737, 1.2747, 1.16614, -0.21069, 1.41214]","[-1.04497, -1.0556, -1.06376, -1.05124, -1.05581, 1.04122, -1.04464, 1.04357]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.071, 1.6052, 0.30185, -0.485, -1.20215, 0.70942, 0.71218, 1.30083, -1.0004, -0.70655, -0.09285, 0.47137, 0.6454, -0.42003, -0.72795, -1.24437]","[-1.05196, -1.05971, -1.05809, -1.05211, -1.05711, 1.04281, 1.04303, -1.04765]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.51626, -0.52122, -0.91599, 0.95714, 2.80528, -0.90974, -0.81732, -1.04927, 0.98428, 2.23898, 0.34487, -0.45548, -0.49859, 1.42581, 0.3955, 1.52162]","[-1.03994, -1.04068, -1.04016, -1.04232, -1.03859, 1.04346, 1.04268, 1.04389]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.76896, -2.77622, -1.16714, -0.7537, 1.19919, -0.96067, -0.43127, -0.4352, 0.59991, 0.7131, 1.41974, -0.227, -1.51696, 0.59254, 1.27175, -1.47242]","[-1.04255, -1.03946, -1.03115, -1.03503, 1.05663, -1.04424, -1.0435, -1.04534]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.76615, -0.66191, 1.29835, -2.47624, -1.4815, -1.74798, 0.79097, 0.64947, -0.69418, 0.24989, -1.86499, 1.02118, 1.99711, 0.86398, -1.51106, -0.84287]","[-1.04833, -1.05184, -1.05739, -1.04718, 1.04451, -1.04898, 1.04605, -1.04855]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.80737, 1.53653, -0.69745, 0.62495, 0.89124, 1.18999, -0.79139, -0.37349, 0.51839, -1.63196, 1.94823, -2.0928, -0.47578, -0.88518, 1.01538, 1.29916]","[-1.04386, -1.05648, -1.04546, -1.05133, 1.05077, -1.04467, 1.03967, 1.04309]"
