Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.07742, -0.78597, -1.11797, -0.08786, -1.91935, -2.13039, -1.03845, 0.81628, -2.34482, 0.06109, 1.53422, 0.63969, 1.16849, 0.99287, 0.56112, -0.59536]","[-1.03832, -1.03847, -1.04435, -1.0455, -1.04729, -1.03937, -1.04099, -1.03896]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-2.09627, 0.68051, 0.74832, 0.7946, 2.47842, 0.12359, 1.0594, -2.09599, 1.46919, -0.42065, -0.50055, -0.82504, -0.38852, -0.36093, -2.18043, 0.69418]","[-1.04927, -1.05892, -1.04899, -1.04578, -1.04713, -1.05115, -1.04811, 1.03893]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.72417, -0.19283, 0.50351, -2.86155, 2.01854, -0.26109, -0.01352, 0.7702, 1.55431, 1.06224, -1.20946, 0.9099, -1.0305, 1.32621, -1.73561, -1.0988]","[-1.03605, -1.0395, -1.03272, -1.04517, -1.04005, -1.0384, 1.04046, -1.03953]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[0.59018, 1.21002, -1.16985, -0.44085, 1.75013, 1.08574, -1.34739, 1.39675, 1.25899, 0.5175, 1.45498, 2.88305, -0.75921, -1.35244, 1.7426, -1.3368]","[-1.04023, -1.05561, -1.05207, -1.04859, -1.04628, 1.03704, -1.04231, -1.03994]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.32562, 0.07203, 0.95755, 1.37103, -1.37129, -0.61128, 1.75388, -2.44336, -1.34822, 0.5628, -1.30041, -2.48398, 1.69124, 1.09137, -1.13775, 0.4274]","[-1.05023, -1.03976, -1.04586, -1.04114, -1.0537, 1.04528, -1.04819, 1.04433]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[1.10979, 0.88198, -0.19825, -1.31206, -0.48773, 0.33842, 1.39931, 0.50066, -1.51138, -0.38402, -0.86142, 2.1255, -0.19775, -1.53202, -0.03154, -1.04177]","[-1.04153, -1.05729, -1.04649, -1.04837, -1.05538, 1.039, 1.0375, -1.03963]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[-1.18066, -1.79142, -1.25044, 0.60944, 0.28429, -0.08246, -0.59757, 0.1884, 0.54111, 0.08371, -0.74326, -0.22535, -0.23201, 1.70311, 0.92601, 0.50625]","[-1.05298, -1.04928, -1.05129, -1.04661, -1.04454, 1.04593, 1.04276, 1.0427]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.56338, -1.15234, -0.90018, -0.82397, 0.82815, -0.13967, -0.48774, 1.35013, 1.85938, 2.62245, 0.6754, 2.18963, -0.41636, 0.52849, 0.62173, -1.35239]","[-1.03826, -1.03831, -1.04384, -1.04487, 1.05994, -1.03903, -1.04081, -1.03945]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[2.13398, -0.96214, -0.04139, -0.25011, -2.44143, -2.05164, 0.32961, 1.5552, -0.81361, 1.85158, -0.75727, 0.52624, 0.3763, 0.8018, -1.14486, -1.04353]","[-1.03674, -1.04091, -1.03607, -1.04689, 1.04677, -1.03907, 1.04118, -1.03968]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.51886, 1.40042, -0.65798, -0.25711, 1.46656, 1.55509, -1.39316, -1.76755, 1.87835, -0.38155, 0.64448, -2.44356, -0.82415, -0.66787, 0.00889, 0.01466]","[-1.05178, -1.06071, -1.05355, -1.04651, 1.05442, -1.05143, 1.03935, 1.04122]"
