Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0.20536, -2.22729, -0.8467, -1.93858, 0.36327, -1.47581, -0.89003, 0.57808, -1.23844, 1.96976, 0.15722, 1.46489, -0.06822, 1.62371, 1.21424, -1.17813]","[-1.02955, -1.04537, -1.03724, -1.03349, -1.03928, -1.0307, -1.03063, -1.02491]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]","[-0.29198, 1.21076, 0.1082, 1.43453, 1.28331, -0.55473, 1.44494, -1.41798, 0.1793, -1.42322, 0.04939, -0.52961, 0.93113, -0.22495, -1.26925, 1.05356]","[-1.04839, -1.05248, -1.04753, -1.048, -1.05304, -1.0491, -1.0484, 1.02943]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.70561, -1.59788, 0.41289, -0.90314, 0.55129, -2.08174, 1.46102, 0.83456, 0.54279, 1.45747, -1.17568, 0.58838, -1.19863, 1.63863, -1.05191, -0.69996]","[-1.03557, -1.0549, -1.04365, -1.03537, -1.04829, -1.0367, 1.0419, -1.03031]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.60751, 1.76535, -0.99856, -0.90009, 1.39757, 1.12449, -1.02795, 0.19609, 1.58392, -0.0029, 1.06708, 0.4309, -1.47118, -1.04902, 0.03459, -1.18946]","[-1.02785, -1.04387, -1.05275, -1.03644, -1.05015, 1.04366, -1.02887, -1.02674]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[0.45988, -0.60367, 0.73681, 1.6408, -2.03942, -1.73075, 1.78928, -1.64286, 0.3172, 1.17664, -1.33123, -0.62869, 1.67013, -0.43535, -0.51356, 0.22724]","[-1.0434, -1.06027, -1.04323, -1.04676, -1.04362, 1.03721, -1.04056, 1.03463]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.18939, 1.6941, 0.56988, 0.02488, -1.08463, 1.02495, 1.1897, 0.65148, -0.7335, -0.53518, -1.42991, 1.06066, 1.43798, -2.03525, -1.20053, -0.93896]","[-1.04387, -1.05061, -1.04499, -1.05091, -1.05219, 1.04288, 1.04086, -1.02993]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.59219, -2.15243, 0.04371, 1.31541, 2.23372, -0.16744, -1.00073, -1.9959, 1.54404, 1.76905, 1.3788, -1.38677, -0.44437, 1.016, 1.50847, 2.18232]","[-1.04835, -1.05566, -1.05114, -1.04969, -1.05001, 1.03894, 1.03638, 1.03247]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.45997, -1.37852, -1.16008, -0.07416, 2.47185, -0.59771, -1.47246, 1.45322, 1.03808, 1.59719, 1.98761, 2.67921, -0.31369, 0.92483, 1.76756, -2.87002]","[-1.02901, -1.04607, -1.03607, -1.03285, 1.0427, -1.0302, -1.03023, -1.02851]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[-0.14724, -0.8136, 1.21979, 0.28321, -2.37502, -0.85169, 0.26219, 0.66199, -1.55359, 0.24142, -1.37469, 0.29438, 0.67571, -0.31369, -0.5901, -0.55562]","[-1.03717, -1.056, -1.04443, -1.03808, 1.04956, -1.0382, 1.04193, -1.03094]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[-2.01705, 1.61044, -0.70995, 0.32351, 1.48684, 1.01218, -0.07292, -1.64421, 1.33864, -1.16649, -0.09984, -1.73401, 0.31177, -0.31294, 0.69496, -0.29959]","[-1.05027, -1.05384, -1.05851, -1.05239, 1.04034, -1.0494, 1.02994, 1.03003]"
