Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.92264, -1.35878, -3.17785, -2.24309, -0.93385, 1.05825, -1.56813, 0.411, 0.0978, 0.41339, 2.10739, 2.00848, 0.65169, 1.22225, 0.69108, -1.22909]","[-1.03307, -1.04376, -1.0418, -1.0351, -1.0424, -1.03334, -1.03395, -1.035]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.77961, 0.77973, 1.36853, 1.68995, 1.85587, 0.43492, 0.90803, -0.27123, 1.81255, -0.56755, 0.07406, -2.33048, -0.89074, -0.76733, -1.55085, 1.51348]","[-1.03766, -1.04036, -1.04322, -1.04064, -1.0512, -1.03525, -1.03836, 1.04439]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.96761, -1.05282, 0.23164, -0.44008, 0.32812, -1.75344, 0.11867, 0.87525, 0.25798, 0.99715, -0.31846, 1.07982, -1.14454, 2.41156, -0.24922, -0.58711]","[-1.03647, -1.05578, -1.04068, -1.04133, -1.05738, -1.03634, 1.04163, -1.03682]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-2.24651, 2.41801, -1.23026, -1.61509, 1.37902, 1.30625, -1.15238, 1.40028, 0.77366, -1.00439, 0.65443, 0.34046, -0.34124, -1.51093, 1.78981, -1.39805]","[-1.03209, -1.04423, -1.04691, -1.03922, -1.0515, 1.0411, -1.03317, -1.03488]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[1.36875, -0.90522, 2.51527, 1.8778, -2.44302, -1.33725, 1.62359, -0.17859, -0.69572, 0.25441, -0.94897, -1.33531, 0.83617, -0.14986, 0.16087, 1.12983]","[-1.04006, -1.05757, -1.04327, -1.04292, -1.03971, 1.04532, -1.03738, 1.044]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[1.51367, 2.13358, -0.44703, -0.92827, -1.92569, 0.18582, 0.77856, 0.71462, -0.61588, 0.20796, -1.42154, 1.44757, 2.18017, -1.36323, -1.08493, -0.83034]","[-1.03744, -1.04667, -1.04335, -1.04549, -1.04785, 1.04061, 1.04123, -1.03649]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-2.13565, 0.4469, -0.64885, 1.87902, 0.38087, -0.12214, -1.46862, -0.82899, 1.11314, 1.196, 2.10316, -1.78317, -0.88831, 0.43369, 1.19807, 0.74087]","[-1.04016, -1.04914, -1.04835, -1.0407, -1.04698, 1.03969, 1.03876, 1.03951]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[-1.36091, -1.13526, -1.0538, -1.31026, 1.50508, -1.2441, -2.44777, 1.8979, 0.28856, 0.79658, 0.69352, 0.52821, -2.0819, -0.11322, -0.15198, -1.22217]","[-1.03287, -1.04324, -1.04137, -1.03458, 1.04936, -1.03312, -1.0337, -1.03445]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.36474, -1.59334, 1.66852, 0.26671, -1.14812, -2.57207, 0.72768, 1.61306, -0.99785, 1.14425, -1.87514, 1.01143, 1.82071, 1.71133, -1.14964, -1.18242]","[-1.03663, -1.05625, -1.04175, -1.04269, 1.05396, -1.0364, 1.04194, -1.03725]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[-0.25087, 0.43998, -1.50548, 0.82172, 1.4595, 2.00422, -0.15921, -0.70837, 1.30209, -1.10788, -0.29128, -0.47526, -1.63998, -1.59777, 0.96089, -0.10492]","[-1.0415, -1.04432, -1.04847, -1.0414, 1.04706, -1.03909, 1.03826, 1.04132]"
