Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[1.2324, -0.75598, -0.13885, -1.09869, -0.50147, -1.679, -1.49025, 0.67735, -1.02238, 1.84962, 0.99487, 1.17364, -0.0187, 0.44095, 1.16997, -0.91643]","[-1.04812, -1.04288, -1.04763, -1.05164, -1.05707, -1.04845, -1.04682, -1.04664]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]","[-1.28857, 1.25541, 1.95857, 0.90235, 0.76997, 1.39447, 0.25497, -0.25621, 1.23077, -1.69747, -1.87194, 1.14651, -1.35571, -0.90988, 0.08813, 0.72521]","[-1.05414, -1.06006, -1.05467, -1.05285, -1.04585, -1.05643, -1.05253, 1.04372]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.11444, -1.58048, 1.03034, -0.85996, 0.79706, -0.46926, 0.83053, -0.08442, 1.14202, 2.05093, -1.83039, 0.88331, -0.93262, 0.70368, -0.81591, -0.78013]","[-1.04975, -1.05189, -1.04601, -1.05996, -1.04388, -1.04957, 1.04803, -1.05281]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[-2.19682, 1.44656, -0.47277, 0.14358, 0.33113, 1.41786, 0.59047, 1.03186, -0.11819, -1.0368, 0.85042, 0.60252, -2.02877, -1.52648, 0.93263, -2.15344]","[-1.04788, -1.06136, -1.05195, -1.05577, -1.03051, 1.05177, -1.04928, -1.04826]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[2.99778, -0.47174, 0.32854, 1.38203, -0.63331, -0.85144, -0.38015, -0.25866, -1.27722, 1.46844, -2.54424, -1.74364, 0.07329, 0.34268, -1.61968, 0.41659]","[-1.05431, -1.06034, -1.05575, -1.05255, -1.06361, 1.05572, -1.05221, 1.05453]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.04955, 0.45619, 0.73826, -1.46941, -1.29989, 0.9344, 1.56367, 1.24069, -1.20231, -1.1299, -1.0057, 1.54238, 1.43686, -0.88708, -1.37372, -0.13452]","[-1.05133, -1.05947, -1.04943, -1.0586, -1.06386, 1.04968, 1.04911, -1.0487]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-0.6866, -0.21788, -1.84816, 1.22059, 0.62855, -0.70922, -2.01958, -0.31581, 1.17898, 1.31245, 0.09972, -0.93976, -0.96079, -0.37974, 1.32596, 0.55959]","[-1.05513, -1.05295, -1.05472, -1.05028, -1.04295, 1.05577, 1.05433, 1.05343]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.2803, -0.95325, -0.39672, -1.37833, 1.29143, -0.80819, -1.50058, 1.28562, 1.64098, 0.80107, 2.26119, 1.02886, -0.35809, 1.54152, 1.2121, -0.61108]","[-1.0483, -1.04206, -1.04699, -1.05167, 1.07224, -1.04844, -1.0466, -1.04892]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[1.85882, -1.39132, 1.78804, -1.50989, -0.88616, -1.86863, 1.0782, 1.18272, -1.29481, -0.54984, -1.79029, 1.93669, 1.32747, 1.71638, -0.10413, -1.00088]","[-1.04943, -1.0515, -1.04813, -1.06042, 1.04089, -1.0493, 1.04842, -1.05133]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.20609, -0.94175, -0.49133, 2.14357, 0.61405, 1.32961, -1.28633, -0.50854, 2.07234, -0.06586, 0.54588, -0.73096, -1.28554, -1.09373, 0.15928, 1.13738]","[-1.0558, -1.06533, -1.06393, -1.05718, 1.06033, -1.05601, 1.04979, 1.04963]"
