Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.33536, -1.04099, -1.55572, -0.34134, -0.96297, -0.97645, -0.21481, 0.60058, -0.89907, 1.57297, 1.78164, 1.21579, 1.10113, 2.62932, 0.84049, -0.38293]","[-1.05741, -1.0499, -1.03961, -1.04305, -1.04739, -1.04196, -1.04357, -1.0417]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.30763, 1.42236, 1.30771, 1.22475, 0.59618, 1.97445, 1.3477, -2.03308, 1.37944, -1.01968, -1.64365, -1.25356, -2.72692, -0.95648, -1.74432, 0.78471]","[-1.04765, -1.05439, -1.0513, -1.04779, -1.05038, -1.04653, -1.04742, 1.03653]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.42306, -2.37685, 1.27639, -1.91306, 0.97357, -1.7043, 0.11666, 0.5258, 0.88771, 1.61441, -1.12053, 1.47541, -0.35604, 1.6147, -0.31886, -1.83981]","[-1.05638, -1.05641, -1.06266, -1.05036, -1.05288, -1.05066, 1.04366, -1.04944]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.5333, 0.97707, -1.37855, -1.61733, 0.14486, 1.24063, -1.03129, -0.28136, 1.31017, -0.43981, 1.63494, 1.27772, -0.34268, -0.79462, 1.88842, -0.88819]","[-1.05955, -1.06163, -1.05335, -1.0428, -1.04753, 1.04051, -1.04658, -1.04554]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[-0.39, -0.80675, 1.14453, 2.14584, -1.59383, -1.13631, 1.15197, -1.62268, -1.28807, 1.61803, -1.77099, -1.58241, 1.89501, 0.31312, -1.63125, 0.69885]","[-1.04418, -1.05421, -1.04733, -1.04826, -1.05174, 1.0384, -1.04492, 1.03931]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[-0.76636, 1.63587, 0.63598, -1.21542, 0.08499, 0.58455, 1.34512, -0.27687, -0.56909, -2.46255, -1.1815, 0.00735, 0.48426, -0.84157, -1.93183, -0.48329]","[-1.06559, -1.0565, -1.06007, -1.05589, -1.0626, 1.04464, 1.04462, -1.05515]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.36383, -0.61097, -0.07519, 1.97607, 1.90669, -1.04735, -2.53705, -0.70613, 1.11551, 0.03747, 0.35878, -1.49029, -1.08695, 1.42378, 0.8793, 0.76093]","[-1.05898, -1.05095, -1.05688, -1.05522, -1.05275, 1.03681, 1.03653, 1.036]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[-0.81563, -0.53906, -0.66691, -0.89113, 2.09888, -0.96667, 0.27014, 1.43338, 0.22343, 1.24522, -0.67133, 0.10478, 0.42858, 0.65104, 0.36806, -1.64922]","[-1.0581, -1.05109, -1.04091, -1.04299, 1.05102, -1.04372, -1.04487, -1.04233]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[0.62743, -0.34065, 2.01212, -0.48046, -1.0989, -1.55034, 2.24599, 0.38213, -0.34332, 1.63984, -0.2351, 1.02386, -0.49826, 1.43741, -2.83021, -1.47659]","[-1.05661, -1.05701, -1.0627, -1.05184, 1.038, -1.05099, 1.04431, -1.04942]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.26804, 1.347, -0.18157, -0.09856, 1.45406, 1.58008, -0.59228, -0.5306, 1.11778, -0.24031, 1.11238, -0.20652, -0.9067, -1.23604, 0.60705, 1.76477]","[-1.05609, -1.05369, -1.05891, -1.05387, 1.04363, -1.05266, 1.03873, 1.03885]"
