Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[-0.23967, -0.45602, -0.99563, -1.45142, -0.70764, -1.01904, -1.4496, 0.72361, -2.91319, 0.15651, -0.02787, 0.41552, 0.19567, 1.74737, 1.6784, -1.22085]","[-1.0305, -1.0356, -1.03341, -1.03279, -1.04131, -1.03443, -1.03149, -1.03575]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0.78261, 0.99853, 0.47272, 1.03313, 0.19329, 0.39812, 0.44027, -1.44599, 1.14301, -0.43403, -1.10756, -2.33134, -0.82779, -1.06107, -2.29469, 0.13953]","[-1.05401, -1.06074, -1.05767, -1.0508, -1.05004, -1.05322, -1.05193, 1.03327]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[-1.69483, -0.60779, 2.75953, -2.48955, 1.46105, -0.0953, 0.97925, 0.1971, 0.87511, 2.07021, -1.41048, 0.15216, 1.21947, 2.09417, -0.68066, -0.22257]","[-1.0358, -1.04029, -1.05276, -1.03137, -1.03676, -1.03907, 1.0422, -1.03668]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0.06653, 1.75553, -2.09964, -0.50327, 0.39084, 1.86137, -0.49967, 1.13857, 2.74072, 0.12819, 0.28455, 1.12627, 0.22355, -1.77206, 1.03416, -1.61736]","[-1.03028, -1.06493, -1.04717, -1.03921, -1.04449, 1.04338, -1.03183, -1.0344]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.41545, -0.20673, 2.64069, 0.84794, -2.23275, -0.91988, 1.07538, -0.91135, -0.32927, 0.47301, -0.28152, -1.15326, 1.35421, 0.40865, -1.46786, 0.06881]","[-1.04408, -1.04459, -1.05413, -1.04399, -1.05183, 1.03334, -1.0405, 1.03531]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[0.64944, 0.5677, 0.77564, -1.58562, -0.72608, 0.80575, 1.71663, 2.11274, -0.45637, -0.67636, 0.23587, 2.17541, -0.11788, -0.19506, -0.66557, -2.16929]","[-1.04783, -1.06511, -1.0595, -1.04981, -1.06294, 1.03953, 1.03758, -1.03787]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.46845, -0.2034, -1.09967, 0.92332, 2.73509, -0.83671, -0.40448, -1.9061, 1.92006, 0.47349, 1.07346, -0.9665, -0.53676, 1.63981, 0.83385, 1.49181]","[-1.04392, -1.04076, -1.04098, -1.04342, -1.04009, 1.04231, 1.03948, 1.03774]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[-1.14879, -2.48888, -1.36279, -1.93395, 1.65455, -1.7267, 0.09288, 1.56783, 1.76886, 0.43109, 2.26917, 1.38756, -0.01942, -0.07682, 0.71811, -0.54881]","[-1.03, -1.03596, -1.03345, -1.03148, 1.06507, -1.03391, -1.03118, -1.03426]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1.77848, -0.84177, 0.5458, -2.62474, -0.73711, -1.1923, 1.20315, 0.5027, -2.10638, 0.7978, 0.1162, 1.92842, -0.3149, 0.50356, -0.68408, -0.49077]","[-1.03706, -1.04071, -1.05384, -1.03477, 1.04599, -1.04074, 1.04268, -1.03747]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.73835, 1.5828, -1.07514, 1.21721, 1.5008, 1.73406, -0.94848, 0.264, 0.42734, -1.47578, 1.15371, -1.07431, -0.38723, -1.55338, 1.53627, 1.45178]","[-1.04898, -1.05566, -1.05119, -1.05302, 1.04965, -1.04867, 1.0349, 1.0358]"
