Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[0.92491, -0.99929, -2.38575, -1.05539, -1.78341, -0.57363, -0.41214, 0.96989, -1.20106, 2.75771, 1.64635, -0.03918, 0.94916, 1.34097, 0.97082, -0.15494]","[-1.0387, -1.03894, -1.03811, -1.04052, -1.04462, -1.04033, -1.04096, -1.04262]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.79329, 1.39507, 0.31053, 1.36467, 0.86956, 0.27091, 1.51249, -0.42952, 0.04525, -1.96209, -0.62955, -0.90166, -1.54686, -1.60755, -1.6932, 1.19497]","[-1.05282, -1.05882, -1.05734, -1.05124, -1.04806, -1.05262, -1.0525, 1.03522]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.27554, -0.00658, 1.1548, 0.44466, 1.4808, -1.15065, 0.44037, 1.87849, 0.12279, 1.36316, -0.40018, 1.09794, -0.94538, 1.42037, -0.9521, -1.12246]","[-1.03776, -1.03325, -1.05079, -1.0393, -1.04012, -1.03869, 1.0447, -1.04287]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.47619, 1.98038, -0.36433, -0.80813, 0.34503, 0.89659, -0.92189, 0.85241, 1.29526, -1.10969, 0.48825, 0.77931, -1.50686, -1.36778, 1.50872, -2.2465]","[-1.03806, -1.06233, -1.04551, -1.03988, -1.03401, 1.04169, -1.0403, -1.04372]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[-0.50049, -1.044, 0.63503, 0.71053, -0.35768, -0.71771, 0.1351, -0.97199, -0.41581, 1.96844, -1.49319, -0.9103, 1.85261, 1.04262, -1.0881, 0.58271]","[-1.054, -1.04415, -1.05855, -1.05203, -1.05324, 1.03462, -1.05312, 1.03761]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.10465, 1.93274, 1.16413, -0.33984, -0.80898, 1.6842, 1.78127, 0.65025, -2.60132, -0.51786, -1.59915, 1.21223, 0.82806, -1.15707, -1.05174, -0.86552]","[-1.04009, -1.05218, -1.04577, -1.04142, -1.04471, 1.0416, 1.04232, -1.04279]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]","[-1.6264, -1.42172, -1.64154, 0.62299, 0.34242, -1.06995, -1.25687, -0.48093, 1.52126, -0.63121, -0.21978, -3.01163, -1.22434, 1.73166, 0.04506, 0.37241]","[-1.05327, -1.04411, -1.04839, -1.05139, -1.04857, 1.03781, 1.0379, 1.03997]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-0.68029, -0.41088, -2.27776, -1.15673, 0.28205, -1.58737, -0.78716, 1.18345, 0.79627, 1.12318, 0.94478, 0.8908, -0.22219, 0.39396, 2.04012, 0.25369]","[-1.03851, -1.03746, -1.03771, -1.04035, 1.05793, -1.04014, -1.04089, -1.04344]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[1.76585, 0.29524, 1.15681, -0.66919, -0.44538, -0.32628, 0.72068, 0.97901, -0.51126, 1.15989, -1.33078, 0.65872, 0.42917, 1.69741, 0.35229, -1.48804]","[-1.03796, -1.03336, -1.05137, -1.03985, 1.05012, -1.03893, 1.04509, -1.04316]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[-1.23107, 0.6489, -1.43025, 1.70912, 0.56753, 1.66484, 0.01678, -1.47728, 1.48077, -1.54451, 0.84775, 0.13841, -1.31213, -0.86162, 1.818, 0.54503]","[-1.05353, -1.06373, -1.05329, -1.05215, 1.04611, -1.05406, 1.03366, 1.03728]"
