Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[2.24023, 0.32095, -0.83068, 0.20938, -1.35099, -1.02147, -1.52275, 0.25423, -0.15371, 0.36441, 0.65243, 2.51361, 0.72401, 0.55011, 0.61072, -0.88264]","[-1.04358, -1.03187, -1.03803, -1.04491, -1.05093, -1.04096, -1.04148, -1.04434]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[-1.16126, 0.76388, 0.68676, 1.10564, 0.10785, 0.74403, 1.0908, 0.61131, -0.07484, -1.2168, -0.32083, -1.2946, -1.48213, -2.00362, -0.02159, 0.87938]","[-1.00406, 0.4308, 0.33462, 0.44858, 0.15653, 0.65983, 0.77745, -0.39772]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.76144, -1.96095, 1.31534, -1.47097, 1.82312, -1.64107, 2.05934, 1.60962, 1.24128, 0.93829, -1.6331, 1.3516, -2.15945, 1.71825, -0.35694, -2.30697]","[-1.0496, -1.04075, -1.04615, -1.04706, -1.04515, -1.05158, 1.06144, -1.04634]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.51373, 2.10716, -0.40895, -2.88906, 0.93111, 0.17516, -1.06543, 0.64723, 1.05277, -1.52497, 1.35123, 1.29283, -0.09479, -0.47695, 0.1623, -3.47758]","[-1.04506, -1.05449, -1.05147, -1.0482, -1.04553, 1.05717, -1.05594, -1.0495]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0.87658, -0.7283, 0.41092, 0.86754, -1.01633, 0.27591, 1.44438, -1.5373, -1.21423, 1.58772, 0.06334, -0.79058, 0.48732, 1.92315, -2.76385, 0.9887]","[-1.0494, -0.61017, 1.05129, -0.93289, -0.61013, 0.02114, -0.98455, 0.9597]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.7604, 0.99875, 1.58823, -1.09622, -2.22717, 2.3884, 1.11503, 0.71357, -1.23204, -1.04254, -1.74082, 1.14999, 0.80009, -1.19842, -1.35505, -0.81897]","[-1.05725, -1.05969, -1.04923, -1.05989, -1.06318, 1.05212, 1.05292, -1.05985]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[-1.35727, -1.46528, -1.2762, 1.76515, 1.87314, -0.72594, -0.35249, -0.07921, 0.60093, 0.78395, 0.93204, -0.29148, -0.55624, 1.03299, -0.08163, 2.06614]","[-1.0469, -1.03061, 0.38559, -1.00017, -0.44621, 1.02387, -0.24674, 1.00524]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]",,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.18456, -1.30729, -0.6425, -0.12658, 0.89281, 0.10028, -0.02479, 1.18877, 0.57511, 1.52518, 0.79222, 0.74141, -2.0656, 0.86448, 1.02517, -1.93379]","[-1.01013, 0.38017, -0.9682, -0.96369, -0.36029, 0.37585, -0.97243, -0.89289]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[2.04239, -0.8298, 1.2418, -1.26951, 0.4784, -1.12911, 1.08799, 1.21401, -0.98859, 0.42623, -0.30723, 1.15664, 1.74738, 0.72733, -0.20657, -0.03633]","[-1.04718, -1.03798, -1.04832, -1.04823, 1.05556, -1.05142, 1.05727, -1.04815]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.5577, 1.81251, -1.45042, 1.58766, 1.90056, 1.77755, -1.22614, -0.99333, 1.3686, -1.00738, 0.97392, -0.10534, -0.67418, -0.36017, 0.46656, 1.54237]","[-1.04754, -1.04519, -1.05447, -1.04416, 1.06804, -1.04832, 1.06382, 1.05976]"
