Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0.55453, -1.31013, -0.23144, 0.20429, -0.51909, -1.22794, -0.87246, 1.96631, -1.78782, 1.30896, 2.60976, 1.7503, -0.38352, 1.53179, 0.84264, -1.06015]","[-1.02812, -1.03681, -1.0354, -1.02909, -1.04032, -1.02807, -1.02945, -1.03134]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[-0.96897, 0.51564, 0.76517, 0.67228, 2.63903, 0.19437, 0.75342, 0.02766, 0.43935, -1.79255, -1.09986, -0.38718, -0.2189, -1.49666, -1.43586, -0.11213]","[-1.0379, -1.0512, -1.04991, -1.03699, -1.04661, -1.03742, -1.03722, 1.02885]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[-0.50561, -1.06759, -0.10974, -1.02557, 1.26541, -0.4117, 1.37441, 1.66121, 1.93789, 2.05686, -2.02181, -0.01812, -1.37224, 0.91626, -1.21331, -2.69186]","[-1.02872, -1.04031, -1.04245, -1.03097, -1.04031, -1.02925, 1.03525, -1.03253]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[-1.64824, 1.95317, -1.10932, -2.3296, 1.94483, 0.75196, -0.27715, 1.20926, -0.81664, -1.02716, 2.18916, 1.74321, -1.90497, -1.88983, 0.7022, -1.15416]","[-1.02719, -1.05138, -1.03958, -1.02882, -1.04103, 1.03564, -1.02852, -1.03156]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]","[1.4679, -1.35847, 1.44237, 1.48831, -0.28036, -1.23821, 1.76938, 0.17371, -0.51122, 1.68682, -0.74585, -1.22623, 1.56922, 0.08585, 0.10989, 1.15046]","[-1.03394, -1.04696, -1.05124, -1.03188, -1.04133, 1.02865, -1.03285, 1.03122]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1.0764, 0.66413, 1.13954, -1.82529, -0.95364, -0.12877, 0.87167, 1.62189, -0.92858, -0.9429, 0.0065, 0.43225, 0.60026, -1.97092, -1.87531, -0.64013]","[-1.02878, -1.04123, -1.03481, -1.03138, -1.03418, 1.03532, 1.0359, -1.0315]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.60456, -1.09068, -0.79874, 0.53506, -0.04496, -1.50107, -1.30112, -0.83369, 0.61348, 0.45569, 2.71527, -0.91407, -0.81804, 0.64702, 0.60802, 1.22684]","[-1.03279, -1.04023, -1.03998, -1.03089, -1.03277, 1.03082, 1.03055, 1.03252]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0.26242, -0.5305, -2.24022, -2.49788, 0.3965, -0.19462, -0.24798, 0.74907, 0.05055, 1.34939, 2.03741, 1.58395, -1.46114, 2.12928, 1.81251, -0.16696]","[-1.02815, -1.03828, -1.03519, -1.02922, 1.0428, -1.02814, -1.02957, -1.03128]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.64812, -1.4556, 1.88177, -0.83529, -0.80543, -2.23716, 0.13496, 1.16841, -0.58733, 0.47266, -0.53057, 0.74489, 1.86774, 1.41179, -0.72696, -0.47903]","[-1.02847, -1.04104, -1.04311, -1.03121, 1.04126, -1.02917, 1.03559, -1.03246]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.78952, 1.88467, -0.91527, 1.22837, 2.69812, 1.18194, -1.84208, -1.27175, 0.64793, -1.41495, 0.86039, -0.83608, -0.83629, -2.24797, 0.28018, 2.6406]","[-1.03645, -1.051, -1.04474, -1.03661, 1.03946, -1.03558, 1.02726, 1.03153]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0.66866, -0.75759, 0.05848, -0.89979, -0.44672, 1.21992, -2.14677, 0.7752, -2.22965, -0.58081, 1.08732, 0.92032, 0.18244, -1.42014, 1.18832, -2.30777]","[-1.02709, -1.05163, -1.03981, -1.02926, 1.04202, 1.03585, -1.0286, -1.0314]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]","[0.0958, -0.79623, 1.16947, -0.22376, 0.19684, -1.96408, 0.83482, -0.83653, 1.78117, 1.66175, -0.82496, -1.59589, -0.55234, 0.71277, 0.36118, -0.79887]","[-1.03314, -1.0467, -1.04708, -1.03112, 1.04421, 1.02841, -1.03222, 1.03108]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-1.75793, 0.40843, 0.41211, -1.12535, 1.15687, 0.75111, 1.48779, 2.04089, 1.00494, -0.50492, -1.39346, 1.49462, -1.19952, 0.16272, -1.2064, -1.87302]","[-1.02817, -1.04194, -1.0358, -1.0313, 1.03689, 1.03531, 1.03574, -1.03204]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[-0.35381, 0.37842, -0.90927, 1.24513, -1.43082, -1.54239, -0.78053, -1.52777, -1.04265, 0.27331, 0.21524, -1.91757, 1.09551, 0.76065, 0.56759, 0.69844]","[-1.03314, -1.03988, -1.04045, -1.03112, 1.04019, 1.0314, 1.03114, 1.03323]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[1.23582, -0.78464, -0.67368, -0.33641, 0.91938, 0.37436, 0.33209, -1.26043, -1.38641, 0.39109, 0.0695, 1.26568, -1.80299, -1.23555, -0.43799, 0.90068]","[-1.03594, -1.04971, -1.05038, 1.02696, -1.04647, -1.03582, -1.03602, 1.02825]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0.51061, 2.10138, -0.10055, 0.58024, 1.11233, -0.78432, 1.34103, 0.25635, -2.09611, -1.01114, 0.84802, -0.0496, -1.66965, 2.02007, -0.71098, -0.04584]","[-1.0292, -1.047, -1.04304, 1.03382, -1.03942, -1.02939, 1.03465, -1.03204]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[-0.89077, -1.50144, 1.22352, 0.11612, -0.91108, 1.76092, -0.27112, -1.90403, 1.62155, 1.73725, -1.58646, 0.85991, 0.82471, 0.16841, 0.97719, 1.59478]","[-1.03442, -1.04472, -1.04196, 1.0328, -1.04105, -1.03397, 1.02783, 1.03127]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0.39251, -0.29137, 0.45756, 0.12065, 1.31063, 2.06838, -1.4012, 0.41595, -0.63624, 1.03715, -2.562, -0.4138, -2.01825, -1.02819, 0.91616, -1.64373]","[-1.02836, -1.04413, -1.03951, 1.03424, -1.04136, 1.03544, -1.02973, -1.03131]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[-0.93415, 1.27417, -0.80608, -0.67304, -1.54129, -1.77069, -0.38124, -0.91699, 1.44382, -1.07159, 1.28017, 2.59197, 1.68815, 1.06013, -0.14287, 2.10872]","[-1.0345, -1.04607, -1.0429, 1.03246, -1.04382, 1.03061, -1.03297, 1.03128]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[0.84725, 1.65688, 2.21591, -1.40973, -0.12241, -1.09353, -1.80392, -0.60872, -1.0793, -0.83119, -0.55983, 1.45987, -1.16817, 0.392, 0.05008, 2.32198]","[-1.03211, -1.04272, -1.042, 1.03123, -1.0321, 1.03015, 1.02949, 1.03159]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[1.0565, -0.06472, 0.01818, -0.03343, 2.10157, 0.40161, -2.11914, 1.39824, -2.66155, -0.86967, -1.76755, -0.91702, -0.21003, 0.92035, 0.2886, -0.50324]","[-1.02729, -1.04575, -1.03995, 1.03428, 1.04195, -1.0265, -1.02784, -1.02965]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[-0.22531, -2.06528, -1.94804, -1.75744, -1.74454, -0.04383, 2.00978, -0.80372, 0.53512, 1.95708, 1.22634, 0.96634, 0.86488, 0.67147, -0.26797, 0.35916]","[-1.03633, -1.05046, -1.05291, 1.03221, 1.03942, -1.03635, -1.0361, 1.02837]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]","[-1.21616, 1.35067, -1.67752, -0.00878, -1.30629, 0.46449, 0.27015, 1.06912, 1.43343, -1.64086, 0.60634, -0.37285, 0.59275, 1.21381, 0.5217, -2.02162]","[-1.0286, -1.0472, -1.04363, 1.03469, 1.04206, -1.02953, 1.0351, -1.03246]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]","[0.00205, -0.69696, 2.07421, -0.95399, 0.93497, 1.50853, -0.45898, -1.10405, -1.6593, 1.40679, -1.56859, 0.86612, -0.66668, -0.00227, 0.97606, 1.35559]","[-1.03574, -1.04398, -1.04244, 1.02985, 1.04095, -1.0352, 1.02731, 1.03155]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]","[-1.07093, -2.13519, 1.85738, 1.37309, -1.31038, 0.9372, -2.09113, 0.40096, -0.08986, 1.5051, 0.19647, -1.98265, 0.45838, -1.14421, 0.69263, -1.09731]","[-1.0278, -1.04506, -1.03792, 1.03425, 1.04073, 1.03572, -1.02923, -1.03167]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[0.6242, 1.50155, -0.20686, -1.59403, 1.37557, -0.34538, 1.40225, -0.69144, -0.85862, -2.0494, 1.40061, 1.29387, -1.89883, 1.48642, -1.5471, 1.25741]","[-1.03359, -1.04718, -1.04138, 1.02944, 1.04035, 1.02857, -1.03236, 1.0309]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[1.76867, -1.64437, -0.58671, 1.15933, 1.35007, 1.42732, 0.66303, 0.71274, -0.90448, 1.49313, 0.79037, -0.54569, -0.20666, -0.54395, -1.49051, -0.80503]","[-1.0275, -1.04627, -1.04452, 1.03536, 1.03657, 1.03522, 1.03549, -1.03183]"
27,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[-1.19074, 1.74202, 0.84672, -0.70535, -0.09072, -1.27509, -0.65632, -2.49927, 0.59698, -1.11458, -1.62677, 0.05524, 1.56941, 1.92728, 1.40316, 1.13642]","[-1.03346, -1.04138, -1.04207, 1.03545, 1.03869, 1.03162, 1.03135, 1.03328]"
