Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.98668, -1.31269, -2.09677, -0.35046, -0.88871, 0.07192, 0.43371, 1.2426, -1.65905, 1.5892, 0.62563, 0.94177, 1.09369, 1.00622, 0.20257, -1.95477]","[-1.02825, -1.04118, -1.02409, -1.02905, -1.03607, -1.03096, -1.03281, -1.03272]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0.29461, 1.07006, 0.80617, 1.91277, 1.73312, 1.47496, 1.09487, -0.82843, 1.05699, -0.85502, -0.13368, -0.31195, -0.55564, -1.75626, -2.59087, 1.62092]","[-1.04533, -1.04969, -1.04794, -1.04708, -1.0454, -1.04399, -1.0432, 1.03899]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[-0.84012, -1.32991, 0.83356, -0.62319, 0.84116, -0.48546, 1.1294, 0.52559, 2.0345, 1.16915, -1.99769, -0.69373, -2.71467, 0.99669, -0.61952, -0.55753]","[-1.03758, -1.04608, -1.0522, -1.03227, -1.05505, -1.03024, 1.03948, -1.03198]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","[-1.66113, 0.5148, -0.68825, -1.82234, 1.26371, 0.28463, -1.08429, 1.14073, 1.16521, -1.12859, -0.03004, -0.2393, -0.42767, 0.27966, 0.36303, -0.45757]","[-1.04362, -1.04835, -1.03902, -1.02675, -1.0465, 1.03841, -1.03037, -1.03428]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[1.2323, -0.73306, 1.1884, 1.39753, -1.02197, -0.95883, 1.6805, -1.76521, -0.15707, 2.00777, -1.62589, -0.7785, 0.54491, 1.28957, -1.62089, -0.28335]","[-1.04458, -1.04706, -1.0526, -1.04615, -1.04083, 1.03608, -1.04296, 1.03908]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[3.22417, 0.0307, 1.88892, -0.15122, -1.59065, 0.12831, 0.77236, 1.30372, -1.0803, -0.84213, -0.31699, 0.63834, 0.46377, -2.21873, -1.28964, -1.17225]","[-1.04416, -1.04397, -1.04401, -1.0361, -1.04295, 1.04405, 1.04589, -1.03747]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.94424, -0.18972, -0.724, 1.56804, 0.5574, -1.42609, -0.93669, -1.51424, 0.34941, 1.87983, 2.5502, -1.70649, -1.48903, 1.13829, 2.32706, 1.27198]","[-1.04969, -1.04463, -1.04356, -1.04786, -1.05027, 1.0428, 1.04413, 1.04378]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[-0.16617, -0.33013, -1.38309, -1.59934, 1.02512, -0.46684, 1.07987, 0.4861, 2.09598, -0.20926, 1.47465, 2.06687, -1.97358, 0.61507, 1.26883, -0.68302]","[-1.03221, -1.04008, -1.02471, -1.02832, 1.0483, -1.03106, -1.03235, -1.03167]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0.10246, -1.10835, 2.00621, -0.51059, -1.18104, -0.33994, 1.78018, 0.83601, -0.83882, 1.34994, -2.90519, 1.45412, 1.08564, 0.20366, 0.49765, -1.16257]","[-1.03512, -1.04601, -1.05244, -1.03469, 1.04895, -1.03064, 1.04014, -1.03494]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-0.13166, 1.74744, -1.55657, 0.64514, 1.04324, 2.48357, -1.48118, -2.66903, 0.52617, 0.79734, 0.83051, -1.35627, -1.22249, -1.33865, 0.59538, 0.91194]","[-1.04978, -1.0489, -1.04636, -1.04862, 1.04785, -1.04604, 1.04235, 1.04201]"
