Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.38605, -1.09381, -1.4692, -1.19924, 0.28633, -0.3504, -0.86668, 1.77119, -1.30508, 0.09824, 1.2165, 0.53082, 1.23946, 1.57838, 1.30368, -1.24351]","[-1.03948, -1.04055, -1.03989, -1.04377, -1.04789, -1.03734, -1.03893, -1.03516]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[-2.18733, 0.87594, 1.00973, 0.7807, 0.03751, 0.42584, 0.67983, -0.32513, 0.74872, -0.90123, -1.34491, -1.09449, -2.66711, -0.33648, -2.5009, -0.08322]","[-1.0517, -1.05723, -1.05479, -1.05235, -1.05022, -1.05243, -1.05181, 1.03906]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.4975, -0.93138, 1.42838, -1.00397, 2.64014, -0.41326, 1.98024, 1.91194, 1.12473, 1.4209, -1.58781, 0.94287, -1.28052, 2.4556, -1.17647, -0.97734]","[-1.03933, -1.03217, -1.04767, -1.03616, -1.0396, -1.04135, 1.0512, -1.04054]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.76794, -0.27836, -0.73407, -1.49309, -0.5521, 0.56154, -1.24117, 0.80745, 1.00247, -0.60009, 0.31568, 0.87545, -2.02078, -1.0246, 1.92114, -1.01231]","[-1.04039, -1.05557, -1.05119, -1.04896, -1.05154, 1.04806, -1.04033, -1.03966]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[2.15293, -2.27374, -0.09616, 1.04591, -1.55874, -1.43488, 1.15862, -0.64185, -1.09433, 0.93404, -0.16775, -1.14191, 0.85393, 1.61288, -2.40458, 1.07114]","[-1.0514, -1.04906, -1.0584, -1.05339, -1.05836, 1.05153, -1.05072, 1.04492]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.39099, 1.30524, 0.75074, -1.48618, -0.84876, -0.14602, 0.54461, 1.17406, -0.24198, -1.42625, -0.88198, 1.00141, 1.08496, -0.00518, -2.16722, -1.94032]","[-1.04681, -1.05301, -1.04858, -1.05071, -1.05399, 1.04719, 1.04729, -1.04167]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[-0.08747, -0.54643, -0.80969, 1.06866, 0.86759, -1.09372, -0.16929, -1.15035, -0.68808, 0.03927, 0.79012, -0.82035, -1.60027, 0.23361, 0.81734, 1.4872]","[-1.0544, -1.05137, -1.05237, -1.05341, -1.04786, 1.04998, 1.04657, 1.04323]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.27523, -0.19733, -1.56668, -1.55053, 1.40465, -1.4507, -1.36784, 0.60116, 0.42224, 1.2872, 0.26017, 1.55678, -0.64401, 1.6023, 1.83671, -2.01643]","[-1.03958, -1.0405, -1.03916, -1.04366, 1.05883, -1.0373, -1.03897, -1.03927]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[1.24278, -0.37358, 1.11676, -0.6824, -1.25885, -0.51272, 0.49293, 2.68948, -1.23818, -0.55401, -1.57617, 0.81243, -0.29185, 1.09088, -0.84056, -0.88921]","[-1.04035, -1.0334, -1.04798, -1.03762, 1.05067, -1.04217, 1.05152, -1.04078]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.93995, 0.06163, -1.22609, -0.08915, 0.85452, 1.43513, -1.69527, -0.80251, 1.34739, -0.99945, 1.5495, -1.46098, -1.01794, -2.02813, 1.61054, 1.34015]","[-1.05365, -1.05972, -1.05945, -1.05612, 1.05122, -1.05379, 1.04392, 1.0426]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]","[1.44888, 1.15122, 0.32341, -0.37303, -2.32949, 1.11567, -1.74912, -0.05434, -1.31068, -0.6862, 1.29109, 2.36369, -0.00837, 0.10982, 0.45159, -1.88086]","[-1.03979, -1.05594, -1.05119, -1.05051, 1.0454, 1.04781, -1.04029, -1.04026]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[-0.98667, 0.98931, 0.83275, 1.29452, 0.00286, -1.84227, 0.82228, -1.46771, -0.17433, 2.25327, -1.48388, -2.66097, -1.29991, 1.00195, -0.36346, 0.47947]","[-1.05141, -1.04935, -1.05665, -1.05298, 1.05668, 1.0511, -1.05099, 1.04437]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-2.65857, 2.83561, 0.08652, -0.83044, 0.97898, 0.4055, 1.84623, 1.03792, 0.71723, -1.49686, -0.80978, 2.16926, -0.57172, -1.70599, -0.32849, -1.23398]","[-1.04324, -1.05314, -1.04774, -1.04877, 1.0492, 1.0474, 1.04709, -1.04157]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[-0.01979, -0.94325, -0.38387, 0.65457, -0.19874, -1.76776, -0.71241, -0.65765, -0.53956, 1.07545, 1.40841, -0.99661, 0.44367, 0.58942, 1.11552, 0.96514]","[-1.05525, -1.04973, -1.05165, -1.05482, 1.04488, 1.04859, 1.04545, 1.04251]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]","[0.6628, -0.55006, 0.00932, -1.29145, 1.27468, 2.22555, 0.53611, -1.6336, 0.1491, 0.40177, 0.56328, 1.85051, -0.50383, -0.54448, -2.23525, 2.54596]","[-1.0501, -1.05103, -1.05035, 1.05262, -1.04553, -1.04991, -1.04967, 1.04385]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[1.59423, 0.39667, -1.31675, -0.37968, 0.70149, -1.411, 0.82412, 1.32455, -0.9237, -0.07076, 1.38781, -0.46227, -1.6902, 1.84759, -1.27661, -1.85888]","[-1.04433, -1.05684, -1.04802, 1.04789, -1.04208, -1.0471, 1.05089, -1.04095]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[-1.31341, -1.21128, 1.25506, -0.57194, -0.58597, 1.98288, -0.87753, -0.59319, 0.79936, 0.5198, -0.40735, -1.2229, 1.0043, 0.5085, 0.0086, 1.21748]","[-1.05049, -1.05221, -1.05159, 1.05438, -1.05155, -1.05123, 1.04704, 1.04592]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[0.03639, -1.27399, 0.53725, 0.74782, 1.19953, 1.4875, -1.42772, -0.4827, -1.07881, 1.44627, -1.35394, -0.26184, -0.87332, -0.24016, 0.78451, -0.75833]","[-1.0483, -1.05409, -1.06218, 1.0396, -1.05242, 1.04806, -1.04636, -1.04224]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[-1.17354, 0.85976, -0.38355, -0.41089, -0.79196, -0.60462, 1.5185, 0.34918, 0.54583, -0.04204, 1.09432, 2.28173, 0.096, 1.33382, -1.39512, 1.50549]","[-1.05078, -1.05355, -1.04294, 1.0568, -1.05556, 1.05408, -1.04929, 1.05071]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[1.41164, -0.16199, 1.77739, -1.37038, -0.56615, -0.74156, -0.89327, -1.09266, -1.4516, -0.81024, -1.41434, 1.39369, -1.54937, 0.6786, 0.8221, 0.5196]","[-1.05295, -1.05377, -1.05235, 1.05215, -1.0486, 1.04811, 1.04495, 1.041]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]","[0.42023, 0.92649, 0.70796, 1.78132, -0.70514, -1.18553, -0.74819, 0.83222, -0.80399, -0.46708, -1.71827, -1.44045, 0.353, -0.18181, 0.56129, -0.92185]","[-1.04444, -1.05301, -1.05327, 1.04767, 1.0529, -1.04419, -1.04332, -1.04104]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[-1.49762, -1.55718, -0.02212, -1.47218, -1.24304, 0.86929, 1.0733, -1.72253, 1.92959, 1.43633, 0.34036, 0.52354, 0.88824, -0.03411, -0.69293, 0.02519]","[-1.05041, -1.04932, -1.04807, 1.05405, 1.0498, -1.04959, -1.04974, 1.04856]"
