Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0.56231, -0.54494, -0.85432, -0.79599, -1.8451, -1.18825, -1.8556, 1.4793, 0.08227, 0.7917, -0.10092, 0.59796, 0.70711, 0.0562, 0.34781, -0.74245]","[-1.03043, -1.03935, -1.03959, -1.03259, -1.04415, -1.03117, -1.03117, -1.03364]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0.00625, 1.61514, 1.14475, 1.92441, 1.14928, 0.77891, 1.48528, -1.81015, 1.26222, -0.69802, -0.60149, -0.27669, -0.90756, -0.79347, -2.44583, 1.22833]","[-1.03903, -1.04524, -1.04489, -1.0395, -1.04619, -1.03699, -1.03925, 1.04062]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[-1.0613, -1.63985, 0.17917, -0.55326, 1.40321, -0.94756, 1.73936, 1.55543, 0.50451, 0.64234, -1.5169, -0.59323, -1.57541, -0.03499, -0.90974, -0.58426]","[-1.03188, -1.04538, -1.04151, -1.03308, -1.03633, -1.0322, 1.04087, -1.03411]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0.47238, 0.89866, -0.98136, -1.1442, 0.94466, 0.90089, -1.58099, 1.87395, 1.32431, -1.43212, 0.47345, 0.81417, -1.50408, -0.97897, 0.87471, -1.15248]","[-1.03073, -1.0479, -1.04948, -1.03691, -1.04613, 1.04016, -1.03073, -1.03413]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[0.96763, -1.0038, 1.77896, 0.85693, -0.5357, -1.18037, 0.87288, -2.82874, -0.21341, 1.11634, -1.70568, -2.68057, 2.46754, -0.26935, -0.44473, 0.14489]","[-1.03724, -1.04826, -1.04509, -1.03857, -1.04647, 1.04067, -1.03702, 1.0408]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[1.37124, 1.31449, 1.48134, -2.25714, -1.57181, -0.45659, -0.14985, 1.00977, -0.90986, -0.63226, -2.48275, 0.95148, -0.10904, -0.01082, -1.19357, -0.18755]","[-1.03629, -1.04825, -1.04248, -1.03931, -1.05186, 1.04051, 1.04025, -1.0345]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[-1.56495, -1.56501, -1.03878, 0.2537, 1.94515, 0.01272, -0.58835, -1.06092, 1.51128, 0.79449, 0.94737, 0.34882, -1.12745, 1.6078, 0.9931, 1.65987]","[-1.03907, -1.04474, -1.04588, -1.03717, -1.04401, 1.0381, 1.03965, 1.03847]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0.00258, -1.62594, -1.31858, -0.34092, -0.09754, -1.21235, -1.11859, 0.96545, 0.08645, 0.11582, 1.22831, 1.2313, -0.52502, 0.7648, 1.32845, -1.66069]","[-1.0304, -1.04044, -1.04026, -1.03225, 1.04907, -1.03116, -1.03122, -1.03325]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0.91933, -2.17306, 0.89568, -0.39324, -1.52685, -1.52259, 0.93342, 1.48487, 0.12699, 0.52488, -2.32049, 0.42326, 0.3971, 0.6891, -1.08371, -0.20368]","[-1.03186, -1.04504, -1.04338, -1.03411, 1.04411, -1.03215, 1.04165, -1.03448]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.0125, -0.11985, -1.27209, 1.55027, 1.97055, 1.38604, -0.65159, -1.63494, 1.72337, -1.14562, 0.24364, -2.2156, -1.29711, -0.67659, 0.93106, 1.91714]","[-1.03849, -1.04676, -1.05544, -1.03952, 1.04538, -1.03874, 1.04074, 1.03995]"
