Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1.2985, -0.37612, -0.44286, -0.45107, -0.78865, -1.17905, -2.5092, 0.82044, 0.34049, 0.04515, 0.96398, 1.07558, 1.32896, 1.67949, 0.71364, -0.83805]","[-1.04742, -1.03731, -1.04037, -1.04521, -1.05359, -1.04634, -1.04854, -1.04495]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.43915, 1.2697, 0.23974, 1.33648, 1.19199, 0.67612, 0.74512, -1.40429, 0.04786, -1.6448, -0.80001, -1.73401, -0.76674, -0.47763, -2.28063, 0.96388]","[-1.05367, -1.05446, -1.04732, -1.04823, -1.04686, -1.048, -1.04967, 1.04842]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0.39712, -1.38743, 1.22562, -2.19792, -0.09382, -1.2446, 1.14618, 1.11381, 2.54317, 1.78158, -1.27428, 1.90027, -1.97403, 0.19914, -1.7733, -0.78148]","[-1.04752, -1.03406, -1.06092, -1.04517, -1.03862, -1.05249, 1.0564, -1.04298]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0.36744, 0.61247, -0.06135, -1.96455, 1.37572, 0.86135, -0.06906, 1.27137, 1.94624, -1.32965, 0.56295, 0.71762, -1.09106, -0.92638, 1.35916, -0.89099]","[-1.04732, -1.07316, -1.04986, -1.04927, -1.05177, 1.04988, -1.05152, -1.04675]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[2.43201, 0.42796, 2.32812, 0.97302, -0.76134, -0.91684, 0.70915, -1.59335, -1.16864, 1.40315, -0.60838, -0.86709, -0.05322, 1.26318, -1.2591, 1.04216]","[-1.05156, -1.05467, -1.05407, -1.0461, -1.05388, 1.0524, -1.04526, 1.05249]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.24061, 1.95007, 1.69553, -0.27107, -0.60484, 1.9198, 1.22467, 1.17617, -0.50576, -1.43098, -1.66954, 1.84065, 1.33566, -0.85152, -0.9297, -1.38178]","[-1.04524, -1.05838, -1.05487, -1.04541, -1.05262, 1.05151, 1.05436, -1.04284]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.41231, -0.34517, -2.22945, 0.62691, 1.63383, -1.49784, 0.03253, -1.117, 0.10135, 1.03975, 0.44833, -1.09161, -1.02981, 2.29511, 1.12538, 0.47532]","[-1.0522, -1.04322, -1.04542, -1.05122, -1.04299, 1.05525, 1.05326, 1.0518]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0.54528, -1.01864, -1.14798, -0.48799, 1.39606, -1.17365, -1.79336, 1.58231, -0.18228, 2.78022, 3.40026, 1.793, -1.82481, 0.70157, 0.93023, 0.61186]","[-1.04934, -1.03898, -1.04011, -1.04642, 1.06361, -1.04672, -1.05067, -1.04708]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.20299, 0.19751, 1.04153, -0.48873, -1.48354, 0.19506, 1.3444, 0.69861, -0.23424, 2.37701, -1.07752, 0.64634, 2.22515, 1.24686, -2.44973, -0.27193]","[-1.0485, -1.02981, -1.06043, -1.04486, 1.05217, -1.05269, 1.05717, -1.04168]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[-0.32429, -0.80575, -2.4589, 0.63939, 0.74174, 1.35141, -1.62016, -0.89046, -0.04373, -1.30403, 2.01727, -1.83638, -0.87697, -0.21323, -0.26053, -0.39286]","[-1.05293, -1.05255, -1.0551, -1.05517, 1.05872, -1.05121, 1.05273, 1.05266]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]","[0.77388, 1.18834, -1.47919, -0.35452, -1.05911, 1.866, -0.30043, 1.61129, -1.84881, -0.92914, 0.94912, 1.60176, 0.75193, -1.23079, 0.77567, 0.28878]","[-1.04382, -1.07307, -1.04822, -1.05146, 1.04685, 1.05118, -1.05225, -1.04783]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[-0.37473, -0.45691, 1.14084, 0.30404, 0.95149, -1.29824, 1.70584, -0.85854, 1.09729, 2.58347, 0.22982, -0.5633, -1.24385, 0.96144, -0.91482, 0.88223]","[-1.04958, -1.05519, -1.05096, -1.05115, 1.06484, 1.05117, -1.04647, 1.05124]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-0.88049, 0.40545, 1.27169, -1.57635, 0.97597, 1.41139, -0.13737, 0.43534, 1.2428, -0.9772, -1.40883, 0.68497, -2.07033, -2.62917, -0.93093, -0.42333]","[-1.04851, -1.05244, -1.05093, -1.04578, 1.05384, 1.05041, 1.05343, -1.04139]"
