Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.43951, -1.0358, -0.41409, 0.13138, -0.78556, -0.58485, -1.70619, 1.33571, -0.69351, 0.69912, -0.15334, 2.30144, 1.94547, 1.22756, -0.3903, -0.98137]","[-1.03318, -1.03554, -1.03164, -1.03342, -1.0425, -1.03413, -1.03529, -1.03434]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[-0.87133, -0.32534, -0.03205, 0.95153, 2.9243, 0.04298, 1.56048, -1.0436, 0.96385, 0.60651, -1.03009, -1.1425, -0.04216, -0.58965, -0.6978, -0.116]","[-1.04309, -1.05267, -1.05071, -1.04513, -1.05032, -1.04273, -1.04256, 1.03328]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.67281, -0.73778, 1.17481, -0.58791, 1.68279, -0.48245, -0.10736, 1.85904, 1.02652, 1.25208, -1.04215, 0.95036, -0.35479, 1.83186, -0.82522, -0.2905]","[-1.03239, -1.03822, -1.04513, -1.03437, -1.043, -1.0339, 1.04079, -1.0349]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.83564, 2.07953, -0.51048, -1.10054, 3.14695, 2.13521, 0.64303, 0.85112, 1.33218, -0.80393, 1.59739, 1.489, -0.9665, -2.19877, 1.81712, -1.88398]","[-1.03448, -1.05497, -1.04491, -1.03791, -1.04467, 1.04006, -1.03555, -1.03518]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[1.96284, -1.61618, -0.2287, 1.94337, -0.94397, -0.43799, 0.7527, -0.58404, -2.03449, 0.44006, -0.63172, -1.56754, 1.77826, 0.82661, 0.0502, 0.18666]","[-1.04001, -1.05958, -1.05075, -1.04453, -1.05046, 1.03658, -1.03781, 1.03602]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[0.91616, 0.35085, 2.34105, -0.42756, -2.08011, 1.42999, 0.84581, -0.51045, -0.47452, -0.98717, -1.05565, 1.16821, 0.46133, -0.61153, -1.75746, -0.31004]","[-1.03735, -1.05142, -1.04691, -1.04083, -1.04951, 1.03972, 1.03926, -1.03518]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.44607, -1.52355, -1.45291, 1.82086, -0.50862, 0.05869, -0.54629, -1.61194, 0.96627, 1.74195, 2.1067, -1.95973, -0.54233, 0.54077, 0.45556, 1.1425]","[-1.04212, -1.0477, -1.04732, -1.04623, -1.04665, 1.03992, 1.0382, 1.03672]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-1.95056, -1.43536, -1.85474, -1.02374, 0.78738, -0.46204, -1.5446, 0.3816, 0.50823, 0.55184, -0.78019, 1.62777, -1.95284, 1.83829, 2.76571, -0.75024]","[-1.03312, -1.03664, -1.03084, -1.03319, 1.05701, -1.03406, -1.03521, -1.0346]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[1.66957, -0.35588, 0.69559, -1.59131, -0.93268, -0.95667, 1.09158, -0.4532, -0.97851, 0.97982, -0.33141, 0.22481, 1.92709, 1.80631, -1.93153, -0.94138]","[-1.03276, -1.03973, -1.04623, -1.03595, 1.05401, -1.03435, 1.04183, -1.03496]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.7366, 1.84352, -0.16333, 2.5533, 1.52161, 1.27603, -0.53985, -1.52335, 1.95302, -0.91765, 1.34497, -1.0304, -2.39535, -0.69362, 1.69209, 0.08166]","[-1.04305, -1.0518, -1.05332, -1.04866, 1.04922, -1.04262, 1.03537, 1.03513]"
