Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[-0.10339, -0.95276, -1.24444, -1.38273, -0.47347, -0.74293, -0.58625, 1.72631, -1.10971, -0.44024, 0.70732, 1.2135, 2.77396, 0.78956, 0.54674, -1.89855]","[-1.03843, -1.04325, -1.03759, -1.03731, -1.04785, -1.03831, -1.03878, -1.04075]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]","[-1.08655, 1.41897, 1.16408, 1.27841, 0.18024, 1.98231, 0.00475, 0.09705, 0.82779, -0.62795, 0.26301, -1.67084, -0.44176, -1.95219, -1.34816, 1.35149]","[-1.03739, -1.05268, -1.04622, -1.03691, -1.04367, -1.03612, -1.03765, 1.04139]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.06538, 0.59898, 1.23923, 0.74424, 0.07473, -1.58671, 1.29697, 1.52117, 1.23492, 0.16629, -1.38963, 0.0826, -2.06442, 1.08581, -0.61843, -0.28425]","[-1.03911, -1.0421, -1.04744, -1.03746, -1.03858, -1.03822, 1.04356, -1.04036]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.45875, 0.9708, -0.54718, -0.32498, 1.53878, 0.78078, 0.1775, 1.17742, 0.78594, -1.21514, 2.05206, 0.96735, -0.23168, -0.49416, 1.40803, -0.83288]","[-1.03828, -1.06205, -1.04443, -1.03847, -1.0197, 1.04258, -1.03887, -1.04024]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[1.68491, -1.12223, 1.00802, 0.21149, -0.36, -0.52497, 1.17519, -1.33944, -1.79171, 0.60824, -1.24823, -1.45038, 1.3703, -0.15127, -1.17955, -0.06103]","[-1.04025, -1.05065, -1.0495, -1.04062, -1.05089, 1.04123, -1.03862, 1.04235]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.3586, 1.22545, 0.23876, -0.86949, -1.23798, 1.93014, 3.18729, 1.85947, -0.77346, -1.82228, -0.64419, 0.62297, 1.67684, -1.44362, -0.69939, -0.81031]","[-1.04097, -1.05027, -1.04229, -1.042, -1.0476, 1.04469, 1.04541, -1.0405]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-1.54161, -1.28003, -1.00875, 1.74402, 2.63487, 0.41447, -2.04763, -0.12324, 0.04222, 0.82912, 0.29961, -0.57982, -0.26759, -0.29636, 0.26318, 0.75117]","[-1.03829, -1.04701, -1.04603, -1.0386, -1.04225, 1.0401, 1.04078, 1.0409]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.35633, -0.7355, -1.49091, -1.41238, 1.6921, -0.64331, -1.10245, 0.68717, 1.24499, 1.59485, 1.40815, 1.01364, 0.26392, 1.07872, 0.71145, -1.02882]","[-1.03852, -1.04215, -1.03646, -1.03691, 1.05803, -1.03827, -1.03889, -1.04015]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]","[0.94087, -1.5351, 1.29605, -0.46295, -2.00246, -0.60909, 1.32819, 0.905, -0.68442, 0.6861, -1.4985, 0.344, 0.79932, -0.06896, 0.19463, -1.60824]","[-1.03909, -1.04239, -1.04798, -1.03844, 1.04548, -1.03834, 1.04405, -1.04068]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.89557, 0.76061, -0.73949, 0.08474, 1.70327, 1.55582, -0.48194, -1.30457, 0.73314, -0.62951, 1.27205, -0.99863, -1.38596, -1.57831, 2.44586, 1.53287]","[-1.0385, -1.05767, -1.04829, -1.03995, 1.05166, -1.03887, 1.0405, 1.04151]"
