Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]","[1.63823, -1.73065, -0.3032, -1.34898, -1.06782, -1.19621, -0.7324, -0.07957, -0.56036, 0.45469, 0.01591, -0.08432, 1.44355, 0.40484, 1.10406, -0.88244]","[-1.04547, -1.04896, -1.04267, -1.04503, -1.04598, -1.04597, -1.04641, -1.04667]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.72916, 0.74191, 1.80839, 0.9638, 0.87214, 0.52986, 1.15535, -0.68256, 0.64258, -0.38506, -2.76177, -1.10216, -0.49558, -1.06218, -1.25288, 0.55441]","[-1.04313, -1.04724, -1.04769, -1.04411, -1.04747, -1.04295, -1.04272, 1.03854]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-0.97794, -1.4804, 2.08567, -1.44498, 1.2839, -0.11578, 2.62034, 1.23569, 1.29598, 0.78999, 0.06231, 1.43055, -1.35134, 0.69228, -0.36309, -0.94305]","[-1.04803, -1.0543, -1.05747, -1.04687, -1.05418, -1.04849, 1.03338, -1.04744]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.60714, 0.73156, -0.08531, -0.88601, 1.26548, 1.21871, -1.32146, 1.74127, 0.80955, -0.83092, 1.36598, 0.58849, -0.7189, -1.11299, 0.72809, -0.5013]","[-1.04505, -1.05807, -1.04576, -1.045, -1.04626, 1.03283, -1.0459, -1.04659]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[1.28052, -1.09595, 0.45092, 1.17736, -1.17303, -0.86235, 0.05315, -1.22248, -2.03705, 1.63099, -0.45884, -0.70954, 1.06106, -0.28656, -1.82765, 1.65063]","[-1.04616, -1.05743, -1.04723, -1.04659, -1.04879, 1.0403, -1.04587, 1.03929]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[0.19337, 0.0707, 1.04268, -1.32758, -1.11309, 1.48258, 1.01623, -0.01045, -0.29791, -1.89479, -0.96158, 0.79688, 0.54138, -0.33487, -0.81118, -1.22549]","[-1.04669, -1.04966, -1.04827, -1.04775, -1.04642, 1.03219, 1.03308, -1.04791]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[-0.66933, -0.98316, -0.41553, 0.96053, -0.16386, -1.50883, -1.3691, -1.44717, 0.40763, 1.33539, 0.60942, -1.83933, 0.20636, 1.07761, 0.34379, 1.31741]","[-1.04405, -1.05031, -1.05233, -1.04463, -1.04446, 1.03538, 1.03567, 1.03715]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.47496, -0.44544, -0.58118, -0.80957, 1.27861, -1.08632, -1.67303, 1.81603, 0.68944, 0.59945, 0.61025, 0.40626, -0.651, 1.1326, 1.10849, -0.17292]","[-1.04549, -1.04834, -1.04168, -1.04513, 1.04847, -1.0461, -1.04663, -1.047]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.62486, -0.67613, 1.17538, -0.62233, -0.86995, -1.34627, 1.12868, 2.62144, -1.35116, 0.70322, -0.92768, 2.35015, 1.19474, 1.13554, -0.92129, -0.11812]","[-1.04831, -1.0547, -1.05744, -1.0472, 1.04014, -1.04908, 1.03434, -1.04795]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[-0.34585, 0.54352, -0.43658, 1.03631, 0.1504, -0.58816, -0.09519, -0.09834, 1.6431, -0.47333, 0.6078, -1.86624, 0.21823, -0.77697, 0.10065, 0.45723]","[-1.04326, -1.05122, -1.05755, -1.04149, 1.04826, -1.04367, 1.03853, 1.03846]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[1.94988, 0.1014, -0.85388, -0.76893, -2.33704, 0.77013, -0.7183, 1.21283, -0.32075, -1.16503, 1.25209, 0.5736, 1.01199, -0.7291, -0.17548, 0.13793]","[-1.04533, -1.05835, -1.04603, -1.04555, 1.03736, 1.033, -1.04664, -1.04665]"
