Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.99346, -2.34565, -1.0927, -1.08483, -0.89945, -1.28423, -1.25876, 0.68233, -0.27439, 1.83656, 0.68387, 1.32269, 0.60128, 0.39284, 2.24994, -0.7501]","[-1.02996, -1.03654, -1.03047, -1.03368, -1.04055, -1.03247, -1.03548, -1.03627]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[-1.79629, 0.35779, 2.12145, 1.20964, 1.52052, 0.85371, 1.35687, -0.24406, -0.87051, -2.83458, -1.53253, 0.15484, -0.82115, -1.29666, -1.61753, 1.82571]","[-1.04564, -1.03755, -1.03975, -1.0462, -1.04114, -1.04456, -1.0454, 1.04774]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[0.04009, -1.2635, 1.24739, -1.40194, 1.75746, -0.93929, 0.88191, -0.52534, 0.80626, 0.39569, -1.52483, 1.42715, -1.67192, 1.2115, -2.34482, -1.4803]","[-1.03725, -1.03505, -1.04241, -1.03353, -1.03454, -1.03456, 1.04886, -1.03961]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.22354, 0.59786, -1.61676, -0.67314, 2.04485, -0.51005, -0.81278, 0.99855, 0.35456, -1.25187, 1.01092, 1.85877, -0.95227, -1.42053, 0.07191, -0.52801]","[-1.0386, -1.04605, -1.03878, -1.0347, -1.04, 1.04261, -1.03764, -1.04147]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.66037, -1.00359, 0.69388, 1.26725, -1.26503, -0.72633, 2.12198, -1.96757, -2.1486, 1.22567, -1.46853, -0.3207, 0.77723, 1.18714, -1.53502, 0.26803]","[-1.04591, -1.04947, -1.03492, -1.03912, -1.04568, 1.04789, -1.0447, 1.04795]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]","[2.0417, 1.41458, 0.32685, -0.27473, -2.37962, 1.01138, 0.53967, -0.79974, -1.24796, -1.17083, -0.62617, 0.56886, 0.83218, -0.64776, -1.70758, 0.08548]","[-1.04596, -1.04294, -1.04335, -1.03638, -1.04783, 1.04578, 1.04777, -1.04173]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.47404, -0.83693, -1.50112, 0.82113, 0.9684, 0.33162, -1.86385, -0.61564, 1.5355, 0.46508, 2.51767, -1.85587, -1.26172, 0.97165, 1.11121, 2.14514]","[-1.04696, -1.04355, -1.04176, -1.04204, -1.04499, 1.0504, 1.05095, 1.05159]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.30362, -0.52715, -1.16722, 0.00572, 1.74519, 0.12755, -0.81726, 0.78319, 2.07994, 0.73946, 0.17178, 1.30409, 0.1917, 1.21372, 1.20595, -0.47141]","[-1.03046, -1.03598, -1.02992, -1.03362, 1.05861, -1.03307, -1.03618, -1.03508]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.41032, -0.69632, 0.88561, -1.21888, -1.29482, -1.07672, 0.85504, 1.1042, -2.87666, 0.77828, -0.91973, 2.07829, 1.25167, 0.019, -1.87388, -1.2139]","[-1.03835, -1.03516, -1.04336, -1.03486, 1.04946, -1.03482, 1.04893, -1.03983]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]","[-2.36303, 0.21102, -2.30031, 1.49955, 1.88943, 1.5719, -1.43026, -1.10647, -0.04422, -1.46131, 1.47112, -0.19636, 0.49789, -1.41698, -0.47397, 0.51361]","[-1.04414, -1.04049, -1.04629, -1.04287, 1.05286, -1.04497, 1.05149, 1.051]"
