Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.53144, -0.86672, -1.46369, -1.40348, -1.15063, -2.10562, 0.00509, 1.4721, -1.47861, 1.04793, 1.96613, 1.11556, 1.6769, 0.91575, 1.33344, -1.3149]","[-1.03303, -1.03484, -1.02561, -1.03478, -1.03796, -1.02916, -1.02882, -1.03608]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[-0.4809, 2.22349, 0.87341, 1.54044, 1.65594, 0.48586, 0.87668, -0.60215, 0.53507, -0.62235, -1.55735, -1.29073, 0.14686, -0.87405, -1.41935, 0.37238]","[-1.04538, -1.05971, -1.05805, -1.0395, -1.04823, -1.04224, -1.04327, 1.03692]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-0.17413, -1.21065, 0.78499, 0.32138, 0.72667, -1.65908, 1.30443, 0.44919, 1.32955, -0.09832, -0.66844, 0.07598, -1.20123, 1.53488, -1.17402, -0.56124]","[-1.03566, -1.03458, -1.04109, -1.038, -1.04151, -1.02966, 1.03684, -1.03447]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.58056, 1.13576, -0.22267, 0.00329, 0.81974, 1.38679, -1.84899, 0.82841, 0.12849, -1.77566, 1.09582, 1.64737, -1.8601, -1.01267, 1.22146, -1.00066]","[-1.039, -1.04622, -1.04029, -1.03251, -1.03826, 1.03586, -1.03124, -1.03608]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]","[1.56282, -0.70805, 1.50204, 0.42292, -1.06356, -1.28585, 0.12917, -0.27259, -0.25682, 0.61338, -1.21899, 0.55877, 1.29946, 0.87615, -1.60606, 0.69145]","[-1.04483, -1.05231, -1.0507, -1.03991, -1.05336, 1.03733, -1.04383, 1.03896]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.92411, 0.69713, 1.84453, -1.15931, -1.31298, 0.41762, 3.17618, 0.72337, -0.3566, -2.13785, -0.5185, 1.57969, 1.35666, -0.55638, -0.50608, -1.49803]","[-1.04648, -1.04569, -1.04303, -1.03973, -1.04563, 1.03905, 1.04145, -1.04373]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[-1.68483, -0.02589, -1.91314, 0.36743, 0.33489, -1.8965, 0.00717, -0.77503, 1.08818, 1.2661, 0.87347, -1.46929, 0.16981, 0.77015, 1.67307, 1.23728]","[-1.05215, -1.0446, -1.05246, -1.04471, -1.04595, 1.04554, 1.04547, 1.04475]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]","[-1.11413, -1.19744, -0.87233, -1.79825, 1.06277, -0.33753, -1.26729, 0.49119, 1.79087, 1.63975, 0.02126, -0.32088, -0.85933, -0.36352, 1.45203, -1.10183]","[-1.03375, -1.03703, -1.02627, -1.03462, 1.05146, -1.02929, -1.02925, -1.03425]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]","[1.25779, -2.25017, 0.65719, -1.13582, -1.25937, -1.05818, 1.51529, 1.5567, -0.21243, 1.10702, -1.14225, -0.98397, 0.96512, 0.57951, -0.58247, -0.96525]","[-1.03563, -1.03434, -1.04223, -1.0396, 1.0464, -1.03096, 1.03933, -1.03695]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[-0.52015, -0.12246, -0.65787, 1.27634, 1.69957, 0.49627, -1.77966, -2.13161, -0.00067, 0.02546, 0.50964, -0.69106, 0.09352, -0.40847, 1.43569, 1.52574]","[-1.05207, -1.05543, -1.05957, -1.05023, 1.03977, -1.04661, 1.03846, 1.04081]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[1.12985, 1.29744, -0.76678, -2.08779, -2.66713, 1.01143, -0.94349, 2.33692, -1.02822, -0.96767, -0.42828, 0.53434, 0.63024, -1.4022, 1.17991, -0.39707]","[-1.03882, -1.04709, -1.04086, -1.03337, 1.04386, 1.03624, -1.03019, -1.03678]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]","[-1.11984, -1.79383, 1.43377, 0.5528, 0.28778, -2.40928, 0.32695, -1.3525, 0.48575, 2.01945, -2.53419, -1.59186, -1.03657, 1.5803, 0.06778, 0.3991]","[-1.04482, -1.05254, -1.0484, -1.04001, 1.0459, 1.03633, -1.04369, 1.03723]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-0.97186, 1.52443, 1.65221, -1.24828, 0.32138, 1.48454, 0.56262, 1.71025, 0.11943, -0.76289, -1.29977, 1.09415, -1.90494, -1.84173, -0.36336, -0.57824]","[-1.0447, -1.04611, -1.04463, -1.03862, 1.04751, 1.03769, 1.03975, -1.04164]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0.53631, -1.70982, -0.99827, 1.40333, -1.40123, 1.31937, -1.26007, -1.50865, -1.44926, 1.53025, 1.85382, 0.20064, 0.26756, 1.75157, 0.77998, 0.97626]","[-1.05587, -1.0434, -1.05016, -1.04855, 1.04904, 1.04686, 1.04652, 1.04479]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[2.29207, 0.53367, -2.28716, -2.11562, 1.30557, 0.59677, 1.11075, -1.01853, -0.34867, 0.91933, 1.66445, 0.34788, -1.1608, -1.63404, -0.0761, 1.47146]","[-1.04494, -1.05375, -1.05751, 1.03257, -1.04336, -1.04216, -1.04309, 1.03444]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0.51902, 0.18604, -1.39194, 1.08443, 1.1603, -0.45041, 1.97698, 1.38046, -1.46961, -2.27724, 1.93729, -1.12829, 0.35708, 2.1752, -0.8523, -0.90387]","[-1.03688, -1.04507, -1.0552, 1.03779, -1.04129, -1.03387, 1.03571, -1.03466]"
