Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[1.70465, -1.80139, -1.44474, -0.3896, -1.32658, -1.01872, -1.64301, 0.88213, -1.15459, 1.03984, 0.80314, 1.0355, 1.4185, -0.09408, 0.8331, -1.49773]","[-1.03847, -1.0451, -1.04192, -1.04515, -1.05166, -1.04308, -1.04404, -1.04501]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[-0.49865, 1.60518, 1.16849, 1.38098, -0.12992, -0.2656, 0.69907, -1.03828, 0.97446, -0.0529, -0.78455, -1.12919, 0.05535, -0.27248, -1.03674, 0.78961]","[-1.05171, -1.05735, -1.05637, -1.04927, -1.05021, -1.04709, -1.04791, 1.0407]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-0.27815, 0.17049, 0.08544, -0.58495, 0.86356, -1.18971, 0.15522, 1.16253, 0.69543, -0.79144, -0.32267, 1.36848, -0.97617, -0.03736, -1.3663, -1.90782]","[-1.04769, -1.04984, -1.05081, -1.0468, -1.04995, -1.04639, 1.03673, -1.04557]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0.07747, 2.0857, -0.68896, -0.72813, 0.52035, 0.95318, -0.31746, 1.06688, 2.2315, -2.28614, 1.17629, 1.04973, -0.81648, -0.25987, 0.71131, -1.10193]","[-1.04743, -1.05986, -1.0469, -1.04293, -1.03952, 1.03853, -1.04207, -1.04552]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.76536, -2.128, 0.50454, 1.0923, 0.15043, -1.16249, 0.71631, -0.5385, -0.65544, 0.09307, -0.80318, -2.21357, 1.79025, 1.34314, -1.20235, 1.26238]","[-1.05216, -1.05205, -1.05737, -1.05066, -1.05462, 1.03875, -1.04992, 1.04176]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0.82358, 1.64545, 2.17465, -1.16315, -1.04904, 1.83299, 0.65808, 0.79546, -1.58109, -0.51151, 0.52608, -0.22681, 0.49842, 0.14216, -1.41509, -0.29622]","[-1.05286, -1.04749, -1.04368, -1.04914, -1.05776, 1.04303, 1.04187, -1.04803]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.65491, -1.66891, -1.18406, 1.25076, 1.64597, -1.79772, -0.07703, -1.91028, 1.39459, 0.99331, 1.5744, -0.51443, -2.10308, 0.68651, 0.45701, 0.95851]","[-1.05922, -1.04027, -1.04705, -1.05294, -1.05062, 1.04236, 1.04597, 1.04444]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.67596, -1.42617, -1.27038, -1.22693, 1.89809, -0.74509, -1.08048, 0.77049, 1.62898, 1.09828, 0.15896, 0.31637, -0.6483, 2.63068, 0.69514, -1.58464]","[-1.041, -1.04613, -1.04095, -1.04419, 1.05476, -1.04375, -1.04417, -1.04428]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[1.63714, 0.50433, 1.01761, -0.11319, -0.78406, -0.45965, 0.94958, 1.07177, -0.66237, 2.55125, 0.03176, 0.23241, 0.64399, 0.76195, -1.08629, -0.91446]","[-1.04836, -1.04922, -1.05121, -1.04868, 1.0387, -1.04627, 1.03832, -1.04695]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[-0.79003, 0.05123, -1.24065, 0.58354, 0.07864, 1.86871, -2.13314, -1.16963, 1.57823, -1.03152, -0.71147, -1.05994, -0.41775, -1.301, 0.25941, 1.14413]","[-1.05369, -1.0559, -1.0538, -1.04881, 1.05086, -1.05017, 1.04395, 1.04353]"
