Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.84735, -0.75251, -0.73981, -0.38307, -2.18697, -1.59696, -2.28151, 1.0745, -0.92685, 0.66913, 0.44826, 2.23849, 1.24659, 1.62878, 1.43507, -1.35411]","[-1.03663, -1.0491, -1.04309, -1.03875, -1.04193, -1.03826, -1.03831, -1.03892]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.35281, 0.22003, 0.38373, 0.84077, -0.77402, 1.13489, -0.00404, -1.22691, 0.37319, -1.52741, -1.77987, -0.5199, -0.57994, -0.54655, -1.39143, 1.55496]","[-1.03853, -1.0468, -1.04107, -1.03699, -1.04326, -1.0377, -1.03871, 1.03984]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.73802, -1.05626, 0.20521, -0.60416, 0.56786, -0.7415, 1.70338, 1.28638, 0.52982, 0.29542, -1.8937, 0.15282, -0.86602, 2.08519, -1.26594, -1.23452]","[-1.03747, -1.05821, -1.04141, -1.03843, -1.04825, -1.03792, 1.03163, -1.03863]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.79568, 1.02791, -1.61722, -1.44051, 1.77523, 2.02882, -1.85173, 0.51158, 0.9422, -1.78047, 1.44487, 1.74612, -0.44455, -2.40826, 1.17493, -1.46167]","[-1.0357, -1.04243, -1.04403, -1.03915, -1.04005, 1.03433, -1.03779, -1.03949]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[-0.19784, -0.04593, 0.30706, 2.18797, -0.50605, -1.40462, 0.62466, -1.07755, -0.58885, 0.85237, -2.63187, -1.88314, 0.84045, -0.35554, -0.57225, 1.04791]","[-1.03486, -1.05436, -1.04131, -1.03471, -1.04651, 1.0389, -1.03599, 1.04034]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.81074, 0.6011, 0.86139, -0.6692, -1.12574, 0.96104, 0.48306, 1.42841, -0.85572, -0.25143, -0.72595, 1.7444, 1.67145, -2.20481, -1.40044, -0.8186]","[-1.03897, -1.04272, -1.03826, -1.04053, -1.04099, 1.03489, 1.03501, -1.03935]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.11267, -2.65365, -0.04275, 2.06785, 1.74658, -2.0183, -1.49373, -1.51527, 1.5195, 0.24633, 0.05475, -0.36257, -0.41272, 0.92219, 0.36275, 1.60353]","[-1.03591, -1.0441, -1.0443, -1.0368, -1.03515, 1.04033, 1.04084, 1.04157]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[-2.00571, -1.79477, -1.79909, -0.94928, 1.1564, -1.33546, -1.60281, 0.43441, 0.19833, 0.90724, -0.62138, -0.68048, -1.31886, 1.61117, 2.51783, -1.62631]","[-1.03648, -1.05179, -1.04316, -1.03861, 1.04164, -1.03819, -1.03834, -1.03915]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.85446, -1.44835, 0.74429, -1.43414, -1.32509, -0.85502, 0.89372, 1.53177, -2.46366, 1.01922, -1.66457, 0.59912, 1.20431, 1.24533, -2.23412, -1.24208]","[-1.03769, -1.0574, -1.04271, -1.03928, 1.04176, -1.03831, 1.0308, -1.03921]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-2.06313, 0.96854, -0.77058, 1.12564, 1.17254, 0.36296, -0.56328, -0.74987, 0.16747, -0.21573, 0.32167, -1.39268, -2.17249, -1.11568, 1.72915, 0.69827]","[-1.03712, -1.0488, -1.05083, -1.04042, 1.04649, -1.03883, 1.04015, 1.04116]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[0.84171, -0.06914, -1.25351, -1.71239, -1.90794, 0.58012, -1.30194, 0.49563, -1.36458, -2.33308, 0.12424, 1.38549, 0.39585, -0.59325, -0.50323, -0.97454]","[-1.0359, -1.04339, -1.04508, -1.03986, 1.04165, 1.03478, -1.03815, -1.0397]"
