Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[0.63997, -0.71181, -1.1746, -1.69629, -0.94468, -0.32903, -1.2432, 1.245, -0.59171, 0.14001, 0.93347, -0.05018, 0.97033, 0.51767, 0.14636, -1.37602]","[-1.03819, -1.04669, -1.04205, -1.03595, -1.04881, -1.03807, -1.03947, -1.04095]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.04103, 0.60038, 0.90408, 1.13705, 0.78671, 0.8471, 0.57606, -2.02905, 0.49375, -0.50099, -0.90694, -1.40795, -1.82616, -1.7137, -1.59292, 1.48152]","[-1.04264, -1.05239, -1.0484, -1.04097, -1.04721, -1.04107, -1.04282, 1.03954]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[-0.72854, -1.57084, 2.21497, -1.22068, 0.65311, -0.72663, 0.37896, 2.19195, -0.56169, 0.85902, 0.52834, 0.80018, -0.25395, 1.86704, -0.76911, -0.70769]","[-1.03947, -1.04825, -1.04817, -1.04071, -1.04723, -1.0397, 1.04042, -1.04203]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.29904, 0.78028, -1.77195, -1.54375, 1.31282, 1.12428, -0.5861, 0.6656, 0.98788, -0.91697, 0.87228, 1.27183, -1.27986, -1.06714, 0.65153, -0.27249]","[-1.03929, -1.0637, -1.05201, -1.04022, -1.05358, 1.03789, -1.04014, -1.04145]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[1.06882, -1.46165, -0.59259, 1.32429, -0.2815, -0.09109, 0.09372, -0.78572, -0.43455, 0.49369, -0.86095, -1.61005, -0.16443, 0.62498, -0.48318, 1.75279]","[-1.04097, -1.0554, -1.05101, -1.04178, -1.05478, 1.03896, -1.0405, 1.04065]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[0.32034, 1.06888, 0.75068, -0.59453, -1.04156, 1.35562, 1.08312, -0.26374, -1.46683, -0.23514, -0.83204, 1.25734, 0.76687, -1.02921, -1.49285, -0.59037]","[-1.04558, -1.05293, -1.04493, -1.04849, -1.05425, 1.03875, 1.03924, -1.04235]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1.4189, -0.35999, 0.22171, 0.45858, 0.46264, -1.81125, -0.37609, 0.05192, 1.07281, 1.05418, 0.71731, 0.45769, -1.41608, 0.31922, 2.18459, 1.32982]","[-1.04278, -1.04966, -1.05015, -1.04098, -1.04843, 1.03688, 1.03707, 1.03778]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.02492, -1.49672, -1.35971, -0.89292, 1.55777, -0.89055, -1.61362, 2.07028, 1.53865, 1.53223, 0.8361, 0.92913, -0.609, 0.47717, 0.71414, -1.4261]","[-1.03827, -1.04712, -1.04138, -1.03476, 1.04438, -1.03808, -1.03954, -1.04083]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[-0.38533, -1.648, 1.65211, 0.03902, -0.12388, -0.65785, 0.53386, 0.24968, -1.69834, 0.7585, -0.89165, 1.03683, 0.7351, 0.49786, -1.54256, -1.80036]","[-1.03971, -1.04805, -1.04867, -1.04258, 1.04183, -1.03996, 1.04116, -1.04226]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.98417, 1.33605, 0.86451, -0.12941, 1.17066, 1.4652, -1.52958, 0.07449, 0.98689, -0.76287, 2.40812, -1.69402, -1.32394, -1.95023, 0.55001, 1.16517]","[-1.04169, -1.0593, -1.05576, -1.04175, 1.04395, -1.04154, 1.03717, 1.03921]"
