Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.6373, 0.27202, -1.45049, -0.48766, -0.60528, -0.63348, -0.95355, 1.42686, -0.87731, 1.44966, 0.66362, 0.59114, 1.4043, 1.93929, 0.96279, -0.7713]","[-1.05202, -1.03626, -1.03906, -1.05351, -1.05657, -1.0556, -1.05238, -1.05396]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[-1.27064, 2.4202, 1.52848, 1.19675, 1.12463, 0.78891, 0.31989, -1.33522, 1.9803, 0.23094, -1.07616, -1.23236, 0.10364, -1.18632, -1.79127, 0.76735]","[-1.05693, 0.911, -1.01195, -1.05334, 0.98548, -1.05607, -1.05342, 1.05359]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[-0.59799, -0.83561, 1.10887, -0.99382, 1.5305, -0.79195, 1.69525, 0.43084, 0.79888, 0.61353, -0.73706, 2.10625, -1.65652, 1.31058, -1.42314, 0.09151]","[-1.0277, -1.011, -1.05615, -1.00858, -1.03987, -1.0329, 0.97084, -0.98084]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-2.35926, 0.83004, -0.66207, -0.92287, -0.22713, 1.33834, -1.49191, 0.59849, 1.04755, -1.31832, 0.47948, 2.0192, -1.63237, -1.78725, 1.40259, -1.28372]","[-1.05897, -1.07506, -1.06547, -1.0626, -1.06581, 1.04779, -1.06059, -1.05646]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.09346, -2.34321, 1.05246, 1.21068, -1.26823, 0.05539, -0.05509, -2.16806, -2.0142, 1.34704, -0.91079, -1.82587, 0.80295, 0.76305, -1.34727, 1.82167]","[-0.99274, -0.93196, -1.02321, -1.05784, -1.06791, 1.0048, -1.03267, 1.03069]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 0]",,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[1.74207, -0.66405, 0.21754, -0.5746, -0.8176, 0.74194, 1.72255, -1.1238, -0.99417, 0.52708, -0.9877, 1.11715, 0.4335, -1.18294, -0.31132, -1.3223]","[-1.05312, -1.04557, 1.02159, 1.04511, 1.03345, -1.05375, -1.05405, 1.01236]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[-1.43918, -1.4205, -0.85209, 1.76178, 0.92434, -0.94931, -1.85208, -1.99138, 1.01296, 0.68336, 0.28738, -0.96875, 0.22149, 2.18753, 0.57898, 1.76203]","[-1.06028, -1.00677, -1.04613, -1.05587, -0.97954, 1.05269, 1.06001, 1.05602]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.15814, -0.4657, -2.66173, -1.90039, 0.35198, -0.43279, -1.28856, 2.3359, 0.6519, 0.69268, 0.49553, 0.95968, -0.71423, 0.606, 1.27062, -1.2059]","[-1.05387, -1.05376, -1.05343, -1.05453, 1.05449, -1.05592, -1.05332, -1.05346]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.00041, -1.51202, 0.06049, -1.02809, -0.35039, -1.08823, 0.77199, 1.39679, -1.2648, 2.23121, -0.74164, 0.77514, 0.45755, 1.03943, -0.00604, -1.61373]","[-1.0506, -1.05297, -1.06128, -1.05318, 1.05625, -1.05401, 1.05316, -1.05097]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[-1.89507, 0.77582, -0.49745, 1.27971, 1.29678, 1.65311, -0.42529, -0.78139, 0.80468, -0.20824, 1.63789, 0.30528, -0.9832, -1.31558, 2.24633, 1.23477]","[-1.06459, -0.78263, -1.02741, -1.03361, 1.04469, -1.05795, 1.04976, 1.04147]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.86533, 0.28026, -1.44804, -0.04633, -1.35837, 2.41298, -1.9749, 0.72655, -0.72652, -0.98342, 0.62561, 1.97634, 2.84265, -0.60189, 1.58641, -1.22203]","[-1.05349, -1.06326, -1.05919, -1.05793, 1.05345, 1.05401, -1.05592, -1.05432]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.45897, 0.27239, 0.25171, 1.70404, 0.88841, -1.27908, 1.0179, -1.37567, 0.5242, 0.52351, -0.76671, -1.72293, -0.7835, 0.92012, -0.31947, 0.58061]","[-1.05764, -0.93565, -1.05355, -1.05321, 1.05519, 1.05589, -1.05741, 1.05368]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-1.00357, 0.07618, 2.55548, -3.28257, 1.84019, 2.41165, 0.74519, 1.11109, 1.30967, -0.18388, -0.7879, 0.15445, -1.65396, -0.61448, -0.31649, -0.63636]","[-1.0593, -1.06332, -1.06396, -1.0599, 1.04954, 1.04906, 1.04747, -1.05947]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]",,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0.46816, -0.5241, 0.22361, 2.20241, -1.05771, -1.68783, -1.37938, -0.34164, -2.56914, 0.64149, 1.46977, -0.78948, 0.61471, 1.77347, 1.61311, 0.79112]","[-1.05967, -1.01566, -1.05014, -1.04814, 1.03559, 1.04298, 1.0468, 1.04911]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[-0.24481, -0.29352, 0.12871, -2.33676, 0.10528, 1.21794, 0.76745, 0.60847, -0.51168, 2.93987, 0.75787, 0.51202, -2.7212, -2.16078, -2.12718, 0.71643]","[-0.98253, -1.02378, -1.00536, 1.0419, -1.05412, -1.05892, -1.06109, 1.04934]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[1.07581, 1.74497, -2.1397, 0.9247, 1.55102, -1.6556, 1.13246, 0.85325, -1.56405, -1.51859, 1.21746, -0.8097, -0.86477, -0.50626, -1.59462, -0.89544]","[-1.03655, -1.02572, -1.06959, 1.02295, -1.04815, -1.05713, 1.02708, -1.04098]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[-1.8356, -0.43853, -0.80082, -1.39008, -0.70275, 0.17942, -0.78156, -1.3608, 1.3633, 0.80862, -1.01284, 2.31643, 0.66594, -1.92804, 1.8829, 0.33632]","[-1.0586, -1.04267, -1.05597, 1.05073, -1.05469, -1.05631, 1.0498, 1.05121]"
