Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.90513, -1.37878, -1.52302, -1.16609, -0.77081, -0.58492, -0.20456, 0.89988, -0.78556, 0.23831, 1.49407, 1.18909, 0.26401, 1.62663, 0.84013, -1.55904]","[-1.04021, -1.04359, -1.03361, -1.03992, -1.04578, -1.03981, -1.04069, -1.04273]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.15533, 1.60212, 1.56813, 0.469, 0.20405, 0.86967, 1.19084, -0.58792, 0.53381, -2.46179, 0.32519, -2.74486, -1.20524, -0.59119, -1.35609, 0.96175]","[-1.04374, -1.05222, -1.05052, -1.04401, -1.04618, -1.04288, -1.04287, 1.02851]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[-2.30426, 0.4426, 1.49155, -0.18685, 1.64806, -1.24759, 0.79308, 0.40254, -0.91443, 0.14927, 0.04831, 0.27128, -1.65559, 1.37984, -0.98483, 0.13891]","[-1.04112, -1.04597, -1.05501, -1.04084, -1.0421, -1.03983, 1.04006, -1.04365]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[-1.05845, -0.25852, -1.20594, -2.1193, 0.50993, 0.41421, -1.67333, 1.05209, -0.85318, -1.3206, 0.12011, 1.38985, -1.38149, -0.929, 1.4131, -1.65092]","[-1.03916, -1.0642, -1.04844, -1.04129, -1.04813, 1.03829, -1.04016, -1.04371]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[2.06019, -0.33316, 1.40885, 0.60122, -1.55291, -0.47989, -0.37263, -3.15854, -1.52187, -0.72061, -0.52446, -1.98551, 0.68654, 0.4154, -0.97817, 1.45758]","[-1.04529, -1.06793, -1.05342, -1.04582, -1.06144, 1.027, -1.04512, 1.02756]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]","[1.18993, 0.94148, -0.07463, 0.07887, -0.66747, 0.74816, -1.47578, 0.28501, -1.86186, 0.43233, -1.35295, -0.19108, 0.499, -0.5744, -1.07556, -2.38741]","[-1.04445, -1.05658, -1.04928, -1.04456, -1.0561, 1.0388, 1.03753, -1.04419]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.53507, -0.42012, -0.99427, 0.58054, 1.97291, -0.23344, -1.21104, -0.45921, 1.30667, 1.51745, 0.78693, -1.4504, -0.61525, 0.76415, 1.37806, -0.10863]","[-1.04268, -1.05293, -1.05291, -1.04323, -1.04218, 1.02674, 1.02708, 1.02766]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[-0.6061, -1.10919, -0.7862, -1.47403, 0.42159, -0.94303, -1.30929, 0.87869, 0.3757, 0.02503, -0.12733, -0.12586, 0.00682, 1.84197, 1.02133, -0.1302]","[-1.04002, -1.04152, -1.03206, -1.03971, 1.05295, -1.03973, -1.04069, -1.04209]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1.02361, -1.05446, 1.66648, -0.40213, -0.88053, -1.97895, 1.58687, 1.35345, -0.31576, 1.29339, 0.38047, 1.53031, -0.21136, 1.24835, -1.63868, -1.52023]","[-1.04159, -1.04575, -1.05628, -1.04199, 1.04101, -1.04099, 1.04102, -1.04435]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.06437, 1.6565, -0.2876, 2.44013, 0.78016, 0.41239, -1.18066, -1.84904, 1.37954, -1.13562, 0.25029, -2.67493, -0.96084, -1.06661, 1.20313, 0.78743]","[-1.04308, -1.05644, -1.06492, -1.0437, 1.04201, -1.04219, 1.02407, 1.02685]"
