Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.64623, -0.87881, -0.93002, -1.79121, -0.76271, -0.74398, -2.05485, 0.4027, -1.30947, 2.00371, 0.62897, 1.14743, 1.96323, 0.7023, 0.42496, -0.70111]","[-1.02793, -1.03585, -1.03029, -1.02694, -1.03002, -1.02796, -1.02773, -1.02857]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[-1.69709, 1.94301, 0.2412, 1.88236, -1.16551, 1.4164, -0.30127, -2.41636, 0.85055, -0.57804, 0.21825, -0.3598, -1.1416, -1.12314, -0.97701, -0.72194]","[-1.03736, -1.05136, -1.04588, -1.0392, -1.04423, -1.03739, -1.03827, 1.03128]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.26619, -1.41733, 1.61174, -0.52236, 0.54746, -0.61239, 1.42107, 0.67934, 0.83119, 0.81187, -0.00232, 0.07887, -0.50267, 0.02311, -1.59473, -2.27483]","[-1.02981, -1.0385, -1.04286, -1.02965, -1.04178, -1.0296, 1.03599, -1.0292]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.64311, 1.13366, -1.69258, 0.09462, 1.3419, 0.79529, 0.42396, 1.0288, 1.27269, -2.40917, 0.23376, 0.16896, -1.47961, -0.82024, 0.5527, -0.62288]","[-1.0271, -1.04865, -1.04393, -1.02956, -1.04578, 1.03673, -1.0263, -1.02887]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[-0.19751, -1.16986, 1.36802, 0.45521, -0.3133, -1.64841, 1.83465, -0.16956, -0.1997, 0.09437, -0.45202, -0.24136, 1.64234, 0.96814, -2.73886, 0.71082]","[-1.03629, -1.04371, -1.04671, -1.03794, -1.04938, 1.03236, -1.03524, 1.03302]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.76814, 1.45229, 0.20567, -0.42131, -1.50538, 1.63811, 0.41529, 1.83242, -1.62931, -0.58498, -0.89924, 1.13853, 1.35941, -1.31736, -0.6513, -1.33083]","[-1.03379, -1.05128, -1.04303, -1.03741, -1.04823, 1.03666, 1.03651, -1.02988]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.86569, -1.53099, -0.20028, 1.88191, 1.21755, -1.21702, -1.05728, -1.24024, 1.7356, 1.42984, 0.99945, -2.19779, -2.11142, 1.59905, 0.7573, 1.16777]","[-1.03394, -1.03745, -1.03929, -1.0351, -1.03676, 1.0347, 1.03335, 1.0339]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[-1.22054, -1.56342, 0.02672, -1.78744, 0.91479, -1.85065, -1.22451, 2.32574, -0.14529, 0.9175, 1.44974, -0.6144, 1.16348, 1.19718, 0.1594, -0.98711]","[-1.02781, -1.03529, -1.03043, -1.02685, 1.04307, -1.02792, -1.02758, -1.02838]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[0.04628, -0.30792, 1.21532, -1.39453, -0.60685, -1.03401, 1.4427, -0.27642, -0.49358, 1.92544, -1.2938, 1.28344, 1.2948, -0.2374, -1.45497, -1.81591]","[-1.03006, -1.03976, -1.04453, -1.03082, 1.047, -1.03011, 1.03634, -1.03008]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[-1.38666, 1.61054, -0.61326, 1.40483, 0.16006, 1.91711, -1.89134, -1.24631, 1.38472, -0.94479, -0.53585, 0.09116, -1.04305, -0.65212, 1.10384, -0.29503]","[-1.03668, -1.04792, -1.04532, -1.03748, 1.04443, -1.0366, 1.02967, 1.0325]"
