Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.53677, -0.6543, -1.63486, -1.19464, 0.9234, -2.64296, -1.25716, 1.60465, 0.06207, 0.73183, 0.86774, 2.2566, 0.49147, 0.82679, 1.81983, -1.11362]","[-1.0502, -1.06073, -1.05768, -1.05852, -1.06381, -1.05148, -1.04708, -1.04907]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[-1.24582, 0.62334, 1.4367, 0.1096, 1.04144, 0.30301, 0.44784, -1.16928, 0.44172, -1.48677, -1.27128, -0.19454, -2.08837, -0.68251, -1.94784, -0.88324]","[-1.07084, -1.08339, -1.06989, -1.06476, -1.05715, -1.06341, -1.05999, 1.04931]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.81559, -1.58772, 1.68011, 0.44013, -0.23966, -0.76929, -0.43488, -0.41427, 0.07276, 1.73944, -1.97297, 0.70585, -1.48549, 0.74122, -1.26634, -1.17273]","[-1.04647, -1.05407, -1.05588, -1.06135, -1.05554, -1.05091, 1.05249, -1.05088]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.17553, 1.9229, -2.39596, -0.80367, 0.51745, 1.01061, -1.03345, 1.48644, 2.49897, -1.62522, 0.48959, 0.85706, -1.72298, -0.36825, 0.41264, -2.63373]","[-1.05643, -1.08328, -1.0722, -1.06047, -1.05966, 1.0587, -1.05053, -1.05564]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[1.33071, -0.26565, 0.74457, 1.67206, -0.86472, 0.37494, 0.08282, -0.61301, 0.3042, 1.27729, -0.17333, -0.8133, 0.88057, -0.05394, -1.66817, 1.6567]","[-1.07032, -1.08494, -1.07972, -1.07103, -1.06915, 1.05619, -1.05696, 1.05748]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1.20378, 0.93099, 0.46768, -0.97741, -1.73072, -0.25927, 0.392, 1.44865, -0.28956, -0.08423, 0.41811, 1.62397, 1.38864, -0.11052, -0.30964, -1.50425]","[-1.05246, -1.06948, -1.06247, -1.06178, -1.06252, 1.0476, 1.05008, -1.05457]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-0.4586, -0.81749, 0.06645, 0.74533, 0.76309, -0.702, -2.11906, -2.13823, 1.03437, -0.69655, 1.84291, -0.76322, -1.059, 0.07291, 0.93715, 2.27433]","[-1.07577, -1.07232, -1.07395, -1.06976, -1.06659, 1.04506, 1.04787, 1.04961]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.46766, -1.56754, -0.61146, -0.56411, 1.58875, -0.99304, -1.52584, 1.94649, 1.68864, 1.79415, 0.79414, 1.56135, -0.54727, 0.26335, 1.21142, -0.04192]","[-1.0507, -1.05783, -1.05843, -1.05704, 1.07506, -1.04961, -1.04889, -1.05279]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.04308, -0.3878, 2.23062, -0.51057, -0.64559, -0.97194, 1.73434, 1.74468, -0.80247, 1.1006, -0.78772, 0.73037, 0.97015, 1.11889, -1.59706, -1.27869]","[-1.04757, -1.05663, -1.05602, -1.06273, 1.05784, -1.05193, 1.05367, -1.05004]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.75154, 0.70049, -1.89294, 0.30165, 1.80935, -0.50478, -1.26899, -1.93359, 1.3667, -1.31218, 1.62413, -1.26389, -0.55357, -0.87781, 0.04093, 0.29161]","[-1.07316, -1.08991, -1.07112, -1.07759, 1.0554, -1.0642, 1.04966, 1.05011]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]","[1.67391, 0.43805, -0.48741, -0.7547, -1.66619, 0.29581, -1.17672, 0.42469, -2.23281, -0.3195, 0.41731, 0.16829, 0.7873, -1.45757, 0.21411, 0.19415]","[-1.05328, -1.08335, -1.06512, -1.06219, 1.05777, 1.05753, -1.04868, -1.05473]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[-0.8926, -0.54703, 0.97507, 0.08583, 0.566, -2.73966, 0.80703, -1.35295, 1.26529, 3.06949, -0.96767, -1.75597, 0.20336, 1.6486, -0.43161, 0.81691]","[-1.0689, -1.08604, -1.07448, -1.0721, 1.06172, 1.05353, -1.05691, 1.05464]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[-1.68967, 2.43581, 0.43569, 0.29083, 1.81048, 0.75885, 0.8741, 1.66972, 1.62569, -1.23677, 0.02261, 1.1487, -0.96221, -1.00931, -0.67296, -1.53149]","[-1.06049, -1.06853, -1.05872, -1.06141, 1.05957, 1.04861, 1.04969, -1.0547]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[1.19611, -0.67134, -1.04435, 0.15612, -1.36278, -2.17457, -1.9919, -1.39188, -1.10502, 0.36368, 1.69595, -0.89417, 0.66848, 1.30075, -0.60809, 1.10162]","[-1.07842, -1.0719, -1.07339, -1.06754, 1.04656, 1.04601, 1.04845, 1.05076]"
