Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[0.95093, -0.87714, -1.2706, -1.696, -1.44964, -0.75624, -1.1207, -0.55118, -1.53891, 0.88873, 1.65235, 1.28445, 1.20755, 0.39108, 0.61761, -1.31406]","[-1.03112, -1.04241, -1.03136, -1.02872, -1.03503, -1.02864, -1.03035, -1.03062]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.15852, 1.02285, 0.68224, 1.45583, 1.75802, 1.81655, 1.55548, -0.1594, 0.59469, -2.06284, -2.15973, -1.28736, -0.91135, -1.30975, -2.05418, 1.35914]","[-1.04378, -1.05448, -1.05679, -1.04572, -1.05173, -1.04386, -1.04305, 1.04256]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.28986, -1.69583, 2.22392, -0.17804, 1.26247, -0.27815, 2.06794, 0.06505, 0.85471, 0.71997, -2.59329, 1.33826, -0.37143, 0.3128, -1.3673, -0.26706]","[-1.03161, -1.04604, -1.05222, -1.03007, -1.04499, -1.02977, 1.04562, -1.03193]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.51414, 1.43098, -1.79932, -0.37277, 2.32432, 1.85837, -1.96637, 0.84898, 1.89493, -1.92304, 1.51628, 1.44115, -0.89265, -1.46751, 0.94181, -0.86378]","[-1.02999, -1.05032, -1.04844, -1.031, -1.04424, 1.04128, -1.02969, -1.03213]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.60977, -2.3337, 1.6268, 1.51602, -1.10649, 0.00795, 0.88112, -2.2152, -0.92254, 2.03629, -1.51218, -0.29194, 0.75294, 0.22988, -2.4653, 1.43519]","[-1.03958, -1.06027, -1.05089, -1.03949, -1.04757, 1.04175, -1.04044, 1.044]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.55884, 1.1141, 2.4245, -0.95171, -0.73025, 0.07511, 1.40008, 0.28495, -0.51848, -2.16173, -0.36141, 1.5456, 0.44609, -0.88172, -0.20979, -0.323]","[-1.02923, -1.0495, -1.04511, -1.035, -1.04736, 1.0428, 1.04504, -1.03098]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.32517, -0.82209, -2.16807, 0.82163, 2.15065, -1.95188, -1.27975, -0.62945, 1.06087, 0.38334, 0.02296, -0.76523, -0.80371, 0.72109, 0.53648, 1.02259]","[-1.03619, -1.04836, -1.04444, -1.03627, -1.03492, 1.04371, 1.04328, 1.04546]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-1.76721, -1.27325, -1.36232, -0.29152, 0.04165, -2.12597, -0.79184, 3.02994, 2.31303, 0.74056, 1.23658, 0.46784, -0.9565, 1.94723, -0.01023, -0.10806]","[-1.03115, -1.0428, -1.03271, -1.02869, 1.05274, -1.02899, -1.03058, -1.03094]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.429, -0.64737, 0.6272, -2.23542, -1.01758, -1.62136, 0.32643, 1.15406, -1.18976, 1.97976, -2.03242, 1.60659, 1.11503, 0.04258, -1.6936, -0.20291]","[-1.03148, -1.0467, -1.05248, -1.03159, 1.051, -1.0303, 1.04601, -1.03236]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[-0.03041, 0.46628, -0.36042, 0.89286, 1.41418, 0.60297, -0.87577, -0.6625, -0.13855, -0.40224, 0.76741, -1.7699, -1.4775, -0.97248, 1.5056, 1.95162]","[-1.04111, -1.05329, -1.05358, -1.04222, 1.04565, -1.04054, 1.04062, 1.04366]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0.91306, 1.61233, -1.14661, -1.95087, -1.83449, -0.75139, -1.19752, 0.84475, -1.72707, -1.99834, 1.37403, 0.06954, 0.90678, -0.48802, 2.65115, -1.1819]","[-1.03018, -1.05177, -1.04803, -1.03164, 1.04395, 1.04141, -1.03043, -1.03194]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[-0.873, -1.71604, 1.03233, 1.54693, 1.44199, -1.18077, 0.88246, -0.94045, 0.35768, 1.29222, -1.14332, -1.57766, 0.11108, 1.48619, -0.14782, 1.2416]","[-1.03934, -1.06072, -1.04889, -1.03928, 1.05215, 1.04174, -1.04006, 1.04403]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[0.03219, 1.41706, 1.10978, -1.92768, 0.5572, -0.191, 1.43149, 1.19465, 0.03806, -0.0995, -1.17161, 1.83001, -1.33829, -0.38412, -0.8229, -0.53635]","[-1.02911, -1.04841, -1.04284, -1.03356, 1.04543, 1.04315, 1.04437, -1.03151]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0.01275, -0.2846, -1.62065, 0.13117, -0.87334, -1.67354, -1.41858, -1.63917, -1.99571, 0.89869, 0.9272, 0.27995, 1.75657, 2.33817, 1.6058, 0.00867]","[-1.0367, -1.04783, -1.04594, -1.03675, 1.04929, 1.04342, 1.04282, 1.04517]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[3.26028, -0.31768, -2.82392, -0.73399, 1.5739, 1.47586, 0.56112, -0.85746, -1.51658, 0.57996, -0.50911, 1.2952, -0.05726, -1.69953, -0.99504, 1.74001]","[-1.04254, -1.05629, -1.05047, 1.04219, -1.05161, -1.04258, -1.04216, 1.04199]"
