Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[-0.17015, -3.16291, -1.98864, -0.73975, -1.55294, -0.93695, 0.27662, 2.08103, -1.18638, 2.36884, 0.4295, 1.80739, 2.19024, 1.1603, 0.03884, -0.15485]","[-1.03427, -1.04525, -1.03863, -1.03434, -1.04388, -1.03552, -1.03535, -1.03451]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.40235, 1.29453, 0.35286, 0.90254, 0.47062, 0.00023, 1.44036, -1.35273, 1.15901, -1.11978, 0.41461, -0.0282, -1.41768, -1.6577, -0.41895, 1.56527]","[-1.04276, -1.04861, -1.04566, -1.04414, -1.05001, -1.04296, -1.04162, 1.03235]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]","[-0.19924, -1.05159, 0.11351, -1.81002, 0.81204, -0.66711, 1.70225, 2.10056, 0.24256, 1.72663, -1.98461, 1.55639, 0.16585, -0.08321, -1.71735, -0.56472]","[-1.03522, -1.04505, -1.04787, -1.03108, -1.04421, -1.03388, 1.04114, -1.03545]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.39017, -0.8596, -1.62025, -1.04436, 0.65581, 1.97815, -2.20319, 0.90837, 1.32993, -0.82767, 1.07783, 1.49305, -0.93503, -1.10799, 1.59179, -0.64399]","[-1.03492, -1.04678, -1.05106, -1.03884, -1.05201, 1.03651, -1.03631, -1.03556]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[1.41143, -0.32259, -0.21175, 0.05344, -1.61599, -0.67363, 1.84671, -0.83327, -1.38943, 0.6794, -1.39122, -0.78894, 2.62152, -0.43537, 0.18688, 1.11507]","[-1.04263, -1.05661, -1.04923, -1.04812, -1.04743, 1.035, -1.04188, 1.03373]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]","[0.88828, 0.87116, 0.84972, -1.54629, -0.07518, 0.56801, 1.06443, 1.07361, 0.39496, -0.59811, -1.41986, 1.89711, 1.12943, -0.01981, -1.8853, -0.20295]","[-1.04122, -1.0495, -1.04747, -1.04518, -1.04958, 1.03714, 1.0373, -1.03595]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0.89924, -0.57746, -0.40441, 0.41864, -0.10147, -1.05314, -1.09449, -0.8239, 1.67526, 0.3049, 0.90201, -0.04762, -2.72852, 0.53058, 1.5759, 2.05006]","[-1.05039, -1.05124, -1.05112, -1.05424, -1.05298, 1.03662, 1.03289, 1.03148]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.06016, -1.59931, -0.84416, -1.10179, 0.53905, -1.90273, -0.09667, 1.5219, 1.56899, 1.64553, 0.78173, 1.60678, -0.31951, 0.53038, 0.6877, -1.10662]","[-1.0341, -1.04589, -1.03892, -1.03375, 1.04464, -1.0353, -1.03519, -1.03491]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[2.05267, -0.48114, 1.15286, -1.20219, -1.07192, -1.11626, 0.89917, 1.23051, -0.33456, 1.14313, -1.32581, 1.01801, 0.6026, 1.61376, -0.36954, -2.33578]","[-1.03561, -1.04553, -1.04898, -1.03398, 1.04889, -1.03463, 1.04189, -1.0357]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.60399, 1.05683, -0.14462, 1.25368, 0.46102, 1.21882, -0.69631, -0.94585, 1.62272, -0.78901, 1.88968, -2.11314, -2.88001, -1.70599, 1.48286, 1.27753]","[-1.04443, -1.05354, -1.05373, -1.05246, 1.03934, -1.04652, 1.03068, 1.03186]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0.66455, 0.64604, -0.73901, -0.70542, -1.16256, -0.00572, -2.07241, 1.2918, -1.2627, -1.6479, 0.79363, 0.75315, 0.64362, -1.70346, 0.15614, -0.27836]","[-1.03535, -1.04753, -1.05213, -1.0407, 1.04345, 1.0362, -1.03667, -1.03594]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.76619, -1.73401, 0.34334, 2.20859, 1.33589, -0.73258, 0.53165, -2.29657, 1.91688, 1.19769, -0.96806, -0.07223, -0.00334, 0.35784, -1.06189, 1.09398]","[-1.04298, -1.05619, -1.04696, -1.04884, 1.04452, 1.03453, -1.04183, 1.03369]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[-1.08371, 1.7097, -0.55335, -0.67288, -0.06026, 1.59602, 1.21641, 0.39939, 1.54728, -1.92548, 0.39283, 1.36406, -1.65018, -0.82436, -1.05224, -0.76506]","[-1.03802, -1.04962, -1.04676, -1.04337, 1.03924, 1.03588, 1.03606, -1.03603]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0.32017, -1.51946, -1.51999, 1.22693, -1.4568, -0.82301, -1.15052, -0.5304, -1.00723, 0.33167, 2.11597, 0.25594, 1.37583, 0.81819, 2.30194, 0.18125]","[-1.04969, -1.05249, -1.05054, -1.05174, 1.03889, 1.03544, 1.03261, 1.03096]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0.69142, -1.29006, -0.10401, -1.89569, 1.2059, 0.98322, 1.08496, -1.25986, -1.23486, 0.54799, 1.88311, 0.7941, -0.9209, -0.25718, -2.62339, 1.21402]","[-1.04222, -1.05102, -1.04777, 1.03946, -1.04995, -1.04171, -1.04105, 1.03346]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]","[0.77141, 1.44923, -1.28622, 2.08194, 1.83482, 0.41467, 0.30794, 0.01161, -0.90338, -0.40391, 1.68834, 0.27542, -0.86151, 1.54168, -1.72204, -0.296]","[-1.03547, -1.04529, -1.04745, 1.0383, -1.04477, -1.03428, 1.04121, -1.0356]"
