Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.9788, -0.74751, -1.06533, -2.6904, -0.66421, -1.18644, -0.12925, 0.29974, -1.21286, 1.38313, 1.03321, 1.17179, 1.03184, 1.16802, 0.46133, -1.97904]","[-1.03795, -1.05001, -1.03913, -1.03838, -1.04433, -1.03763, -1.03996, -1.03884]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[-1.61694, 0.78794, 0.60252, 0.63234, 1.0943, 0.66789, 1.08149, -1.67105, 1.7866, -0.46258, -0.55046, -1.2101, 0.62471, -0.99502, -2.35025, 1.302]","[-1.03763, -1.05007, -1.04722, -1.0395, -1.04082, -1.03812, -1.03717, 1.04124]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.72057, -0.8504, 1.21833, -0.70934, 1.17838, -0.66214, 1.0238, 0.55799, 1.81328, 2.00222, -1.22827, 0.62694, -0.32054, 0.35852, -1.19368, -1.01404]","[-1.04177, -1.04538, -1.05647, -1.04077, -1.04541, -1.04033, 1.03866, -1.04106]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[-1.6262, 0.82913, -0.51925, -0.68279, 1.2987, 2.33708, -1.33302, 1.24697, 1.56375, 0.10729, 2.44772, 0.93199, -1.82969, -1.67747, 0.60456, -1.67536]","[-1.03591, -1.05587, -1.04773, -1.04008, -1.04162, 1.03811, -1.04043, -1.04085]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[-0.14182, -1.9787, 0.52846, 0.34698, -0.26992, -1.87643, 1.62616, -1.63498, -1.12187, 0.3733, -1.49142, -0.27751, -0.21889, 2.5041, -1.62519, 0.52334]","[-1.03834, -1.04658, -1.04876, -1.041, -1.05494, 1.04181, -1.03803, 1.04234]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.77398, 0.79158, 0.61457, -1.48745, -0.90163, 1.81891, 1.84074, 1.01673, -1.20932, -2.69144, -0.87608, 1.69173, 1.56889, -0.55548, -2.81829, -1.58308]","[-1.04826, -1.05724, -1.05314, -1.04527, -1.04918, 1.03705, 1.03823, -1.04241]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]","[-1.26808, -1.65657, -1.43702, 0.68006, 0.6874, -1.17292, -1.10041, -1.41399, 0.79956, 2.83733, -0.59766, 0.10518, -1.76688, 0.70223, 1.01256, 1.71867]","[-1.04269, -1.04985, -1.05324, -1.03711, -1.03421, 1.04016, 1.04011, 1.04054]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.14429, -1.76539, -1.7959, -1.15511, 1.00822, -1.17101, -1.23959, 0.42801, 1.06958, 0.67583, 1.35543, 3.18094, -1.21613, 1.91664, 1.61141, -2.37269]","[-1.03833, -1.04975, -1.03902, -1.03921, 1.04894, -1.03858, -1.04056, -1.03973]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]","[1.06901, -1.80576, 0.66745, -1.10955, -1.0114, -0.10623, 0.89269, -0.17807, -1.14781, 0.23829, -0.4101, 0.92063, 2.14511, 0.83184, 0.30243, -1.30114]","[-1.04157, -1.04583, -1.05678, -1.04153, 1.03557, -1.04062, 1.03934, -1.04106]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-1.41756, 2.29702, -1.35435, 1.81844, 0.64021, 2.11512, -0.64367, -0.84161, 0.74697, 0.24852, 0.26516, -1.51059, -0.54747, -1.6344, 0.5855, 1.75369]","[-1.03965, -1.05268, -1.05543, -1.04256, 1.05516, -1.03778, 1.03999, 1.04095]"
