Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0.51256, -0.10883, -0.71593, -0.81485, -1.56477, -0.48859, -0.62627, 0.43026, -2.07533, 0.87636, 0.43655, 1.71745, -0.11563, 0.8492, 0.82078, -0.76075]","[-1.04391, -1.04797, -1.04049, -1.03941, -1.0426, -1.04167, -1.04178, -1.03863]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0.04264, 0.81737, 0.66293, 2.79687, 1.21392, 0.48425, 0.91986, -0.43583, -0.20846, -0.70847, -0.89167, -0.34587, -1.058, -1.23021, -1.66151, 2.90758]","[-1.0396, -1.03893, -1.04134, -1.03687, -1.04489, -1.03884, -1.03869, 1.03939]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-0.47423, -0.44202, 0.1711, -0.39333, 1.01579, -0.56579, 0.82256, 1.30161, 1.74623, 0.15835, -0.41653, 0.9161, -0.56247, 1.68215, 0.70142, -0.85659]","[-1.0387, -1.03828, -1.04037, -1.03485, -1.03917, -1.03585, 1.04284, -1.03765]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.34138, -0.00153, -1.07514, -1.20409, 0.42545, 1.06486, -1.90261, 0.40967, 1.17381, -0.17405, 0.44385, 0.78733, -0.06941, -0.15784, 0.43879, -0.67154]","[-1.04249, -1.04053, -1.0441, -1.03419, -1.0439, 1.04264, -1.03556, -1.03784]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[1.91078, -1.11402, 0.65697, 0.24781, -1.29137, -0.96233, -0.09749, -0.86427, -0.59036, 0.96222, -0.87346, -1.29398, -0.19837, 0.90455, -1.54459, 1.58829]","[-1.03983, -1.04931, -1.0411, -1.04181, -1.04081, 1.04198, -1.03841, 1.0402]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]","[-0.1011, 0.76678, 1.51788, -1.21109, -1.73415, 1.80281, 1.3078, 1.05655, -1.03137, -0.15007, -0.88724, 0.24027, 0.67559, 0.19767, -1.03923, 0.65098]","[-1.03835, -1.03463, -1.03423, -1.03403, -1.03298, 1.04485, 1.04522, -1.03808]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]","[-0.90823, -1.46114, -0.26317, 0.91453, 1.80401, -2.69958, -0.37016, -1.97229, 1.63263, 0.42232, 1.1389, -0.81315, -0.63778, -0.61236, -0.41531, 1.75141]","[-1.05028, -1.04473, -1.04374, -1.04674, -1.04341, 1.042, 1.04238, 1.04171]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.67743, -1.35823, -0.37391, -0.76706, 1.24896, -1.02951, -0.47781, 1.25897, 0.82293, 0.43493, 0.34686, 1.63928, -0.64676, 0.39813, 0.45289, -0.89211]","[-1.04398, -1.0492, -1.04005, -1.03879, 1.04718, -1.04128, -1.04109, -1.03743]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[2.05347, -0.50806, 1.74681, -0.72001, -0.18205, -0.32316, 0.37302, 1.36704, -0.86805, 0.77405, 0.20155, 2.3918, 0.61415, 0.09252, 0.23817, -0.83604]","[-1.03842, -1.03633, -1.0404, -1.03608, 1.04973, -1.03638, 1.04304, -1.03818]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.31684, 0.86776, -2.18314, 1.02169, 1.55329, 0.61497, -1.37379, -0.79495, 0.75988, -0.69918, 1.23761, -0.59337, -0.85085, -1.34218, 1.56526, 1.59695]","[-1.04398, -1.04148, -1.04937, -1.04395, 1.04191, -1.04305, 1.03736, 1.03918]"
