Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.63138, -0.19642, -0.95426, -1.17923, -1.16091, -1.01709, -2.16458, 1.93749, -2.18991, 1.25698, 0.36412, 0.19568, 1.2781, 1.24982, 1.09117, -1.25728]","[-1.01328, -1.03758, -1.03308, -1.04084, -1.04369, -1.03544, -1.03915, -1.03948]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.21231, 2.14059, 1.38531, 2.01276, 1.3771, 1.34478, -0.91782, -1.13976, 1.23451, -0.03199, -0.79231, -0.97668, -0.76384, -0.34864, -1.9548, 1.13201]","[-1.04023, -1.04722, -1.04376, -1.03923, -1.05804, -1.03608, -1.04114, 1.03454]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[-1.4929, -1.64583, 1.13689, 0.70734, 1.19944, -1.04195, 0.76641, 1.49088, 1.93658, -0.01961, -0.2998, -0.20944, 0.24684, 1.43702, -1.25288, -0.57528]","[-1.04112, -1.04409, -1.04972, -1.04317, -1.05137, -1.03497, 1.04177, -1.04104]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.60964, 0.94488, 0.59862, -1.07341, 2.07666, 0.01394, -0.14628, 1.6163, 1.03819, -1.05829, 0.78444, 0.74145, -0.91997, -1.72965, 1.01794, -1.81668]","[-1.03734, -1.05672, -1.05186, -1.04283, -1.05156, 1.0344, -1.03896, -1.04374]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[0.56423, -1.18418, 0.9837, -0.24745, -1.52115, -1.56434, 1.62251, -0.19404, -1.11106, 0.91242, -0.2724, -1.2543, 0.64414, -0.4521, -0.15582, 2.28849]","[-1.04149, -1.05568, -1.0416, -1.03986, -1.04334, 1.03484, -1.0428, 1.03882]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]","[1.41125, 1.93343, 1.57713, -0.32495, -1.56862, 0.47248, 0.65697, -0.01675, -0.52015, -0.54214, -1.25904, 0.42235, 0.80129, -1.10454, -0.26825, 0.51832]","[-1.04903, -1.04544, -1.04533, -1.04475, -1.04769, 1.04033, 1.04167, -1.04425]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0.30595, -1.80463, -2.65648, 1.8376, 1.87228, -1.11544, -1.31097, -2.01963, 1.95294, 0.49312, 0.43111, -1.38608, -0.80783, 1.56867, 2.23198, 2.09737]","[-1.05175, -1.04023, -1.04763, -1.04587, -1.0468, 1.03992, 1.04274, 1.04089]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.06386, -0.92669, -0.99069, -0.01842, 1.95009, -1.38892, -0.73993, 0.44096, 1.73774, 0.87566, 0.51706, 0.18631, -1.39958, 1.97385, 0.91524, -0.82018]","[-1.01803, -1.04032, -1.03363, -1.04093, 1.05107, -1.03641, -1.03972, -1.03862]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0.9474, -1.93845, 1.31364, -1.48854, -1.04369, -0.17553, 1.7953, 0.15599, 0.14907, 1.30417, -0.3928, 1.66184, 1.50983, 0.51183, -1.13904, -0.38067]","[-1.0408, -1.04309, -1.04982, -1.04408, 1.05114, -1.03425, 1.04572, -1.04159]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]","[-1.01885, 0.54152, -0.77216, 1.18606, 3.1782, 0.29471, -2.01372, 0.35941, 1.56455, -1.00821, -0.32588, 0.51207, -1.25688, -0.69634, 0.4372, 0.99537]","[-1.04224, -1.04671, -1.05502, -1.03818, 1.0399, -1.04205, 1.03672, 1.03851]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.11362, 1.96014, -2.72925, -0.38095, -1.70646, 1.8328, -1.36471, 0.71272, -1.1041, -1.36821, 1.26461, 0.52253, 0.52791, -1.82676, 1.18899, -0.48891]","[-1.03406, -1.05662, -1.05283, -1.0428, 1.03727, 1.03424, -1.039, -1.04341]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.98844, -1.66941, 0.30721, 0.02023, 1.02443, -1.43691, -0.36057, -0.28618, 1.11765, 0.64265, -0.37982, -2.14242, -0.85982, 1.0334, -0.54822, 0.79895]","[-1.04081, -1.05623, -1.04232, -1.03969, 1.04546, 1.03473, -1.04168, 1.03826]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[-2.00601, 1.0263, 1.21582, -0.14358, 0.34209, 1.32417, 0.2235, -0.17177, 1.27327, -1.27464, -1.42194, 1.64706, 0.26244, -1.46583, -1.19801, -0.93999]","[-1.04891, -1.04605, -1.04558, -1.04347, 1.04321, 1.03941, 1.03865, -1.04497]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0.77083, -2.20722, -1.4136, 1.84464, -1.80084, -0.74215, -0.09242, -1.58663, -0.39492, 1.58222, 2.11776, -0.61997, 1.01585, 0.56484, 1.2205, 1.3294]","[-1.05124, -1.04114, -1.04511, -1.04449, 1.05353, 1.04093, 1.04341, 1.04092]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[-0.60658, -2.02745, -1.28323, -1.66369, 1.0674, 0.82277, 1.75907, -0.6444, -1.82211, -0.05394, 1.74361, 1.91088, -2.05298, -0.09755, -1.30944, 0.50879]","[-1.04003, -1.06639, -1.06966, 1.03644, -1.05849, -1.03737, -1.04173, 1.03693]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[1.03382, 0.51566, 0.49919, 0.6195, 0.68944, -0.84492, 0.538, 2.30871, -0.43291, -1.08491, 0.83207, -0.77294, -1.45525, 0.58783, -1.86149, -0.00347]","[-1.03992, -1.04944, -1.05544, 1.04246, -1.04849, -1.03789, 1.04006, -1.04226]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[-0.77842, -0.10948, 0.98041, -1.29344, -1.32735, 0.0128, -0.84851, -1.9062, 1.01249, 0.83055, -0.02566, 1.79666, 1.7923, -1.86674, 3.25189, 1.05938]","[-1.04348, -1.05877, -1.05248, 1.03908, -1.04397, -1.04184, 1.03684, 1.03969]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]","[1.09188, 0.10768, 1.18969, 1.45386, 2.02284, 1.61535, -0.27516, 0.77887, -0.98199, 1.52628, -0.75041, -1.45663, -1.46066, -0.16686, 1.38116, 0.00536]","[-1.04014, -1.05093, -1.04941, 1.03668, -1.05087, 1.03536, -1.04257, -1.04477]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]","[-1.85454, 0.78923, -1.02724, -0.33254, -0.14643, -0.65951, 1.44975, -0.42571, -0.9942, -0.9225, 0.81021, 1.22064, 1.25179, 0.49642, -0.67539, 1.68716]","[-1.04238, -1.04546, -1.0596, 1.03628, -1.04615, 1.03565, -1.04358, 1.03683]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[1.4976, 0.03034, 1.34526, -1.90357, 0.10142, 0.08933, -1.48733, -1.44515, 0.83143, -0.2726, -0.85777, 1.3085, -0.23395, 1.23303, 1.29454, 1.42518]","[-1.04846, -1.04826, -1.05272, 1.03609, -1.04911, 1.03455, 1.03712, 1.03674]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[1.51765, 1.75308, 1.37588, 0.87511, 0.39464, -0.43217, -0.03688, 1.20505, -1.92637, -2.11482, -1.37569, -1.27703, -1.24137, 1.03552, 1.20373, -2.42202]","[-1.02152, -1.04816, -1.04661, 1.04592, 1.05282, -1.03758, -1.03879, -1.0448]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[-1.25155, -0.88656, -0.75835, -1.24848, -1.02268, 1.11618, 2.94031, -1.52117, 1.01438, 1.00027, 1.26508, 0.05512, 1.87725, -0.59776, -1.4531, 0.86843]","[-1.04053, -1.06622, -1.0733, 1.04125, 1.05193, -1.03698, -1.04157, 1.04085]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[-0.55864, 2.35115, -0.69731, 0.60151, -0.99783, -1.1571, 1.56366, 0.0893, 0.2567, -2.72946, 0.76121, -0.40893, 0.26305, 0.38668, -1.7741, -0.30008]","[-1.0385, -1.04872, -1.05563, 1.04506, 1.05491, -1.03557, 1.04443, -1.04124]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]","[1.31532, -0.58901, 0.97056, -0.78619, 2.00651, 0.7591, -0.60456, 0.10315, -0.16775, 0.83656, -0.74397, 0.14758, -0.78555, -1.00656, 1.00725, 1.48252]","[-1.04279, -1.0552, -1.05294, 1.03527, 1.03999, -1.04244, 1.03421, 1.03779]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[-0.95467, -2.30963, 1.08907, 0.92656, -1.23692, 1.8441, -1.27804, 0.89419, 0.98336, 0.56652, -0.76664, -1.44516, 1.37342, -1.87591, 2.12435, -0.22698]","[-1.03856, -1.05073, -1.04377, 1.03665, 1.04055, 1.0355, -1.04058, -1.04336]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]","[0.05948, 1.25863, -1.3352, -1.79456, 0.33859, -0.8731, 0.70326, -0.58023, -0.82839, -0.80624, 1.94029, -0.04861, 0.22959, 1.33531, -1.42315, 2.34831]","[-1.04178, -1.04701, -1.05455, 1.03358, 1.03988, 1.03211, -1.04285, 1.03606]"
