Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.39605, -0.96432, -2.22729, -1.4385, -0.58265, -1.9171, -1.25586, 1.46581, -0.56661, -0.56076, 0.57548, 1.28633, 0.59856, -0.0056, 1.72491, -0.72067]","[-1.05167, -1.04036, -1.04502, -1.05177, -1.05366, -1.05056, -1.04819, -1.0508]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[-0.27387, 1.59, 1.39026, 1.02801, 1.62867, -0.26822, 0.0812, -0.47393, 0.75235, 0.26389, -0.7211, -0.86744, -1.28381, -1.86734, -1.23425, 1.62675]","[-1.05761, -1.06298, -1.06116, -1.05459, -1.05093, -1.0558, -1.05575, 1.04875]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0.18677, -1.26844, -0.47036, -1.20274, 1.48452, -1.22746, 0.84811, 0.31123, 0.7802, 0.94708, -0.40492, 1.16275, -0.64249, 0.92288, -0.85689, -0.45005]","[-1.05375, -1.0457, -1.0582, -1.05633, -1.03562, -1.0526, 1.05463, -1.05236]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.20239, 1.39881, -1.2859, 0.19809, 0.25449, 1.52602, -1.05699, 1.28893, 0.56944, -0.35409, 1.96441, 0.25366, -1.61771, -1.31102, 0.82686, -0.85245]","[-1.05155, -1.07166, -1.0568, -1.05899, -1.04534, 1.05172, -1.0536, -1.05304]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.46804, -0.48902, 2.4393, 1.90242, 0.46018, -1.33294, 0.9115, -1.3106, -1.38255, 1.13451, -0.17988, -1.07175, 0.05102, 1.69293, -1.20855, 0.29371]","[-1.05634, -1.04966, -1.06131, -1.05183, -1.06261, 1.05233, -1.05335, 1.05297]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[0.40989, 1.40741, 1.27168, -2.05512, -0.0128, 2.24804, 0.75391, -0.16873, -1.0217, -1.15375, -1.54476, 2.05577, 0.06905, -1.62715, -1.22109, -0.90931]","[-1.0558, -1.06555, -1.05727, -1.06156, -1.06493, 1.05316, 1.05309, -1.05378]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.57714, -1.05978, -2.42291, 0.75526, 2.15821, -0.36512, -1.47952, -1.93457, 0.50054, 1.22717, 1.77515, -1.13434, -1.15687, 0.05477, 1.75373, 0.03615]","[-1.05929, -1.05201, -1.05503, -1.05689, -1.05011, 1.05261, 1.05327, 1.05297]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[-0.93367, -1.11311, -0.96891, -2.09326, 1.86518, 0.48997, 0.35352, 0.70571, 2.28909, 1.20328, 0.06696, 0.46155, -0.47701, -0.40055, 1.35159, -1.09375]","[-1.05191, -1.04363, -1.0464, -1.05186, 1.06844, -1.0508, -1.04876, -1.05256]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.90922, -0.59401, 1.50327, 0.4394, 0.21885, -1.25524, 2.23734, 1.41342, -1.48965, 1.70071, -1.92578, 0.70749, 1.02455, 2.59898, -1.27163, -2.11195]","[-1.05469, -1.04413, -1.05914, -1.05854, 1.05029, -1.05366, 1.05494, -1.05199]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-1.63193, -0.7235, -1.44579, 1.70873, -0.01398, 1.47784, 0.20935, -1.8159, 2.04273, -0.17822, 1.11632, -1.15138, -1.23384, 0.08289, 0.85987, 0.64405]","[-1.05825, -1.06591, -1.05965, -1.06208, 1.05721, -1.05731, 1.05118, 1.05133]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.44874, 1.14211, -0.91187, -1.1903, 0.13101, 1.2041, -1.21531, 0.88307, -0.89722, -0.8975, 1.603, 0.75159, 1.1561, -1.34541, 0.96847, -1.04413]","[-1.04989, -1.07246, -1.05131, -1.05968, 1.04284, 1.05249, -1.05323, -1.05327]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.57009, -0.82451, 0.87556, 0.97912, -0.36237, -0.44587, -0.62705, -0.98441, 1.35326, 1.05955, -1.25539, -1.1291, -0.49491, 0.64997, -0.66643, 1.2135]","[-1.05738, -1.05088, -1.05691, -1.05365, 1.0653, 1.05237, -1.05462, 1.05248]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[-1.7359, 1.59889, 1.14965, -0.78922, 1.1706, 2.22415, 0.41344, -0.84944, 2.53081, -0.93874, -1.31415, -0.46947, -0.99762, -1.40424, -0.30316, -1.70235]","[-1.0571, -1.06362, -1.05623, -1.06039, 1.05675, 1.05287, 1.05278, -1.05462]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[0.88963, -0.44279, -1.30835, 2.0706, 0.08133, -1.31865, -0.73459, -0.13603, -1.45781, 0.36553, 0.9147, -1.57864, 0.91965, -0.16407, 0.19234, 0.62719]","[-1.05731, -1.05344, -1.05562, -1.05879, 1.04874, 1.05154, 1.05254, 1.05173]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0.50751, -0.60887, -1.13212, -0.62384, 0.529, 0.70832, 1.0903, -1.16911, -0.34507, 0.13796, 0.13239, 1.23086, -1.22229, -1.71567, -1.0143, 1.01337]","[-1.0562, -1.05284, -1.05123, 1.05699, -1.04931, -1.05457, -1.05516, 1.05216]"
