Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.05423, -1.12159, -1.045, -0.71112, -2.24513, -2.0503, -0.03274, 0.94942, -0.75089, 0.63891, -0.50067, 1.49838, 0.89515, 1.24034, -9e-05, -0.17931]","[-1.03272, -1.04487, -1.03098, -1.03397, -1.04658, -1.03298, -1.03531, -1.03675]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.66231, 0.71329, 1.76078, 0.5257, -0.60646, 0.3385, 0.82885, -0.51614, 1.37409, -0.80246, -0.36108, -0.75629, -1.09206, -0.55304, -0.55027, 0.79397]","[-1.04998, -1.05272, -1.04941, -1.03954, -1.05246, -1.04671, -1.04586, 1.04106]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[-1.04843, 0.18984, 0.78953, -0.82215, 1.60088, -1.50738, 1.09706, 1.79146, -0.09195, -0.00821, -0.60096, 0.82324, -0.98413, 1.05572, -1.58082, -0.83282]","[-1.04941, -1.05852, -1.05051, -1.03941, -1.05612, -1.0381, 1.03268, -1.03958]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[-1.52757, 0.93455, -0.20048, -1.03779, 3.5656, 0.94734, -2.25051, 1.16103, 1.74079, -1.00686, 0.2846, 1.00885, -0.88754, -1.8846, -0.31376, -0.54847]","[-1.04795, -1.05043, -1.04918, -1.03972, -1.05408, 1.03433, -1.03489, -1.04077]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.39154, -1.93399, 0.93353, 1.3662, -1.66562, -1.44979, 0.75873, -1.79172, -1.90714, 1.35493, -1.4625, -0.85625, 1.20409, 1.12826, -0.32911, 0.94236]","[-1.03984, -1.0527, -1.03957, -1.03653, -1.04998, 1.04086, -1.03747, 1.04167]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.69837, 0.90629, 2.13138, 0.50335, -1.57857, 1.32934, 0.43333, 0.87744, -0.92368, -0.16441, -1.28734, 0.40493, 0.10514, -1.34186, -0.79627, -1.22033]","[-1.05064, -1.0437, -1.04189, -1.0433, -1.04245, 1.03536, 1.03484, -1.04162]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.68405, -1.14729, -2.46196, 2.00194, -0.09445, -1.70309, -0.95033, -0.40687, 0.3003, 0.36718, 1.37674, -0.8835, -0.13784, 2.06762, 1.10255, 0.04299]","[-1.04648, -1.04116, -1.04475, -1.03701, -1.03513, 1.0444, 1.04536, 1.0446]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.1043, -1.3389, -1.71486, -0.64323, 0.00251, -0.60289, -0.30079, -0.0382, 0.83074, 0.19896, 0.7481, 2.24102, -0.73575, 1.1275, 1.65236, -1.53709]","[-1.03298, -1.04885, -1.03019, -1.03453, 1.05248, -1.03377, -1.03567, -1.03765]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.2018, 0.0093, 0.44966, -1.08585, -2.02939, -0.46076, 0.47934, 0.4136, -0.91579, 1.34095, -0.88715, 1.01535, 1.83347, 1.93068, -1.51965, -0.00308]","[-1.04856, -1.05765, -1.05097, -1.04105, 1.04746, -1.03933, 1.03351, -1.03976]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.29646, 0.85337, -1.70934, 0.19805, 0.99832, 1.47277, -1.29557, -1.63329, 0.70319, -1.15807, 1.12623, -0.92746, -0.4869, -0.77009, 2.032, 0.74755]","[-1.04609, -1.05062, -1.05297, -1.03372, 1.04929, -1.04657, 1.04475, 1.04415]"
