Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]","[0.81199, -0.64482, -1.09577, -0.63978, -1.70583, -1.29745, -0.40106, 0.50889, -0.66917, -0.00353, 1.29048, 0.67638, 1.09632, 0.58786, -0.355, -1.00562]","[-1.04625, -1.04284, -1.04343, -1.04817, -1.0471, -1.04849, -1.04583, -1.04447]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[-0.46639, 0.78833, 0.12937, 0.81263, 0.28552, 0.93517, 1.70586, -1.54284, -0.12699, 0.32059, -0.34559, -1.00366, -0.0424, -0.95713, -0.69705, 1.11355]","[-1.04972, -1.04995, -1.0455, -1.0481, -1.04769, -1.05023, -1.05087, 1.04669]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[-1.18975, 0.2864, -0.13867, -0.89755, 0.18856, -0.98599, 0.41901, 0.34502, 2.82279, 0.00844, -0.2004, -0.29815, -1.35851, 0.66054, -0.59024, -0.53878]","[-1.04669, -1.04848, -1.04065, -1.05049, -1.04658, -1.04901, 1.0449, -1.04706]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[-1.05732, 0.89634, -0.95032, 0.92322, 0.04057, 1.23018, -1.88543, 2.25624, 1.67985, -0.72154, 1.20691, 1.04667, -0.13529, -1.36735, 1.75259, 0.08111]","[-1.04354, -1.04575, -1.05764, -1.05581, -1.04761, 1.04472, -1.04456, -1.04591]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.5891, -0.79244, 0.37491, 0.84077, -0.28868, -0.62404, 0.16643, -1.67772, -0.06691, 2.54694, -1.22858, -1.87621, 0.0994, 0.95062, -1.46175, 1.72409]","[-1.04943, -1.04702, -1.04186, -1.04273, -1.0492, 1.04886, -1.04817, 1.05172]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.08032, 0.14966, 0.62795, -0.05732, -1.34622, 2.68413, 1.90714, 0.49797, -2.09255, -1.93494, -1.03586, 2.31868, 0.33217, -0.83926, -1.20577, -0.86979]","[-1.05148, -1.05429, -1.04775, -1.05572, -1.05437, 1.04265, 1.0422, -1.04963]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[-1.02456, -0.08419, -1.77651, 1.30394, 0.13964, -0.41726, -0.10123, -0.67298, 0.30605, 2.01887, 0.14056, -1.92635, 0.57944, 0.49309, 1.19977, 0.91174]","[-1.05038, -1.04644, -1.04979, -1.04561, -1.04159, 1.04764, 1.04921, 1.04838]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.23283, -0.40369, -0.59805, -0.7947, 1.43932, -1.69886, -1.08062, 0.08132, 1.25092, 0.61973, 0.53219, 0.86517, -0.53453, 0.4766, 0.81179, -1.02494]","[-1.04607, -1.04225, -1.04282, -1.04768, 1.05057, -1.04781, -1.04563, -1.04641]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[-0.21194, -1.36903, 0.55792, -2.24131, -0.56902, -0.29979, 1.14294, -0.57707, -1.90662, 1.10726, -1.53223, -0.84784, 1.08169, 1.77002, -1.78235, -1.76778]","[-1.04699, -1.04948, -1.04397, -1.05193, 1.04424, -1.04903, 1.04437, -1.04758]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[-0.50759, 1.20837, -0.49821, 1.00961, -0.45738, 1.73983, -2.13629, 0.19822, 0.62507, 0.98015, 0.30376, -1.3292, -1.32045, -0.79321, 0.57277, 1.25385]","[-1.05119, -1.05364, -1.05461, -1.05003, 1.04604, -1.05111, 1.04719, 1.04833]"
