Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[1.70833, -0.38227, -1.64294, -1.27916, -0.84226, -1.06838, -1.84467, 1.37432, -0.61493, 2.13108, 1.19552, 1.20935, -0.02629, 1.05704, 1.24, -1.40412]","[-1.00924, -1.02655, -1.00951, -1.03056, -1.03009, -1.02181, -1.0307, -1.03518]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.76562, 1.07693, -0.24696, 0.8602, -0.64132, 1.40411, 2.91124, -2.22098, 0.45417, -1.34806, -1.16969, -0.99726, -0.95386, -0.23282, -1.70168, 0.39927]","[-1.03701, -1.03432, -1.03614, -1.04095, -1.03726, -1.03894, -1.03917, 1.04218]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[-0.6734, -2.0009, 0.80936, 0.303, 1.97936, -1.15161, 1.71948, 0.0239, -0.04724, 0.77252, -0.97849, 0.47827, -0.7316, 0.48827, -0.90357, -0.3058]","[-1.03768, -1.02371, -1.04619, -1.03158, -1.03744, -1.02473, 1.03946, -1.0369]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.37614, 1.40035, -0.96744, -0.59014, 0.06655, 0.21886, -1.79088, 0.95606, 1.66831, -0.19972, 0.58923, 1.35905, -1.46068, -1.72477, 1.48072, -1.70116]","[-1.0356, -1.04918, -1.03024, -1.03143, -1.03344, 1.03518, -1.02934, -1.0383]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]","[1.06111, -0.41292, 1.77962, 0.743, -1.76909, -2.15725, 1.55445, -1.752, -0.13619, -0.03571, -1.36475, 0.0923, 0.94163, 1.5088, -0.81386, 0.99288]","[-1.04074, -1.04203, -1.03607, -1.03861, -1.0367, 1.04045, -1.04169, 1.04192]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[1.2596, -0.67351, 0.55733, -1.04999, -1.46619, 1.39376, 0.99964, 2.14115, -1.17577, -0.47609, -1.18291, 1.06043, 2.23154, 0.45077, -0.80117, -0.38535]","[-1.04398, -1.04308, -1.04776, -1.03217, -1.04647, 1.04222, 1.04252, -1.03889]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-0.69479, -0.90164, -1.51051, 0.29598, 0.74268, -1.8066, -0.87019, -1.45137, 1.99105, -0.87216, 0.59148, -0.818, -0.71393, 1.62464, 1.5673, 1.47289]","[-1.03926, -1.02296, -1.02415, -1.0304, -1.03291, 1.05384, 1.05521, 1.05107]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[-0.97293, -1.18844, -1.32332, -1.70691, 0.10303, -0.54802, -1.52641, -0.54814, 0.91842, 1.21623, 1.46973, -0.02806, -0.63529, 0.51586, -0.1593, 0.0005]","[-1.01815, -1.02294, -1.00844, -1.0302, 1.0561, -1.02493, -1.03092, -1.03351]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.85956, -1.68038, 0.18904, -1.74277, -1.2092, -1.46857, 1.25539, 0.67663, -0.54237, 1.26519, -1.54482, 0.88649, 0.67661, 0.75793, -1.00905, -0.14261]","[-1.03742, -1.02003, -1.04641, -1.03315, 1.04561, -1.02209, 1.04091, -1.0377]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.54135, 1.97658, -1.20269, 0.66704, 0.38012, 0.29649, -1.55585, -1.51271, 0.46499, -1.10377, 0.60446, -1.41819, -0.06258, -0.93979, 1.1454, 0.34065]","[-1.03958, -1.03034, -1.03741, -1.03127, 1.0566, -1.03801, 1.057, 1.05005]"
