Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.3494, -1.9935, -0.79835, -0.28994, -1.60173, -1.26323, -0.16063, 1.75704, -0.9998, 1.44019, 0.42232, 0.91553, 0.45351, 1.02548, 1.68359, -0.22477]","[-1.02418, -1.03124, -1.0238, -1.02081, -1.03838, -1.02095, -1.02237, -1.02715]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[-0.25495, 0.40767, 1.80443, 0.69144, 0.27796, 2.36188, 0.40581, -2.10139, 1.87101, 0.16197, -0.61651, -1.60892, 0.25301, -0.46245, -0.51749, 1.37531]","[-1.03612, -1.04671, -1.0456, -1.04037, -1.04461, -1.03626, -1.0371, 1.02884]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.41265, -1.17393, 2.0234, -2.08172, 0.25929, -0.12533, 1.37835, 1.20055, 0.00533, 0.77248, -2.2594, 2.08315, -1.41505, 2.74212, -1.18888, -0.73592]","[-1.02581, -1.0381, -1.04619, -1.02598, -1.03538, -1.02388, 1.03304, -1.02813]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.58971, 0.03464, 0.01539, -1.57545, 0.43687, 0.81054, -0.65613, 0.19541, 1.056, -3.06395, 0.67721, 0.7763, -1.12666, -1.67558, 0.42091, -2.30198]","[-1.0245, -1.04723, -1.03377, -1.02431, -1.0085, 1.03257, -1.02246, -1.0276]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[0.52344, -1.26789, 1.82379, 0.61211, -1.4583, 0.63034, 1.37617, -1.36034, 0.73926, 0.94795, -0.54773, -0.87531, 1.50364, 2.33652, -0.35031, 1.35265]","[-1.03389, -1.0436, -1.04592, -1.0371, -1.0487, 1.02685, -1.03325, 1.0301]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.98924, 1.59131, 0.01099, -1.47011, -1.46228, 0.45412, 0.98275, 2.12652, -0.91846, -0.96926, -1.61738, 0.83245, 1.05437, -1.18864, -2.26078, -1.40687]","[-1.03006, -1.05016, -1.04754, -1.03403, -1.04871, 1.03263, 1.03293, -1.02837]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.81662, -1.40831, -1.01491, 1.01363, 1.02006, -1.41003, -1.75532, -1.49215, 2.1465, 1.77679, 1.71642, -1.80768, -0.49032, 1.72121, 1.26849, 0.79299]","[-1.03342, -1.03873, -1.03943, -1.03017, -1.03326, 1.03199, 1.03053, 1.02969]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[-0.98157, -2.63222, -0.46071, 0.18936, 2.46766, -0.56046, -0.68361, 1.1188, -0.53529, 1.07347, 1.56277, 2.07812, 0.31716, 1.12266, 1.29374, -0.53647]","[-1.02427, -1.03197, -1.02248, -1.02021, 1.04462, -1.0207, -1.02221, -1.02676]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0.89259, -1.27415, 1.78946, -0.6325, -1.00234, -0.30738, 0.90554, 1.02165, -2.58509, 0.41388, -2.88606, 1.52923, 1.73694, 0.37822, 0.48777, -1.36588]","[-1.02587, -1.03845, -1.04661, -1.02739, 1.03211, -1.02448, 1.03358, -1.02878]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]","[-0.02554, 1.83697, -0.45203, 0.22757, 0.9349, 1.93182, -1.07371, -0.57752, 1.4567, 0.18809, 1.91515, 0.21103, -0.9907, -0.37883, 0.61235, 2.15409]","[-1.0359, -1.04089, -1.04458, -1.03476, 1.04471, -1.03483, 1.02766, 1.02988]"
