Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.03952, -1.54232, -1.32885, -0.38915, -0.88423, -0.75782, -1.49058, 2.19254, -0.76808, 1.53857, 1.5054, 0.71893, 1.3972, 1.69111, 1.47238, -1.09585]","[-1.04329, -1.04369, -1.045, -1.04572, -1.04446, -1.04616, -1.04396, -1.04142]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.46498, 1.50106, 1.8074, 1.65075, 0.90229, -0.60163, 1.25743, -1.50183, 0.81328, -0.1883, -1.3907, -1.3354, -0.58147, -1.3765, -0.55235, 1.14184]","[-1.04861, -1.05831, -1.0545, -1.05015, -1.04911, -1.04981, -1.04839, 1.04421]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[-0.45126, -1.23887, 1.79381, -0.31282, 0.85812, 0.07684, 0.83788, 1.09775, 0.50947, 1.02845, -1.03741, -0.11809, -0.98293, -0.5532, -0.02193, -0.34656]","[-1.04865, -1.05318, -1.04627, -1.05346, -1.04558, -1.05026, 1.04993, -1.0457]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[-0.57243, 0.59606, -2.52475, -1.20148, 0.62904, 0.88941, -1.04534, 0.30338, 1.48268, -1.48398, 1.5155, 0.33593, -0.8685, 0.48784, 0.46595, -0.40372]","[-1.04451, -1.05311, -1.05779, -1.05287, -1.04233, 1.05272, -1.04744, -1.04398]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.3475, -0.49467, 0.85515, 1.43218, -0.46592, -1.08264, 0.9742, -1.71744, -1.81044, 1.0234, -1.19246, -1.06499, 0.94041, 0.16438, -0.73571, 0.79604]","[-1.04878, -1.05935, -1.05164, -1.04714, -1.05406, 1.04705, -1.04609, 1.04914]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[-0.32576, 0.51262, 1.4113, 0.3022, -1.54542, 1.14434, 0.96784, 0.80121, -1.69484, -1.37922, -1.71, 0.74772, 1.01281, -1.91118, 0.09879, -1.3723]","[-1.05417, -1.05584, -1.05195, -1.06001, -1.06019, 1.04532, 1.04581, -1.04952]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.93914, 0.05836, -1.86869, -0.03058, 1.27165, -1.15928, -1.86899, -0.87958, 1.39916, 0.41369, 0.67258, -1.00717, -1.41144, 0.90983, 0.85394, 0.73915]","[-1.04632, -1.04316, -1.04431, -1.04518, -1.04008, 1.04926, 1.04935, 1.04923]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.47227, -0.77602, -0.67563, -2.01261, 0.9384, -0.07303, -0.3244, 1.44742, 0.38862, 1.00604, 1.19301, 0.40062, -0.15037, 0.14419, 0.73827, -1.30609]","[-1.04328, -1.0439, -1.04525, -1.04588, 1.05837, -1.04614, -1.04412, -1.04369]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0.26922, -0.70305, 0.21798, -0.95761, -2.09426, -0.64484, -0.24472, 1.55806, -0.94659, 0.15903, -1.80808, 2.09474, 0.27772, 0.63886, 0.93339, -1.92052]","[-1.04939, -1.05503, -1.04775, -1.05508, 1.04338, -1.0505, 1.04921, -1.04608]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[-1.27977, 0.32096, -0.39538, 0.35303, 1.89376, 0.74871, -2.22642, 0.0497, 1.25126, -0.67548, -0.6449, -1.01542, -1.14907, -1.73291, 1.43801, 1.44644]","[-1.04971, -1.05678, -1.05576, -1.05245, 1.048, -1.04835, 1.04647, 1.04842]"
