Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.60919, -0.75815, -1.84802, -0.10464, -0.97939, -0.45084, -1.83096, 3.33866, -2.10794, 0.5529, 0.96639, 2.27991, 0.67343, 0.72804, 0.72653, -1.29069]","[-1.03894, -1.04152, -1.04651, -1.04617, -1.0496, -1.03995, -1.03508, -1.03993]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[-0.46838, 0.45383, 1.3301, 2.24201, 0.29841, 1.49073, 1.691, -0.7863, 0.11979, -1.5165, -0.80839, -1.6556, -1.24885, 0.10418, -0.84605, 1.41401]","[-1.04819, -1.04295, -1.04006, -1.04285, -1.03814, -1.04738, -1.04949, 1.05137]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.38745, -1.2088, 0.60712, 0.35543, 1.22046, -2.51576, 1.0543, 1.73833, 2.45832, 0.81686, -2.2739, 0.52941, -1.17598, 0.37902, -0.16415, -0.79155]","[-1.04551, -1.0532, -1.04726, -1.05719, -1.05001, -1.04706, 1.04328, -1.0478]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[-0.56019, 0.00417, -1.38224, -0.74621, 1.26274, 0.11402, -1.88754, 2.22233, -0.91592, -1.65648, 1.78891, 2.33632, 0.24843, -1.06715, 1.42356, -1.81]","[-1.03991, -1.0511, -1.05433, -1.04922, -1.04137, 1.04509, -1.0427, -1.0411]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0.46828, -0.70803, 1.06976, 0.02585, -1.40129, -1.39249, -0.53492, -0.9613, -0.63644, 1.54298, 0.03127, -1.75216, 0.82149, 0.65917, -1.23489, 1.18953]","[-1.05387, -1.05535, -1.04829, -1.04634, -1.052, 1.05436, -1.05179, 1.05528]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.56991, 0.20908, 0.70889, -1.50118, -2.14115, 1.84828, 1.13366, 0.15242, -1.38651, -1.18476, -1.7522, 0.55096, 1.26783, -1.45168, -1.09021, -1.56977]","[-1.04338, -1.05029, -1.03977, -1.05489, -1.05763, 1.04532, 1.04471, -1.04236]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[-0.16681, 0.07852, -0.27278, 0.34329, -1.46617, -1.1855, -1.41696, -1.47232, -0.54626, 1.86001, 0.56542, -0.65453, 0.4014, -0.22987, 0.68434, 1.58598]","[-1.05102, -1.05291, -1.05223, -1.04918, -1.04596, 1.05065, 1.05092, 1.0492]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[-1.48699, -0.27379, -2.29622, 0.07178, -0.07664, -0.31467, -0.49913, 0.07393, 0.73467, -0.36637, 1.88576, 0.52947, -0.70729, 1.4939, 2.25428, -0.90569]","[-1.04012, -1.04386, -1.04877, -1.0471, 1.05215, -1.04109, -1.03595, -1.04478]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0.01769, -0.68397, 1.20627, -1.48002, -1.25657, -1.01937, 0.55751, 1.66057, -0.18995, 1.05009, 0.4254, 1.74911, 1.87669, -0.02705, 0.0223, -1.11436]","[-1.0455, -1.05275, -1.04775, -1.05774, 1.04244, -1.04698, 1.04352, -1.04645]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-1.3958, 1.95116, -1.15184, 1.01008, 0.73575, 0.75397, -0.72178, -1.69872, 0.64706, -0.65925, 0.55534, -1.11979, -1.79072, -1.55736, -0.13288, 0.46563]","[-1.05092, -1.0485, -1.0581, -1.04769, 1.05762, -1.05106, 1.05126, 1.05124]"
