Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[0.96433, -0.65864, -0.89076, -2.55873, -0.67917, -0.36413, -0.58127, 1.11909, -0.90206, 1.04976, 0.70025, 1.16229, -0.26315, 1.1794, -0.24884, -0.23445]","[-1.02694, -1.02874, -1.02052, -1.03534, -1.03247, -1.03206, -1.03332, -1.03747]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.54371, 1.73799, 1.0695, -0.24762, 1.41112, 0.11377, 0.54254, 0.44598, 0.67942, -0.60601, -1.89129, -0.00103, -0.08541, -1.33944, -1.94662, 1.30994]","[-1.04987, -1.04822, -1.05029, -1.04034, -1.03774, -1.04289, -1.04289, 1.04045]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.26009, -0.57383, 1.02252, -0.29075, 1.33573, -0.78431, 0.58338, 1.55788, 1.16006, 1.00203, -1.05121, 0.772, -1.22076, 1.78723, -2.77347, -2.55327]","[-1.03935, -1.03251, -1.03903, -1.03562, -1.03548, -1.03411, 1.04216, -1.04022]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.23791, 0.62446, -1.26794, -1.53201, 1.40103, 1.93979, -1.72156, 0.93264, 0.1546, -0.0608, 0.74644, 1.72282, -1.57161, -1.22534, 0.69765, -0.14246]","[-1.03691, -1.04194, -1.03772, -1.0391, -1.02229, 1.04134, -1.03689, -1.0412]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[-0.07085, -1.98931, -0.01531, 0.32355, -1.25461, -0.77005, 0.06657, -2.17173, -2.6547, 1.32535, 0.30255, -0.27916, 1.64062, 0.80754, 0.08852, 1.07864]","[-1.04385, -1.03323, -1.0378, -1.03585, -1.04535, 1.0385, -1.03808, 1.04108]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.97778, 1.06013, 1.1452, -0.97669, -0.95813, 2.23056, -0.45328, 1.25353, -0.91443, -1.52746, -0.49792, 0.14154, 1.34634, -0.56758, -1.51752, -1.33336]","[-1.04713, -1.04452, -1.03902, -1.04091, -1.04962, 1.04425, 1.04413, -1.0417]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.48412, -0.54734, -0.30181, 2.27932, 0.18492, -1.05075, -1.21584, -0.20491, 0.02634, 1.38054, 1.29374, -1.0327, -0.03301, 0.7157, 0.34944, 1.06496]","[-1.04721, -1.04053, -1.04039, -1.03889, -1.03889, 1.04066, 1.04334, 1.04237]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[0.12661, -2.06571, -1.36571, -0.82302, 1.82632, -0.3334, -1.49909, 0.96427, 1.21576, 1.69506, 0.4638, 0.84399, -1.72526, 1.22121, -0.08774, -1.15895]","[-1.028, -1.0281, -1.01883, -1.03578, 1.06004, -1.03316, -1.03456, -1.03686]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[1.04198, -1.68717, 0.75106, -1.52289, -0.97662, -1.98557, 0.41222, 1.33092, -0.96508, 1.02384, -0.3101, 1.42231, -0.42263, 0.04881, -1.55241, -0.97299]","[-1.03927, -1.03094, -1.03947, -1.03717, 1.0466, -1.03468, 1.04382, -1.04081]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.24539, 0.82899, 0.07295, 1.21238, 1.0347, 1.23993, -0.66693, -1.76531, 2.44933, -1.67854, 2.0711, -0.70153, -1.01948, -1.89105, 0.28502, 1.37418]","[-1.04714, -1.04857, -1.04424, -1.0431, 1.05517, -1.04416, 1.03703, 1.03872]"
