Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0.35295, -0.97562, -2.014, -1.11212, -0.74044, -0.39215, -0.81032, 0.98968, -2.01012, 1.47624, 0.88706, 2.22324, 2.09598, -0.23925, 1.0314, -1.50225]","[-1.03322, -1.03569, -1.0306, -1.03375, -1.04332, -1.03347, -1.03447, -1.0373]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[-1.51145, -0.77966, 0.16822, 0.14258, 2.08475, 0.65848, 0.53139, -0.92167, 1.72567, -0.79138, -0.74499, -1.31833, -1.81754, 0.27367, -1.494, -0.13547]","[-1.04107, -1.05222, -1.056, -1.04501, -1.04762, -1.04031, -1.04141, 1.03961]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.25515, -2.00574, 2.56033, -0.66212, 0.53253, -1.51821, 0.51259, 1.09095, 0.25732, 1.53352, -1.47268, 2.1955, -0.93552, 1.51766, -0.56748, -1.48326]","[-1.0332, -1.0413, -1.05455, -1.03375, -1.04175, -1.03349, 1.04445, -1.03783]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.86529, 2.34567, -1.49645, -2.24475, 2.16973, 0.19724, -0.57703, 0.52686, 1.30321, -1.51279, 2.05312, 1.30131, -0.70021, -1.41939, 2.45441, -1.6745]","[-1.03212, -1.05764, -1.04337, -1.03534, -1.03637, 1.04361, -1.03265, -1.03719]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[1.16157, -0.17987, 1.26538, 2.09369, -1.18042, -1.12297, 1.24447, -0.29968, -1.22299, 1.52831, -1.16522, -1.45582, 1.46751, 1.99707, -0.16514, -0.04287]","[-1.0367, -1.04765, -1.05377, -1.04076, -1.0533, 1.03856, -1.03655, 1.0402]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.8544, 0.3333, 0.84271, -0.00748, -1.31579, 1.78848, 1.36084, 1.69036, -1.38714, -1.20512, -1.21352, 1.72964, 0.75567, -2.73394, -0.9683, -0.01532]","[-1.03511, -1.0542, -1.05125, -1.0388, -1.05011, 1.04354, 1.04403, -1.03585]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-0.88364, -0.71923, -1.44075, 0.95845, 0.43291, -0.70529, -0.65483, -0.75002, 0.66975, -0.378, 0.77646, -0.95722, -0.74298, 1.79197, 1.81665, 0.45335]","[-1.038, -1.04486, -1.04652, -1.039, -1.0405, 1.04251, 1.04264, 1.0423]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-1.2545, -1.98985, -0.8241, -2.61914, 1.42064, -0.82442, -1.41159, 0.06061, 1.8297, 0.49344, 0.75668, 0.18632, -0.18538, 1.15076, -0.15438, -1.18226]","[-1.03325, -1.03701, -1.03156, -1.03391, 1.05509, -1.03355, -1.03457, -1.03712]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[2.53154, -0.48302, -0.16727, -2.43471, 0.5727, -0.44272, 0.77851, 0.65908, -0.18654, 0.09719, -1.43751, 0.82114, 0.64483, 2.34151, -0.54579, -1.73162]","[-1.03311, -1.04087, -1.05478, -1.03418, 1.04501, -1.03339, 1.04458, -1.03791]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[-1.0715, 1.93552, -0.01521, 0.85937, 0.95431, 1.50271, -1.18431, -0.93593, 0.67778, -0.32524, 2.46427, -2.11118, -1.73088, -0.48598, 0.48056, -0.41227]","[-1.04044, -1.05415, -1.05514, -1.04372, 1.04922, -1.04087, 1.04062, 1.04131]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0.88507, 1.01804, 0.34558, -0.7595, -1.38844, 0.84999, -1.32262, 1.84936, -1.1629, 0.43286, 2.22773, 1.45645, 0.7989, -0.75452, 0.80198, -0.75755]","[-1.03212, -1.05786, -1.0432, -1.03611, 1.04559, 1.04348, -1.03308, -1.0364]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.63705, -0.74787, 1.14018, 1.23099, 0.96544, -1.18395, 0.25608, 0.08739, 1.22305, 0.69836, -1.78072, -0.65006, -0.25148, 1.49134, -0.39108, 1.42931]","[-1.03642, -1.04766, -1.05033, -1.04015, 1.05435, 1.03846, -1.03613, 1.04039]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-1.66053, 1.01858, 1.64048, 0.00128, 1.25654, 0.82265, 0.6478, 0.96129, 1.23917, -1.58031, -1.03682, 0.32939, -2.16752, -0.80564, -0.68197, -0.31985]","[-1.03764, -1.05524, -1.05235, -1.03921, 1.04649, 1.04294, 1.04338, -1.03736]"
