Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0]",,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[-0.55301, -1.69785, -0.58641, -2.59527, -0.55283, -1.37185, -0.48295, -0.21722, -1.61102, 1.214, -0.11774, 0.52621, 2.22281, 1.26121, 1.799, 0.2142]","[-1.03541, 0.59433, 0.94243, 1.02233, 1.00352, 1.02473, 1.03593, 1.03218]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[-1.51992, 0.14897, 0.5047, 1.13494, 1.42955, 2.26848, 1.53688, 0.04528, 2.10403, -1.91776, -1.33316, -1.27814, -0.43169, -0.69784, 0.24916, 0.65925]","[0.2492, -0.40982, -1.05978, -1.05485, -1.04289, -0.82737, 0.64621, 0.99609]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[-1.87839, -1.30514, 0.93766, -0.43721, 1.98621, -0.59273, 1.45604, 1.46823, -0.1295, 0.94954, -1.30629, 1.5356, -0.06838, 1.14066, -0.13426, -0.73208]","[-1.05743, -1.03921, -0.98216, -1.0517, -1.02437, -1.0562, 1.02883, -1.0474]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.04968, 0.93825, -1.60643, 0.12486, 0.33582, 0.4316, -0.41004, 1.76746, 0.28248, -1.72745, 0.92431, 1.1374, -0.9174, -0.38821, 1.00994, -0.99028]","[-1.05513, -1.04948, -1.01727, -1.01787, -1.05289, 1.05038, -1.05432, -1.05254]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.29272, -1.81461, 0.60108, 0.73152, -0.73549, -1.28798, 1.18292, -1.67976, -2.11619, 2.54889, -0.65116, -1.2695, 1.63038, 2.01984, -1.46546, 0.87099]","[-1.05027, -1.05739, -1.0541, -1.05372, -1.05887, 1.05913, -1.05456, 1.05694]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.34118, 0.38108, 0.37003, -1.47004, -0.1211, 0.64551, 1.91611, 0.77226, -1.8527, -1.22966, -1.07971, 1.90546, 2.47064, -0.9836, -1.89237, -0.75484]","[-1.05627, -1.06105, -1.06221, -1.05663, -1.06881, 1.04808, 1.04564, -1.05532]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.45379, -1.56886, -1.38715, 0.81551, 0.49547, -1.42123, -0.93268, -0.51949, 0.69405, 0.76113, 0.70926, -2.05888, -0.19961, 0.80877, 1.46967, 0.62633]","[-1.05527, -1.06031, -1.05487, -1.05722, -1.05353, 1.05542, 1.05782, 1.05155]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.23564, -1.5552, -0.66634, -0.80158, 0.58946, -1.77016, -0.27974, 1.92966, 0.10288, 0.5847, 1.82072, -0.10119, -1.64044, 0.22145, 1.53915, -0.66784]","[-1.04901, -1.00785, -0.86256, -0.87052, 1.02412, -1.04154, -1.03348, -1.0357]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1]",,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[2.19345, -0.48834, -0.1539, -1.75081, -2.06332, 0.11533, 1.53939, 0.39858, -1.07822, 0.79032, 0.27686, 0.90825, 0.06327, 0.30721, -0.5858, -2.24097]","[-1.04759, 0.98572, 1.02396, -0.95983, -1.04575, 1.01895, 1.03816, -1.02622]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[-0.34798, 0.94011, -0.59507, 0.42197, 1.45219, 1.08919, -0.76376, -1.10345, 1.8323, -0.3701, 1.29073, 0.03007, -1.38729, -1.26789, 1.1798, 1.44822]","[-1.05021, -0.99547, -0.98176, -1.00535, 1.05865, -1.05034, 1.05312, 1.02873]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.79126, 0.95725, -1.54794, -0.14298, -2.17513, 1.07095, -0.76431, 1.90358, -0.83268, -0.50092, 0.96865, 0.9839, 0.91447, -1.58162, 0.94946, -0.89247]","[-1.05701, -1.06136, -1.05924, -1.05668, 1.05273, 1.05343, -1.0553, -1.05627]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]",,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[-1.12377, -0.413, 0.66976, -0.1496, 1.80873, -0.50743, 0.97027, -0.67502, -0.05338, 0.36579, -0.32823, -0.26796, -1.20384, 1.20981, -1.47543, 0.38921]","[-1.05809, -0.95594, 0.67761, 0.66812, 1.04036, 1.04752, -1.04656, 1.03899]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-1.94316, 0.90627, 0.62152, -2.18345, 0.7542, 1.43207, 1.49989, 2.78697, 1.71702, -1.50989, -0.67495, 0.38227, -1.86383, -0.77207, -1.33175, -2.01396]","[-1.05877, -1.06084, -1.06404, -1.05847, 1.05109, 1.04676, 1.04595, -1.05719]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1.63508, -1.32747, -0.29298, 1.07551, -1.74681, -0.36345, -1.52782, -1.5676, -1.44974, 1.03238, 0.83834, -0.44021, -0.63396, -0.3434, 1.55569, 0.33533]","[-0.94047, -0.18995, -1.0461, -1.06136, 0.40717, -0.72618, 1.02604, 0.95701]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0.46901, -1.17875, -0.70636, -0.36282, 0.50843, 0.43124, 1.90005, -2.01342, -1.49379, 1.44785, 0.93328, 0.69797, -0.74508, -0.38336, -1.77822, 0.73478]","[-1.0564, -1.06225, -1.05912, 1.05646, -1.057, -1.05891, -1.05853, 1.05501]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[2.38626, 0.42487, -1.75209, 0.86268, 0.63379, 0.2116, 0.88167, 1.39909, -1.28658, -1.00841, 1.15066, -0.41649, -1.41444, 0.94086, -0.51282, -2.37455]","[-1.06119, -1.06703, -1.07045, 1.04172, -1.05949, -1.05176, 1.02748, -1.05772]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[-1.20382, -1.60356, 1.62421, -0.58659, -1.0912, 0.57133, -0.46031, -1.24004, 0.42948, 0.51501, -0.87585, 2.03961, 1.28229, -0.85623, 0.50199, 2.00178]","[-1.05342, -1.0564, -1.05761, 1.05911, -1.05647, -1.05722, 1.0578, 1.05244]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]",,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[0.52535, -1.69723, 0.1574, 1.70068, 1.67195, 0.43483, -1.25136, 1.24979, -1.48884, 2.68763, -1.92368, -0.34025, -0.69736, -0.85508, 1.14046, -0.54213]","[-1.06034, -1.06304, -1.07002, 1.04512, -1.0603, 1.04614, -1.06212, -1.05883]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[-0.92705, 1.12779, -1.03926, -0.10625, -1.65817, -1.60193, 1.02434, -2.33006, 2.19905, -2.40095, 0.61607, 0.14985, 0.94878, 0.7228, -0.98385, 1.53338]","[-1.04641, -1.05032, -1.05354, 1.06161, -1.05302, 1.06006, -1.05344, 1.05629]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]",,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[1.10778, 1.10387, 1.16199, -1.35816, 1.85783, -2.18944, -0.15832, -0.85894, -0.57533, -2.09762, -1.05759, 0.86099, -1.77791, 1.32987, 1.8018, 1.85901]","[-1.05484, -1.06081, -1.06316, 1.05503, -1.04906, 1.05403, 1.05556, 1.04987]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[0.22647, 1.53959, 0.30878, 0.99583, 1.18238, 0.39743, -1.61552, 0.91301, -1.40585, -0.97722, -1.60391, -0.66986, -0.54956, 1.22693, 1.90688, -0.83656]","[-1.05552, -1.05569, -1.05605, 1.04958, 1.05671, -1.0459, -1.05312, -1.05394]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]",,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]","[-1.29453, -1.15395, -1.09501, -1.62829, -0.90658, 0.24242, 0.8145, -1.12001, 0.29861, 0.95979, -0.01332, 0.17955, -0.06679, -0.71747, -1.15833, 0.18656]","[-1.05652, -1.02655, 0.77838, 1.05498, -1.0492, -1.0618, -1.0581, 1.05422]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 1]",,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]","[-1.72726, 0.26466, -0.98402, 0.99506, -1.21853, -0.67058, 1.59363, 1.22513, -0.31056, -0.90961, 0.78622, 0.36577, 0.81924, 1.0559, -0.9247, -0.24477]","[-1.05311, 0.98234, 0.92476, -0.83899, 1.05418, -1.04953, 1.05423, -1.04419]"
