Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[2.88465, -1.56242, -0.73356, 0.16114, -1.19356, -1.29346, 0.15945, 2.1197, -0.70108, 0.66095, 0.70696, 1.39718, 0.89325, 2.18788, 0.34607, -1.93013]","[-1.03648, -1.04879, -1.03989, -1.04454, -1.04844, -1.04638, -1.04798, -1.0478]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[-0.1931, 0.27038, 2.33794, 0.87353, 0.40966, 1.09648, 0.08215, -1.78579, -0.28256, -1.52914, -1.0576, -1.01486, 0.03665, -0.16221, -0.93255, 1.09313]","[-1.05471, -1.05754, -1.05658, -1.04874, -1.04952, -1.04867, -1.04702, 1.03623]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0.6705, 1.2747, 0.35594, -1.01128, 0.71328, -0.82644, 1.39144, 0.36615, 1.05898, 1.22596, -1.5323, 0.81326, -0.14002, 0.82437, -0.57791, -0.56805]","[-1.05526, -1.05987, -1.05105, -1.05288, -1.06162, -1.05106, 1.04619, -1.05029]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[-1.22684, 2.25967, -2.07896, -1.54829, 0.58296, 0.84139, -0.74481, 1.14117, 2.14665, -1.90252, 1.18066, 0.80446, -0.45848, -1.27297, 0.16589, 0.33455]","[-1.05063, -1.05713, -1.05052, -1.04637, -1.05157, 1.04494, -1.04919, -1.04852]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.25832, -0.35484, 2.44625, -0.18622, -2.24081, 0.06189, 1.16503, -1.02476, -1.35506, 0.24804, -2.09616, -1.09146, 1.13903, 0.29398, -1.1222, 2.03109]","[-1.05435, -1.06391, -1.05782, -1.05185, -1.05809, 1.03358, -1.04832, 1.03774]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.44887, 0.57413, 2.04144, -1.44861, -0.42355, 0.72135, 0.95033, 0.81604, -0.42687, -1.00309, -1.50244, 1.192, 1.09298, -0.4832, -2.38282, -0.95101]","[-1.05963, -1.05197, -1.04901, -1.05098, -1.05803, 1.04561, 1.04633, -1.05107]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.76044, -1.03714, -0.06174, 1.15506, 0.30718, -1.89848, 0.41112, -0.35291, 1.32734, 0.26524, 1.54375, -1.86806, -1.0553, 0.72073, 1.24396, 2.11228]","[-1.05835, -1.05694, -1.06103, -1.0542, -1.0578, 1.03943, 1.0409, 1.04136]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-2.29309, -2.37043, -1.01878, -1.32185, 1.76792, -0.44182, -1.51862, 1.32973, 2.08558, 0.82584, 0.71323, 1.94765, -1.38514, 1.36665, 1.42271, -1.52279]","[-1.03972, -1.04805, -1.04072, -1.04538, 1.0485, -1.04775, -1.04906, -1.04783]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.88157, -0.59261, 0.99494, -1.0883, -0.33107, -0.76587, 0.79994, 1.59285, -0.99893, 1.0918, -1.28874, 0.63899, 2.2451, 2.0014, -0.14054, -1.34478]","[-1.05503, -1.06058, -1.05114, -1.05213, 1.0448, -1.0493, 1.04672, -1.05088]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-1.90953, 1.03163, -0.77643, 0.91517, -0.26855, 1.93578, -1.95765, -1.41697, 0.43858, -0.54769, 1.77001, -0.90769, -1.39451, 0.31223, 0.38711, 0.66694]","[-1.0601, -1.05872, -1.05658, -1.05282, 1.04426, -1.05322, 1.03694, 1.03966]"
