Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]","[2.13461, -2.3655, -2.1211, -1.85029, -2.31601, -1.83188, -1.46432, -0.43261, -2.06264, 1.1967, 1.58885, 0.41233, -0.03407, 1.12329, 1.60635, -0.31504]","[-1.03386, -1.03312, -1.03048, -1.03172, -1.03672, -1.03299, -1.03503, -1.03502]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[-0.33954, 0.90482, 1.63927, 0.97507, 1.62736, 0.84371, 1.17174, -0.54667, 0.10924, -1.77928, -1.06584, -0.98545, -1.33818, 0.36481, -1.41235, -0.3072]","[-1.03752, -1.05106, -1.05425, -1.04119, -1.04143, -1.03772, -1.03651, 1.0267]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[0.11309, -1.06803, 1.84826, -1.36584, 1.12169, -0.03701, 0.92166, 0.2893, 1.53086, 0.57903, 0.1915, 1.10113, -0.81202, 0.68445, -0.02371, -0.56204]","[-1.03335, -1.03438, -1.03799, -1.03188, -1.03221, -1.03313, 1.03274, -1.03586]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]","[-0.80385, -0.18986, -0.80323, 0.17844, 1.55946, 0.5939, -0.62091, -0.02482, 1.08486, 0.33211, 0.12537, 0.23573, -0.97013, -0.52206, 2.45213, 0.92251]","[-1.03373, -1.05197, -1.03304, -1.03102, -1.0359, 1.03259, -1.03528, -1.03554]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[1.45498, -1.97592, 0.76097, 1.68331, -0.88208, -2.06983, -0.28087, -1.37347, -1.69385, 1.13744, -1.48569, -1.31266, 1.31735, -0.28071, -1.51598, 1.74875]","[-1.03412, -1.04634, -1.04816, -1.03792, -1.04725, 1.02677, -1.03461, 1.0281]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.90303, 2.29426, 0.88784, -0.83888, -1.15948, -0.12435, 1.35146, 0.39794, -0.45932, -0.69593, -1.62838, 0.8128, 0.12893, -0.18291, -0.10862, -0.57075]","[-1.03153, -1.04649, -1.04102, -1.03262, -1.03905, 1.03157, 1.03244, -1.03507]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.40512, -1.54024, -2.08927, 3.26012, 0.28478, -1.15232, -0.97119, -1.63143, 1.68994, 1.08881, 1.56307, -1.49418, -0.11774, 1.38075, 1.16572, 1.39482]","[-1.03411, -1.03573, -1.03454, -1.03647, -1.03137, 1.02941, 1.02984, 1.02971]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[-1.70297, -1.23846, -1.37712, -0.6377, -1.25161, -2.09855, 0.09128, 1.46, 0.0172, 0.52545, 0.50278, -0.03689, -1.19977, 1.78511, 1.92933, -0.3021]","[-1.03393, -1.03258, -1.03155, -1.03179, 1.04967, -1.033, -1.03515, -1.0354]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.15192, -1.44256, -0.01059, -1.13447, -0.92253, -0.07148, 2.0608, 1.3846, -1.07539, 2.69227, -2.34641, 0.82563, 0.95492, 1.5406, -0.38878, -2.70136]","[-1.0333, -1.03484, -1.03968, -1.03207, 1.03544, -1.03309, 1.03319, -1.03609]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-2.34746, 0.65915, -0.23989, 1.62898, 0.27156, -0.01721, 0.18687, -0.27787, 2.198, -0.63038, 1.60446, -0.72783, -2.54872, -1.12858, 1.00737, 0.90687]","[-1.03774, -1.05308, -1.04729, -1.0396, 1.04334, -1.03786, 1.02535, 1.02812]"
