Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.16377, -1.21138, -1.56021, -1.8321, -1.95149, -1.20694, -1.97538, 0.46746, -1.68838, 1.52424, 0.77112, 0.77567, 0.95338, 1.37443, 1.20822, -1.12261]","[-1.03945, -1.04787, -1.04368, -1.04146, -1.04428, -1.04056, -1.04137, -1.04134]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[-0.57526, 0.83963, 0.5078, -0.27896, 0.38573, 1.22289, 1.63321, -0.8086, 1.00906, -1.93151, -0.59537, -0.96059, -0.07457, -0.19793, 0.67669, 1.13428]","[-1.04838, -1.05492, -1.05256, -1.0505, -1.05115, -1.04857, -1.0453, 1.03368]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-1.30448, -1.42442, -0.79566, -1.80667, 1.60166, -0.45142, 1.17264, 0.98751, 0.53326, -0.60782, -0.94009, 2.90221, -0.19517, 1.54687, -1.79792, -1.4638]","[-1.03931, -1.04781, -1.05071, -1.04053, -1.04864, -1.04016, 1.04567, -1.04085]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]","[-0.49441, 2.24028, -2.2562, -2.0879, 1.18428, 0.11158, -0.08965, 1.40961, 1.14018, -2.24288, 1.51238, -0.04453, -1.52448, -2.21558, 0.94186, -0.79317]","[-1.04056, -1.05372, -1.05209, -1.04525, -1.05014, 1.04434, -1.04263, -1.04032]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]","[0.90502, -0.56923, 0.58566, 0.55256, -0.96543, -1.39962, 1.8707, -0.2546, -0.84722, 2.17029, -0.51801, 0.45088, 0.64015, 0.44412, -0.66488, 0.50802]","[-1.04354, -1.05937, -1.05683, -1.04857, -1.05604, 1.03603, -1.04134, 1.03565]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.73537, 1.16503, 0.25063, -1.83856, -1.34756, 0.43542, 0.78375, 2.0712, -1.25718, -0.10236, -1.77295, 0.95673, 1.05553, -2.75539, -1.20659, -0.0784]","[-1.0446, -1.05173, -1.04737, -1.05061, -1.05148, 1.04512, 1.04565, -1.04056]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.90738, -1.36113, -0.86153, -0.37738, 1.30391, -0.18661, -0.68516, -0.65577, 1.79285, 0.25008, 0.93795, -1.04737, -0.30867, 0.77596, 1.11772, 0.33478]","[-1.05126, -1.05212, -1.05166, -1.05212, -1.0504, 1.03437, 1.03278, 1.0326]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.96519, -1.68752, -0.56476, -0.329, 1.8802, -0.854, -1.26606, 0.5428, 0.2639, 0.9586, 1.8054, 0.86039, -1.57189, 0.46633, 0.54366, -2.06402]","[-1.03932, -1.04806, -1.04249, -1.04063, 1.05296, -1.04045, -1.04135, -1.04099]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[1.69655, -1.04727, 2.05088, -1.05628, -1.60372, -0.8097, -0.0031, 1.05846, -1.49716, 1.4874, -2.24156, 0.08337, 0.41129, 1.16615, -0.69374, 0.50304]","[-1.04012, -1.04886, -1.05124, -1.04314, 1.04962, -1.04062, 1.04548, -1.04123]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.43061, 0.23905, -0.53911, -0.21701, -0.3716, 0.4505, -1.65113, 0.43217, 0.61989, -1.83795, 1.54848, 0.92967, -0.87242, -0.5491, 1.00296, -0.27862]","[-1.04726, -1.05471, -1.05748, -1.0515, 1.04765, -1.04489, 1.03186, 1.03346]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[2.08491, 0.84677, -1.05565, -1.76943, -2.05153, 0.71679, 0.16746, 1.07407, -1.24755, -1.17006, 0.46799, 0.96889, 1.24718, -0.65893, 1.09964, -1.80426]","[-1.04154, -1.05427, -1.05279, -1.04694, 1.0468, 1.04449, -1.04319, -1.04053]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[-1.23831, -2.08179, 0.1594, 1.48489, -0.02351, -0.41945, 1.96294, 0.03683, 0.63488, 1.0311, -1.12952, -0.46857, -0.88236, 1.33764, 0.12273, 0.93511]","[-1.04352, -1.05991, -1.05535, -1.04725, 1.0531, 1.03595, -1.04075, 1.0354]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-1.13758, 1.80139, 0.55369, -1.34159, 1.41395, 0.02019, 0.43168, 0.72089, 0.78956, -1.72078, -2.36641, 1.64638, -1.87682, 0.40775, -1.04978, -0.27486]","[-1.04345, -1.05175, -1.04674, -1.04738, 1.04872, 1.04468, 1.04535, -1.04064]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[1.07972, -1.75028, -1.28208, 1.86526, -0.29385, 0.66106, -0.53399, -1.57676, -0.45681, 1.1559, -0.66748, 0.06716, 1.0996, 1.77099, 2.03069, 1.02329]","[-1.05043, -1.05484, -1.05158, -1.04873, 1.04215, 1.03401, 1.03252, 1.03238]"
