Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.46928, -1.67525, -0.15253, -1.65636, -1.02849, -0.4067, -1.38262, 0.88862, -1.69459, 1.98228, 1.93834, 0.97623, 1.15114, 0.66158, 0.64682, -0.67625]","[-1.06444, -1.09471, -1.12121, -1.07276, -1.11056, -1.1139, -1.08503, -1.03594]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[-1.43855, 0.65076, 0.06154, 0.79563, 1.09698, 2.18917, 0.35084, -1.73541, -0.71812, -1.06452, -0.02682, -1.66093, -1.72246, -0.68268, 0.00757, 1.15081]","[-1.08405, -1.0245, -1.08437, -1.05678, -1.06636, -1.09932, -1.08061, 1.06804]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.31431, -2.49854, 0.19228, -0.76313, 1.26314, -1.58321, -0.30565, 0.11194, 0.62865, 0.41801, -1.53373, 2.45802, -2.05662, 1.96578, -1.42847, -0.5425]","[-1.01566, -1.0489, -1.07355, -1.11055, -1.08175, -1.10265, 1.05937, -1.06612]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[-1.10087, 0.50148, -1.08247, -0.62839, 1.04213, 0.24344, -0.97041, 1.30761, 1.29493, -1.20645, -0.21603, 1.17973, -0.21411, -0.33162, 2.38641, -0.2929]","[-1.06344, -1.23673, -1.16289, -1.07255, -1.13605, 1.0827, -1.06664, -1.07295]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.35193, -1.29781, 0.45873, 0.26153, -1.28627, -2.61508, 1.42434, -0.13804, -1.31306, 0.65966, -1.50187, -1.66547, 0.42893, 0.11086, -1.31723, 2.60964]","[-1.08283, -1.26365, -1.17139, -1.0636, -1.13196, 1.10779, -1.03145, 1.06825]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[0.43039, 1.29307, 0.99581, -1.17783, -0.55954, 0.65913, 0.49413, 0.16146, -0.64584, -0.80809, 0.49421, 0.92092, -0.03029, -0.24459, -1.35916, -2.90487]","[-1.05126, -1.07051, -1.12518, -1.09672, -1.05543, 1.08283, 1.05995, -1.06655]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[-1.20596, -0.79065, -1.73013, 1.15184, 1.08023, -0.76091, -0.46402, -0.72688, 0.25727, -0.07088, 0.5596, -0.98347, -1.01842, 1.38508, 1.46873, 0.70059]","[-1.04513, -0.99416, -1.12618, -1.06954, -0.98661, 1.11815, 1.07262, 1.06132]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.9033, -1.03443, -0.70721, -1.92883, 0.39119, -0.80187, -1.15248, 1.037, 1.56934, 1.48762, 1.24046, 0.9925, -0.55587, 1.37839, 1.7974, -1.32331]","[-1.06458, -1.01474, -1.11601, -1.06002, 1.13598, -1.09611, -1.06852, -1.02901]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[-0.58693, -0.78498, 0.79075, -0.5497, -2.00961, -1.16784, 1.79629, 2.25227, -1.17523, 1.17785, -0.264, 1.94049, -0.0996, 0.84416, -1.51881, -1.53599]","[-1.01134, -1.04506, -1.09297, -1.11309, 1.11216, -1.07859, 1.06558, -1.05987]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[-1.34789, 0.82119, -1.06067, -0.21242, 2.79286, 1.53722, -0.22261, -0.86887, 1.23331, -0.92492, 0.61525, -1.22248, 0.56625, -1.47087, 2.08306, 0.71778]","[-1.0155, -1.00812, -0.94376, -1.08363, 1.13301, -1.06579, 1.08877, 1.06469]"
