Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[0.33248, -1.45702, -0.54499, -0.16762, -0.8376, -0.54861, -0.43108, 0.09429, -1.5104, -0.38056, 1.545, 0.63689, 0.58539, 0.5887, 0.42735, -1.5575]","[-1.03102, -1.03561, -1.03653, -1.03584, -1.0422, -1.03075, -1.03243, -1.03426]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.65417, 1.18227, -0.09693, 1.85255, 1.59166, 1.35323, -0.3993, -0.21937, 0.69318, -1.67674, -0.48914, -0.39555, -1.13548, -1.26256, -1.75128, 1.29642]","[-1.04014, -1.05378, -1.04936, -1.03735, -1.04584, -1.04001, -1.04073, 1.03152]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[0.43074, -1.5283, 1.2958, -0.6783, 0.86211, -1.50215, 0.67449, 2.35467, -0.11912, -0.06169, -0.47143, 2.06176, -1.33688, 0.9698, -1.74212, -1.04219]","[-1.03145, -1.04162, -1.04813, -1.03856, -1.04183, -1.03203, 1.03345, -1.0368]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.08479, 0.25301, -0.75833, -1.08791, 1.0533, 1.09859, -0.44538, 1.11395, 0.89265, -1.07378, 1.08439, 1.35957, -1.19416, -1.3814, 1.34329, -0.47675]","[-1.03017, -1.05591, -1.04377, -1.03611, -1.0402, 1.03267, -1.03175, -1.03566]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]","[0.68603, -0.70385, 1.35571, 1.6623, -1.20525, -1.17497, 0.00951, 0.13392, -1.39824, 0.29811, -2.44409, -1.52292, -0.1526, 0.58123, -1.72207, 1.64081]","[-1.04249, -1.04425, -1.0528, -1.04022, -1.04921, 1.03035, -1.04316, 1.03304]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.47853, 2.44343, 1.6617, -0.27394, -0.75685, 2.00998, 1.5001, 0.21875, -1.46759, -0.81569, -0.22622, 0.65413, 2.68254, -0.9332, -1.97966, -1.72076]","[-1.03441, -1.05671, -1.04239, -1.04146, -1.05006, 1.0322, 1.03225, -1.03599]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.51671, -1.53468, -1.28983, 1.07727, 0.45425, -0.15879, -1.73986, -0.80117, 0.29097, 1.04838, 1.73037, -0.91843, -0.66284, 1.10553, 0.8042, 1.47907]","[-1.0381, -1.03888, -1.04073, -1.03646, -1.03323, 1.0326, 1.0328, 1.0337]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[-1.01138, -0.77196, -1.22693, -1.2694, 1.99851, -0.51204, -1.65344, -0.59772, -0.00382, 0.71176, 1.52312, 0.7159, -2.15796, -0.05425, -0.47293, -1.35072]","[-1.03095, -1.03394, -1.03617, -1.0359, 1.04142, -1.03065, -1.03246, -1.03493]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.7059, -1.463, 1.11317, -1.38358, -0.89379, -1.18961, 1.60824, 2.19455, -0.06954, 0.46597, -1.91403, 1.17917, 1.82521, 0.72093, -0.44479, -0.82128]","[-1.03142, -1.04085, -1.04884, -1.03882, 1.03719, -1.03217, 1.03435, -1.03671]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[0.16906, 1.13713, -0.21838, 1.58395, 0.87748, 1.57853, 0.71136, -0.48111, 0.03633, -1.13306, 0.65972, -1.7322, -0.67843, 0.53638, 0.84157, 0.56142]","[-1.03609, -1.05171, -1.04947, -1.03473, 1.0419, -1.03682, 1.03077, 1.03385]"
