Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 1]",,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.36183, -0.63588, -0.95376, -1.83001, -1.44632, 0.29371, -1.2217, 2.29237, -1.6423, 0.97865, 1.20052, 0.25367, 0.2362, 0.82258, 1.81695, -1.81222]","[-1.0427, 0.24776, -0.97016, -0.95723, 0.3882, 0.18544, -1.01118, -0.96735]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.49357, 2.04387, 1.51131, 0.98918, 1.10228, 0.10336, 0.77062, -0.12442, 1.45864, -0.92274, -1.95027, -0.99609, -1.07269, -0.08376, -0.80954, 1.52994]","[-1.05108, -1.05477, -1.05147, -1.05308, -1.05393, -1.05226, -1.04974, 1.05107]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0]",,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0]","[-0.84283, -0.95915, 1.18385, -1.69851, 1.13657, -1.30814, -0.45769, -0.71273, 1.52355, 1.53382, -2.4097, 1.55303, -1.06184, 0.55644, -0.13132, 0.04279]","[-1.05619, 0.89564, 0.75134, 1.0044, 0.2867, 1.0421, 0.07267, 1.01246]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[-0.29694, 0.93866, -0.73529, -1.00066, 0.66291, 0.77025, -2.14468, 0.01985, 0.0146, -1.52669, 0.38998, 1.97824, 0.02674, -0.95551, 0.56794, -0.52579]","[-1.04913, -1.05328, -1.05179, -1.04621, 1.05521, 1.05345, -1.05109, -1.04767]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.01438, -0.53075, -0.12237, 0.88969, -1.81015, -1.60639, 1.65624, -1.45382, -0.6277, 1.65392, -0.92244, -2.32562, 1.18288, 0.95776, -1.65178, 0.73997]","[-1.05794, -1.06461, -1.06262, -1.05425, -1.05856, 1.0513, -1.05293, 1.0469]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[1.13776, 0.73846, -0.01293, -2.13001, -0.23655, 1.97749, 2.30968, 1.20238, -0.63797, -0.27874, -1.7893, 0.55914, -0.06499, -1.22474, -1.97703, -1.80793]","[-1.06127, -1.06023, -1.05883, -1.06034, 1.04851, 1.05046, 1.05273, -1.05914]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.85243, -0.60941, -2.10506, 0.96539, 1.0145, -0.40132, -0.24049, -0.74725, 1.1256, 0.73067, 0.99901, -1.77067, -2.28169, 1.7788, 0.77352, 1.27575]","[-1.05097, -1.06048, -1.06208, -1.05263, -1.06025, 1.05578, 1.05633, 1.0562]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.41939, -2.26116, -0.89418, 0.18444, 1.69788, -2.36053, -0.79964, 0.00804, 0.80874, 0.75637, 0.98469, 1.43459, -1.6214, 1.36631, 0.87769, -1.02878]","[-1.05073, -1.05541, -1.05179, -1.04898, 1.05351, -1.05305, -1.05313, -1.04948]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[2.79095, -0.6744, 0.37718, -0.2836, -1.72103, -0.92219, 0.98498, 0.23228, -1.14666, 1.12093, 0.21436, 1.22634, 1.3834, 0.93774, -1.5908, -1.14238]","[-1.0548, -1.06681, 1.03919, -1.05707, 1.05027, -1.0619, 1.05182, -1.05798]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[-2.73343, 0.67169, -0.52212, 1.82857, 1.6245, 0.5509, -0.68056, -0.41568, 1.18633, -1.67415, 1.48865, 0.60566, -1.84242, -0.40708, 0.72084, 0.49673]","[-1.04609, 1.06053, 1.05866, 1.05185, 1.05337, -1.05068, 1.05292, 1.0552]"
