Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.90915, -1.14148, -1.08297, -1.10481, -1.40526, -1.39955, -0.18014, 0.17216, -0.9303, 1.37243, 1.95432, 1.52344, 0.86346, 2.31361, 1.34401, 0.1404]","[-1.04918, -1.04759, -1.04521, -1.04645, -1.04416, -1.04937, -1.04872, -1.04883]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.20808, 1.57613, 1.08364, 1.63568, 0.86104, 1.17655, 0.42197, 0.31527, 1.39524, -1.15113, -0.23768, -1.20851, -0.5442, -1.86252, -0.70925, 0.78308]","[-1.04981, -1.04907, -1.05194, -1.053, -1.05375, -1.05156, -1.05004, 1.04415]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]","[-1.16225, -0.88775, 1.00968, -1.4595, 0.28176, -0.52867, 0.70284, 1.33619, 0.31704, 0.33203, -1.28933, 1.52604, -1.15013, -0.07253, -2.36317, 0.19026]","[-1.05192, -1.05511, -1.05629, -1.04876, -1.05006, -1.05252, 1.05308, -1.05013]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[-2.49759, 0.90322, -0.78138, -0.4746, 1.09005, -0.33087, -2.40985, 1.1357, 1.87692, -1.77683, 0.91002, 1.39518, -0.68281, -1.46214, 0.88321, 0.36207]","[-1.04992, -1.05015, -1.05142, -1.04741, -1.05291, 1.05372, -1.0513, -1.04888]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[1.9164, -1.15706, 1.35231, 2.11771, 0.10107, -0.87506, 1.48428, -0.53725, -0.16758, -0.46646, -0.77603, -1.47212, 0.05355, 1.34529, 0.49386, 1.5379]","[-1.04911, -1.05845, -1.04492, -1.05259, -1.0482, 1.05108, -1.04555, 1.04946]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[0.60131, 1.06577, 0.54252, -1.29369, -0.75376, 0.30456, 0.27137, 1.52186, -0.23988, -0.41657, -1.02, 0.3817, 0.50028, -1.01145, -1.82129, 1.11237]","[-1.05336, -1.0563, -1.05474, -1.05464, -1.05529, 1.04865, 1.05002, -1.04994]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]","[-0.21606, -2.31255, -1.12627, 0.73058, 1.81012, -0.30227, -0.85343, 0.33922, 0.37739, 1.7811, 1.15634, -0.85002, -1.4332, 0.55744, -0.02106, 1.54021]","[-1.05104, -1.05416, -1.04876, -1.05446, -1.05222, 1.04917, 1.04845, 1.04643]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.30436, -1.87057, -0.99187, -0.7424, 1.19862, -1.07016, -1.80405, 1.03962, 1.27794, 1.04206, 0.8549, 1.95503, -0.80891, 1.72822, 1.58005, -1.00002]","[-1.04931, -1.04887, -1.04586, -1.04646, 1.04953, -1.04931, -1.04866, -1.04917]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.78573, -0.9887, 0.50105, -1.55754, -0.29512, -0.63558, 1.61242, 0.93494, -0.83198, 0.30288, -1.21343, 0.49659, 0.9083, 1.08359, -1.12239, -0.42094]","[-1.05183, -1.05529, -1.05716, -1.05012, 1.051, -1.0525, 1.05297, -1.04973]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.03157, -0.13104, -0.0708, 1.41033, 0.71025, 1.99218, 0.00909, -0.84633, 0.86336, -1.53971, 0.01063, -0.1092, -0.40635, -0.74401, 1.90666, 1.28768]","[-1.04932, -1.05014, -1.05524, -1.06016, 1.0441, -1.05233, 1.04531, 1.04682]"
