Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0.22942, -1.06445, -1.69896, -1.62839, -0.31716, 0.37719, -0.5473, 2.39306, -1.80351, 1.09736, 1.68421, 0.14193, -0.46548, 0.47771, 0.50166, -0.79809]","[-1.04212, -1.04249, -1.0401, -1.04513, -1.03832, -1.04144, -1.04166, -1.03395]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[-2.11417, 0.76364, 0.48475, 0.938, 1.35673, 1.36628, 0.34564, -1.30653, 0.60102, -2.56315, -0.58233, -3.05479, -0.15891, -0.8071, 0.36472, 2.51802]","[-1.05391, -1.04819, -1.04464, -1.04871, -1.05221, -1.05215, -1.05367, 1.04591]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.16379, -1.35764, 1.79268, 1.25816, 0.5116, -0.60735, 2.04125, 0.34297, 1.33423, 1.94168, -0.07781, 0.83677, -2.50403, 1.6022, -1.89172, -1.29549]","[-1.04393, -1.04995, -1.0446, -1.04292, -1.0452, -1.0433, 1.05256, -1.03882]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[-1.96414, 1.30921, -1.21626, -0.23945, 1.67511, 0.81444, -0.78426, 1.51191, 2.1029, -2.05099, 0.13415, 0.3133, 0.05715, -0.35381, 1.43075, -1.62766]","[-1.04296, -1.04674, -1.06345, -1.05345, -1.05643, 1.04933, -1.0442, -1.03858]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.55102, -0.9616, 0.89039, 0.34207, -1.26155, -1.69449, 0.12074, -1.48675, -2.16309, 0.97613, -0.89196, -1.64323, 0.74989, 0.69516, -1.65035, 0.29576]","[-1.05468, -1.06157, -1.04411, -1.04881, -1.04557, 1.05316, -1.05103, 1.05261]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[0.11069, 0.55777, 0.31446, -0.6308, -1.38765, 0.9847, 0.26569, 1.1859, -0.28137, -0.74523, 0.26832, 0.82575, 0.31372, -1.3463, -1.01418, 0.21325]","[-1.04978, -1.04975, -1.0483, -1.05759, -1.0534, 1.04987, 1.04849, -1.0411]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.07251, -1.18563, -1.46511, 0.54563, -0.31315, -1.96801, -1.44939, -1.97192, 1.29414, 0.60595, 1.13353, -1.71524, -0.28453, 0.04467, 1.0706, 0.90643]","[-1.05478, -1.06132, -1.05959, -1.05358, -1.05559, 1.05022, 1.04978, 1.04954]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0.06166, -0.75256, -2.25775, 0.15992, 0.58319, -0.85094, -1.31656, 1.3422, 1.77755, 2.03213, 1.60631, 0.49727, -0.98342, 0.27707, 0.22448, -1.76257]","[-1.04225, -1.04583, -1.04184, -1.04505, 1.0523, -1.04141, -1.0416, -1.03792]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.65188, -1.67837, 1.05374, -1.891, -1.57904, -1.12505, 2.59718, 0.75279, -1.25061, 0.65374, -0.40647, 1.54847, 1.49758, 1.1466, -1.18008, -0.51595]","[-1.04438, -1.04946, -1.04621, -1.04475, 1.05547, -1.04406, 1.0528, -1.03928]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.43979, 0.54093, -0.40693, 2.19308, 1.02328, 0.86438, -1.04715, -0.79264, 1.65479, -1.64339, 0.61869, -1.15268, -1.12279, -0.26412, 0.48697, 0.17016]","[-1.05411, -1.04924, -1.06819, -1.05174, 1.04911, -1.05234, 1.04935, 1.04912]"
