Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[1.69128, -0.2482, -0.65083, -0.28373, -2.19106, 0.49098, 0.66418, 0.13421, -1.33143, 1.14831, 0.73067, -0.48747, 1.39214, -0.24482, 0.31565, 0.97358]","[-1.03155, -1.04504, -1.03542, -1.03922, -1.0442, -1.03513, -1.0362, -1.03783]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.89097, 1.40009, 2.22131, 0.41955, 1.51779, 0.46886, -0.47069, -1.60667, 0.69814, -1.79828, -1.11986, -1.02693, -1.60539, -0.10697, -2.01054, 1.97231]","[-1.04511, -1.04538, -1.04332, -1.03948, -1.03738, -1.04142, -1.04164, 1.04586]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-1.10714, -0.93899, 0.70109, -1.41227, 1.30177, -1.22109, 0.17863, 1.46217, 1.6991, 1.1781, -0.79447, 0.95732, -1.65564, 0.88957, 0.11694, -1.81346]","[-1.03682, -1.03935, -1.04189, -1.04009, -1.03752, -1.0346, 1.03334, -1.0383]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[-3.28216, 1.22781, -0.79145, 0.12916, -1.08987, 0.94197, -1.3456, 0.88807, 0.52598, -0.95064, 0.51698, 2.42145, -0.95602, -2.09921, -0.52708, -0.68158]","[-1.04116, -1.05298, -1.04562, -1.04061, -1.04023, 1.03409, -1.03705, -1.04244]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.29327, 0.45627, 0.55918, -0.83148, -0.68331, -2.10583, 0.36529, -1.12544, -2.6309, 0.53959, -1.05435, -1.16646, 0.32635, 1.76008, -1.12359, 1.84646]","[-1.04227, -1.02702, -1.03898, -1.03756, -1.04379, 1.04638, -1.04153, 1.04704]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[2.47872, 0.9105, 0.80497, -1.17459, 0.14007, 0.63325, 0.55123, 1.61504, -0.17509, -1.93084, -1.13902, 2.40335, 0.41017, -0.67518, -0.40718, -1.61705]","[-1.0458, -1.04833, -1.04872, -1.03891, -1.04276, 1.04158, 1.0411, -1.04316]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.56015, -1.2565, -0.35451, 0.44996, -0.04368, -1.09831, -0.93706, -1.36608, 0.79452, 0.35652, 1.25168, -0.38079, -0.82141, 1.76302, 0.80333, -0.12474]","[-1.04887, -1.03846, -1.04823, -1.03853, -1.04254, 1.0486, 1.04882, 1.04723]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.96163, -0.41163, -0.16614, -1.05001, 1.42521, -0.23129, -1.13213, 1.56409, 2.04973, 0.59986, 0.95257, 1.14489, -0.71893, 1.1378, 1.44419, -2.20908]","[-1.03425, -1.04611, -1.037, -1.0397, 1.04835, -1.0362, -1.0368, -1.03841]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[0.63328, -0.84423, -0.01504, -0.6013, -0.8763, -0.97544, 2.17659, 2.06469, -1.0708, 1.25762, 0.71086, 2.17197, 1.06029, 2.47148, -1.39554, -0.6281]","[-1.03552, -1.03842, -1.04367, -1.04028, 1.04107, -1.03339, 1.03717, -1.04019]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.58142, 0.68268, 0.27441, 2.09411, 0.47171, 0.83355, 0.0887, -1.63779, 1.48142, -1.22822, 1.68782, -1.07308, -1.54005, -2.07214, 0.71267, 2.31927]","[-1.04698, -1.04402, -1.04307, -1.0407, 1.05016, -1.04117, 1.04944, 1.04884]"
